           bin (pT_bx)   qTcut           list/contribution                                                               dsigma +-            error

         0           5   independent     NLO.CS.32                                                                   4829.18915 +-          1.99111
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   independent     VA.QCD                                                                      2024.24732 +-          0.77460
         0           5   independent     CA.QCD                                                                       154.86740 +-          0.20200
         0           5   independent     RA.QCD                                                                      2650.07443 +-          1.82311

===================================================================================================================================================

         5          10   independent     NLO.CS.32                                                                   6107.72418 +-          2.50696
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   independent     VA.QCD                                                                      2553.96975 +-          0.83798
         5          10   independent     CA.QCD                                                                       284.60560 +-          0.22122
         5          10   independent     RA.QCD                                                                      3269.14884 +-          2.35238

===================================================================================================================================================

        10          15   independent     NLO.CS.32                                                                   3985.66996 +-          2.20652
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   independent     VA.QCD                                                                      1600.23022 +-          0.65963
        10          15   independent     CA.QCD                                                                       243.60123 +-          0.17625
        10          15   independent     RA.QCD                                                                      2141.83852 +-          2.09823

===================================================================================================================================================

        15          20   independent     NLO.CS.32                                                                   2507.89600 +-          1.85797
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   independent     VA.QCD                                                                       951.93618 +-          0.50248
        15          20   independent     CA.QCD                                                                       180.46435 +-          0.14077
        15          20   independent     RA.QCD                                                                      1375.49547 +-          1.78319

===================================================================================================================================================

        20          25   independent     NLO.CS.32                                                                   1637.06875 +-          1.53132
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   independent     VA.QCD                                                                       583.66412 +-          0.38601
        20          25   independent     CA.QCD                                                                       130.66570 +-          0.11409
        20          25   independent     RA.QCD                                                                       922.73893 +-          1.47748

===================================================================================================================================================

        25          30   independent     NLO.CS.32                                                                   1116.32932 +-          1.29408
---------------------------------------------------------------------------------------------------------------------------------------------------
        25          30   independent     VA.QCD                                                                       372.07632 +-          0.30198
        25          30   independent     CA.QCD                                                                        95.31036 +-          0.09471
        25          30   independent     RA.QCD                                                                       648.94264 +-          1.25478

===================================================================================================================================================

        30          35   independent     NLO.CS.32                                                                   789.199532 +-         1.115229
---------------------------------------------------------------------------------------------------------------------------------------------------
        30          35   independent     VA.QCD                                                                      246.041331 +-         0.240164
        30          35   independent     CA.QCD                                                                       70.437238 +-         0.079968
        30          35   independent     RA.QCD                                                                      472.720963 +-         1.086123

===================================================================================================================================================

        35          40   independent     NLO.CS.32                                                                   577.858445 +-         1.015599
---------------------------------------------------------------------------------------------------------------------------------------------------
        35          40   independent     VA.QCD                                                                      167.658299 +-         0.194189
        35          40   independent     CA.QCD                                                                       52.899637 +-         0.101115
        35          40   independent     RA.QCD                                                                      357.300509 +-         0.991720

===================================================================================================================================================

        40          45   independent     NLO.CS.32                                                                   432.094516 +-         0.936934
---------------------------------------------------------------------------------------------------------------------------------------------------
        40          45   independent     VA.QCD                                                                      117.847261 +-         0.159306
        40          45   independent     CA.QCD                                                                       40.329253 +-         0.060111
        40          45   independent     RA.QCD                                                                      273.918002 +-         0.921332

===================================================================================================================================================

        45          50   independent     NLO.CS.32                                                                   331.309600 +-         0.807547
---------------------------------------------------------------------------------------------------------------------------------------------------
        45          50   independent     VA.QCD                                                                       84.817885 +-         0.135368
        45          50   independent     CA.QCD                                                                       31.245241 +-         0.052106
        45          50   independent     RA.QCD                                                                      215.246474 +-         0.794413

===================================================================================================================================================

        50          55   independent     NLO.CS.32                                                                   260.097460 +-         0.706276
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          55   independent     VA.QCD                                                                       62.201246 +-         0.111972
        50          55   independent     CA.QCD                                                                       24.447795 +-         0.046221
        50          55   independent     RA.QCD                                                                      173.448419 +-         0.695810

===================================================================================================================================================

        55          60   independent     NLO.CS.32                                                                   205.148895 +-         0.618449
---------------------------------------------------------------------------------------------------------------------------------------------------
        55          60   independent     VA.QCD                                                                       46.286926 +-         0.094897
        55          60   independent     CA.QCD                                                                       19.437578 +-         0.041257
        55          60   independent     RA.QCD                                                                      139.424390 +-         0.609731

===================================================================================================================================================

        60          65   independent     NLO.CS.32                                                                   166.000112 +-         0.587927
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          65   independent     VA.QCD                                                                       35.355997 +-         0.082211
        60          65   independent     CA.QCD                                                                       15.584245 +-         0.036983
        60          65   independent     RA.QCD                                                                      115.059870 +-         0.580974

===================================================================================================================================================

        65          70   independent     NLO.CS.32                                                                   135.988291 +-         0.538838
---------------------------------------------------------------------------------------------------------------------------------------------------
        65          70   independent     VA.QCD                                                                       27.321320 +-         0.076391
        65          70   independent     CA.QCD                                                                       12.683606 +-         0.033158
        65          70   independent     RA.QCD                                                                       95.983364 +-         0.532364

===================================================================================================================================================

        70          75   independent     NLO.CS.32                                                                   112.246831 +-         0.465023
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          75   independent     VA.QCD                                                                       21.324161 +-         0.062760
        70          75   independent     CA.QCD                                                                       10.302350 +-         0.030094
        70          75   independent     RA.QCD                                                                       80.620320 +-         0.459785

===================================================================================================================================================

        75          80   independent     NLO.CS.32                                                                   92.3784214 +-        0.4339216
---------------------------------------------------------------------------------------------------------------------------------------------------
        75          80   independent     VA.QCD                                                                      16.8325664 +-        0.0552660
        75          80   independent     CA.QCD                                                                       8.5165292 +-        0.0282594
        75          80   independent     RA.QCD                                                                      67.0293258 +-        0.4294590

===================================================================================================================================================

        80          85   independent     NLO.CS.32                                                                   78.1917369 +-        0.3914048
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          85   independent     VA.QCD                                                                      13.5320612 +-        0.0488947
        80          85   independent     CA.QCD                                                                       7.1083326 +-        0.0250123
        80          85   independent     RA.QCD                                                                      57.5513431 +-        0.3875325

===================================================================================================================================================

        85          90   independent     NLO.CS.32                                                                   65.6593555 +-        0.3587732
---------------------------------------------------------------------------------------------------------------------------------------------------
        85          90   independent     VA.QCD                                                                      10.8736606 +-        0.0440800
        85          90   independent     CA.QCD                                                                       5.9225105 +-        0.0232734
        85          90   independent     RA.QCD                                                                      48.8631844 +-        0.3552936

===================================================================================================================================================

        90          95   independent     NLO.CS.32                                                                   56.5137442 +-        0.3401897
---------------------------------------------------------------------------------------------------------------------------------------------------
        90          95   independent     VA.QCD                                                                       8.9381785 +-        0.0393378
        90          95   independent     CA.QCD                                                                       5.0104925 +-        0.0212698
        90          95   independent     RA.QCD                                                                      42.5650732 +-        0.3372376

===================================================================================================================================================

        95         100   independent     NLO.CS.32                                                                   48.0837863 +-        0.3092969
---------------------------------------------------------------------------------------------------------------------------------------------------
        95         100   independent     VA.QCD                                                                       7.3361706 +-        0.0358686
        95         100   independent     CA.QCD                                                                       4.2483886 +-        0.0194416
        95         100   independent     RA.QCD                                                                      36.4992270 +-        0.3065943

===================================================================================================================================================

       100         105   independent     NLO.CS.32                                                                   41.3925408 +-        0.2999502
---------------------------------------------------------------------------------------------------------------------------------------------------
       100         105   independent     VA.QCD                                                                       6.0615992 +-        0.0321558
       100         105   independent     CA.QCD                                                                       3.6334968 +-        0.0182547
       100         105   independent     RA.QCD                                                                      31.6974448 +-        0.2976624

===================================================================================================================================================

       105         110   independent     NLO.CS.32                                                                   35.7469769 +-        0.2960901
---------------------------------------------------------------------------------------------------------------------------------------------------
       105         110   independent     VA.QCD                                                                       5.0425862 +-        0.0290294
       105         110   independent     CA.QCD                                                                       3.1002480 +-        0.0168064
       105         110   independent     RA.QCD                                                                      27.6041427 +-        0.2941839

===================================================================================================================================================

       110         115   independent     NLO.CS.32                                                                   31.0077798 +-        0.2679049
---------------------------------------------------------------------------------------------------------------------------------------------------
       110         115   independent     VA.QCD                                                                       4.2333075 +-        0.0263561
       110         115   independent     CA.QCD                                                                       2.6793920 +-        0.0158594
       110         115   independent     RA.QCD                                                                      24.0950804 +-        0.2661332

===================================================================================================================================================

       115         120   independent     NLO.CS.32                                                                   26.9662193 +-        0.2427122
---------------------------------------------------------------------------------------------------------------------------------------------------
       115         120   independent     VA.QCD                                                                       3.5784466 +-        0.0241875
       115         120   independent     CA.QCD                                                                       2.3205901 +-        0.0148298
       115         120   independent     RA.QCD                                                                      21.0671826 +-        0.2410482

===================================================================================================================================================

       120         125   independent     NLO.CS.32                                                                   24.3665629 +-        0.2172536
---------------------------------------------------------------------------------------------------------------------------------------------------
       120         125   independent     VA.QCD                                                                       3.0571736 +-        0.0226650
       120         125   independent     CA.QCD                                                                       2.0226596 +-        0.0138730
       120         125   independent     RA.QCD                                                                      19.2867296 +-        0.2156223

===================================================================================================================================================

       125         130   independent     NLO.CS.32                                                                   21.1734883 +-        0.2233372
---------------------------------------------------------------------------------------------------------------------------------------------------
       125         130   independent     VA.QCD                                                                       2.5917539 +-        0.0207881
       125         130   independent     CA.QCD                                                                       1.7498490 +-        0.0128670
       125         130   independent     RA.QCD                                                                      16.8318855 +-        0.2219950

===================================================================================================================================================

       130         135   independent     NLO.CS.32                                                                   18.2993361 +-        0.2157454
---------------------------------------------------------------------------------------------------------------------------------------------------
       130         135   independent     VA.QCD                                                                       2.2347338 +-        0.0195170
       130         135   independent     CA.QCD                                                                       1.5757894 +-        0.0125109
       130         135   independent     RA.QCD                                                                      14.4888129 +-        0.2144963

===================================================================================================================================================

       135         140   independent     NLO.CS.32                                                                   16.3675630 +-        0.1929270
---------------------------------------------------------------------------------------------------------------------------------------------------
       135         140   independent     VA.QCD                                                                       1.9477804 +-        0.0183065
       135         140   independent     CA.QCD                                                                       1.3694029 +-        0.0116573
       135         140   independent     RA.QCD                                                                      13.0503798 +-        0.1917024

===================================================================================================================================================

       140         145   independent     NLO.CS.32                                                                   14.5211338 +-        0.1821610
---------------------------------------------------------------------------------------------------------------------------------------------------
       140         145   independent     VA.QCD                                                                       1.6874678 +-        0.0182320
       140         145   independent     CA.QCD                                                                       1.2030348 +-        0.0109641
       140         145   independent     RA.QCD                                                                      11.6306312 +-        0.1809144

===================================================================================================================================================

       145         150   independent     NLO.CS.32                                                                   13.3271597 +-        0.1815357
---------------------------------------------------------------------------------------------------------------------------------------------------
       145         150   independent     VA.QCD                                                                       1.4274985 +-        0.0155216
       145         150   independent     CA.QCD                                                                       1.0715318 +-        0.0103349
       145         150   independent     RA.QCD                                                                      10.8281294 +-        0.1805754

===================================================================================================================================================

       150         155   independent     NLO.CS.32                                                                   11.5222994 +-        0.1749589
---------------------------------------------------------------------------------------------------------------------------------------------------
       150         155   independent     VA.QCD                                                                       1.2636501 +-        0.0140630
       150         155   independent     CA.QCD                                                                       0.9471788 +-        0.0096074
       150         155   independent     RA.QCD                                                                       9.3114705 +-        0.1741280

===================================================================================================================================================

       155         160   independent     NLO.CS.32                                                                   10.5869074 +-        0.1568287
---------------------------------------------------------------------------------------------------------------------------------------------------
       155         160   independent     VA.QCD                                                                       1.1137396 +-        0.0136986
       155         160   independent     CA.QCD                                                                       0.8560623 +-        0.0093225
       155         160   independent     RA.QCD                                                                       8.6171055 +-        0.1559509

===================================================================================================================================================

       160         165   independent     NLO.CS.32                                                                   9.16763315 +-       0.14842614
---------------------------------------------------------------------------------------------------------------------------------------------------
       160         165   independent     VA.QCD                                                                      0.96181914 +-       0.01249058
       160         165   independent     CA.QCD                                                                      0.75524455 +-       0.01032332
       160         165   independent     RA.QCD                                                                      7.45056945 +-       0.14753892

===================================================================================================================================================

       165         170   independent     NLO.CS.32                                                                   8.37607194 +-       0.12928154
---------------------------------------------------------------------------------------------------------------------------------------------------
       165         170   independent     VA.QCD                                                                      0.85425359 +-       0.01242283
       165         170   independent     CA.QCD                                                                      0.68349065 +-       0.00959565
       165         170   independent     RA.QCD                                                                      6.83832770 +-       0.12832503

===================================================================================================================================================

       170         175   independent     NLO.CS.32                                                                   7.76531034 +-       0.13118851
---------------------------------------------------------------------------------------------------------------------------------------------------
       170         175   independent     VA.QCD                                                                      0.76897089 +-       0.01194306
       170         175   independent     CA.QCD                                                                      0.62182004 +-       0.00825922
       170         175   independent     RA.QCD                                                                      6.37451940 +-       0.13038242

===================================================================================================================================================

       175         180   independent     NLO.CS.32                                                                   6.96121165 +-       0.13074447
---------------------------------------------------------------------------------------------------------------------------------------------------
       175         180   independent     VA.QCD                                                                      0.67767596 +-       0.01062708
       175         180   independent     CA.QCD                                                                      0.56855626 +-       0.00793276
       175         180   independent     RA.QCD                                                                      5.71497943 +-       0.13007018

===================================================================================================================================================

       180         185   independent     NLO.CS.32                                                                   6.41598257 +-       0.12711655
---------------------------------------------------------------------------------------------------------------------------------------------------
       180         185   independent     VA.QCD                                                                      0.59652157 +-       0.01023531
