            bin (pT_W)   qTcut           list/contribution                                                               dsigma +-            error

         0           5   extrapolation   NNLO.QT-CS.42.woVT2           woVT2                                        -419.062195 +-       5.61244223
---------------------------------------------------------------------------------------------------------------------------------------------------

         0           5   0.01            NNLO.QT-CS.42                                                                -423.5828 +-           7.3009
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.01            CT2.QCD                                                                     12930.3200 +-           2.4083
         0           5   0.01            RVA.QCD                                                                      7911.5682 +-           3.4296
         0           5   0.01            RCA.QCD                                                                      -446.2477 +-           0.9222
         0           5   0.01            RRA                                                                             0.0047 +-           0.0002
         0           5   0.01            RRA.QCD                                                                    -20819.2279 +-           5.9068

         0           5   0.05            NNLO.QT-CS.42                                                               -421.32369 +-          4.18684
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.05            CT2.QCD                                                                     2483.61076 +-          0.64571
         0           5   0.05            RVA.QCD                                                                     6061.76094 +-          2.56152
         0           5   0.05            RCA.QCD                                                                       55.12505 +-          0.63384
         0           5   0.05            RRA                                                                            0.00469 +-          0.00015
         0           5   0.05            RRA.QCD                                                                    -9021.82514 +-          3.18583

         0           5   0.1             NNLO.QT-CS.42                                                               -422.07430 +-          3.55244
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.1             CT2.QCD                                                                      203.98650 +-          0.38601
         0           5   0.1             RVA.QCD                                                                     5100.92322 +-          2.30110
         0           5   0.1             RCA.QCD                                                                      176.99781 +-          0.55043
         0           5   0.1             RRA                                                                            0.00469 +-          0.00015
         0           5   0.1             RRA.QCD                                                                    -5903.98653 +-          2.62161

         0           5   0.15            NNLO.QT-CS.42                                                               -425.98792 +-          3.22801
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.15            CT2.QCD                                                                     -676.51089 +-          0.36092
         0           5   0.15            RVA.QCD                                                                     4526.16876 +-          2.15317
         0           5   0.15            RCA.QCD                                                                      225.63551 +-          0.50651
         0           5   0.15            RRA                                                                            0.00469 +-          0.00015
         0           5   0.15            RRA.QCD                                                                    -4501.28599 +-          2.32316

         0           5   0.2             NNLO.QT-CS.42                                                               -430.15629 +-          3.06661
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.2             CT2.QCD                                                                    -1132.31893 +-          0.37138
         0           5   0.2             RVA.QCD                                                                     4120.64740 +-          2.04535
         0           5   0.2             RCA.QCD                                                                      250.62587 +-          0.47705
         0           5   0.2             RRA                                                                            0.00469 +-          0.00015
         0           5   0.2             RRA.QCD                                                                    -3669.11532 +-          2.20344

         0           5   0.25            NNLO.QT-CS.42                                                               -431.78988 +-          2.97946
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.25            CT2.QCD                                                                    -1401.24248 +-          0.38373
         0           5   0.25            RVA.QCD                                                                     3808.91278 +-          1.96251
         0           5   0.25            RCA.QCD                                                                      265.12072 +-          0.45494
         0           5   0.25            RRA                                                                            0.00469 +-          0.00015
         0           5   0.25            RRA.QCD                                                                    -3104.58559 +-          2.16137

         0           5   0.5             NNLO.QT-CS.42                                                               -446.15979 +-          2.47818
---------------------------------------------------------------------------------------------------------------------------------------------------
         0           5   0.5             CT2.QCD                                                                    -1846.03462 +-          0.40512
