             bin (y_b)   qTcut           list/contribution                                                               dsigma +-            error

        -5        -4.9   extrapolation   NNLO.QT-CS.42.woVT2           woVT2                                         7.95394767 +-      0.561469093
---------------------------------------------------------------------------------------------------------------------------------------------------

        -5        -4.9   0.01            NNLO.QT-CS.42                                                                 8.223992 +-         0.694855
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.01            CT2.QCD                                                                     154.515593 +-         0.192054
        -5        -4.9   0.01            RVA.QCD                                                                     133.426274 +-         0.337338
        -5        -4.9   0.01            RCA.QCD                                                                      35.540799 +-         0.107616
        -5        -4.9   0.01            RRA                                                                           0.000333 +-          3.1e-05
        -5        -4.9   0.01            RRA.QCD                                                                    -315.259007 +-         0.566182

        -5        -4.9   0.05            NNLO.QT-CS.42                                                                 7.705601 +-         0.463791
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.05            CT2.QCD                                                                      10.215509 +-         0.056638
        -5        -4.9   0.05            RVA.QCD                                                                     105.481951 +-         0.253827
        -5        -4.9   0.05            RCA.QCD                                                                      29.310462 +-         0.080368
        -5        -4.9   0.05            RRA                                                                           0.000333 +-          3.1e-05
        -5        -4.9   0.05            RRA.QCD                                                                    -137.302654 +-         0.375509

        -5        -4.9   0.1             NNLO.QT-CS.42                                                                7.4564870 +-        0.4216824
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.1             CT2.QCD                                                                    -18.5487858 +-        0.0501860
        -5        -4.9   0.1             RVA.QCD                                                                     90.3804292 +-        0.2327806
        -5        -4.9   0.1             RCA.QCD                                                                     26.3790097 +-        0.0731503
        -5        -4.9   0.1             RRA                                                                          0.0003333 +-         3.07e-05
        -5        -4.9   0.1             RRA.QCD                                                                    -90.7544994 +-        0.3402347

        -5        -4.9   0.15            NNLO.QT-CS.42                                                                7.6753234 +-        0.4020095
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.15            CT2.QCD                                                                    -28.7054950 +-        0.0519590
        -5        -4.9   0.15            RVA.QCD                                                                     81.3583920 +-        0.2196483
        -5        -4.9   0.15            RCA.QCD                                                                     24.5981093 +-        0.0694483
        -5        -4.9   0.15            RRA                                                                          0.0003333 +-         3.07e-05
        -5        -4.9   0.15            RRA.QCD                                                                    -69.5760162 +-        0.3253360

        -5        -4.9   0.2             NNLO.QT-CS.42                                                                7.5147011 +-        0.3849843
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.2             CT2.QCD                                                                    -33.4622438 +-        0.0531843
        -5        -4.9   0.2             RVA.QCD                                                                     74.9652685 +-        0.2108707
        -5        -4.9   0.2             RCA.QCD                                                                     23.2942724 +-        0.0666655
        -5        -4.9   0.2             RRA                                                                          0.0003333 +-         3.07e-05
        -5        -4.9   0.2             RRA.QCD                                                                    -57.2829293 +-        0.3106020

        -5        -4.9   0.25            NNLO.QT-CS.42                                                                7.3635633 +-        0.4315005
