             bin (m_W)   qTcut           list/contribution                                                               dsigma +-            error

        50          60   extrapolation   NNLO.QT-CS.42.woVT2           woVT2                                         60.0383862 +-       1.47186841
---------------------------------------------------------------------------------------------------------------------------------------------------

        50          60   0.01            NNLO.QT-CS.42                                                                 60.43003 +-          1.96018
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.01            CT2.QCD                                                                     1276.53214 +-          0.74462
        50          60   0.01            RVA.QCD                                                                      484.88656 +-          0.84424
        50          60   0.01            RCA.QCD                                                                        0.03962 +-          0.26816
        50          60   0.01            RRA                                                                            0.00609 +-          0.00015
        50          60   0.01            RRA.QCD                                                                    -1701.03438 +-          1.58215

        50          60   0.05            NNLO.QT-CS.42                                                                59.505473 +-         1.165357
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.05            CT2.QCD                                                                     372.421192 +-         0.233146
        50          60   0.05            RVA.QCD                                                                     420.859928 +-         0.627864
        50          60   0.05            RCA.QCD                                                                      34.559966 +-         0.189369
        50          60   0.05            RRA                                                                           0.006094 +-         0.000148
        50          60   0.05            RRA.QCD                                                                    -768.341706 +-         0.934680

        50          60   0.1             NNLO.QT-CS.42                                                                59.731137 +-         0.929926
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.1             CT2.QCD                                                                     155.327382 +-         0.121901
        50          60   0.1             RVA.QCD                                                                     374.781877 +-         0.570746
        50          60   0.1             RCA.QCD                                                                      43.017976 +-         0.168478
        50          60   0.1             RRA                                                                           0.006094 +-         0.000148
        50          60   0.1             RRA.QCD                                                                    -513.402192 +-         0.704107

        50          60   0.15            NNLO.QT-CS.42                                                                59.190295 +-         0.865071
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.15            CT2.QCD                                                                      64.645682 +-         0.085699
        50          60   0.15            RVA.QCD                                                                     345.196041 +-         0.539443
        50          60   0.15            RCA.QCD                                                                      46.360527 +-         0.157884
        50          60   0.15            RRA                                                                           0.006094 +-         0.000148
        50          60   0.15            RRA.QCD                                                                    -397.018048 +-         0.651979

        50          60   0.2             NNLO.QT-CS.42                                                                58.784124 +-         0.970469
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.2             CT2.QCD                                                                      14.141401 +-         0.073363
        50          60   0.2             RVA.QCD                                                                     323.686107 +-         0.517415
        50          60   0.2             RCA.QCD                                                                      48.114407 +-         0.150720
        50          60   0.2             RRA                                                                           0.006094 +-         0.000148
        50          60   0.2             RRA.QCD                                                                    -327.163885 +-         0.803737

        50          60   0.25            NNLO.QT-CS.42                                                                59.089983 +-         0.775047
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.25            CT2.QCD                                                                     -17.981161 +-         0.070211
        50          60   0.25            RVA.QCD                                                                     306.939804 +-         0.500689
        50          60   0.25            RCA.QCD                                                                      49.094194 +-         0.145252
        50          60   0.25            RRA                                                                           0.006094 +-         0.000148
        50          60   0.25            RRA.QCD                                                                    -278.968948 +-         0.569193

        50          60   0.5             NNLO.QT-CS.42                                                                58.129582 +-         0.683969
---------------------------------------------------------------------------------------------------------------------------------------------------
        50          60   0.5             CT2.QCD                                                                     -84.332985 +-         0.075737
        50          60   0.5             RVA.QCD                                                                     254.541965 +-         0.445835
        50          60   0.5             RCA.QCD                                                                      50.323757 +-         0.129576
        50          60   0.5             RRA                                                                           0.006086 +-         0.000148
        50          60   0.5             RRA.QCD                                                                    -162.409240 +-         0.496507

===================================================================================================================================================

        60          70   extrapolation   NNLO.QT-CS.42.woVT2           woVT2                                         140.921413 +-       2.68560290
---------------------------------------------------------------------------------------------------------------------------------------------------

        60          70   0.01            NNLO.QT-CS.42                                                                134.84861 +-          4.17319
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.01            CT2.QCD                                                                     3659.28503 +-          1.37465
        60          70   0.01            RVA.QCD                                                                     1413.24656 +-          1.52516
        60          70   0.01            RCA.QCD                                                                       32.42991 +-          0.46532
        60          70   0.01            RRA                                                                            0.01605 +-          0.00027
        60          70   0.01            RRA.QCD                                                                    -4970.12894 +-          3.60322

        60          70   0.05            NNLO.QT-CS.42                                                                142.16855 +-          2.01104
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.05            CT2.QCD                                                                     1023.59319 +-          0.42253
        60          70   0.05            RVA.QCD                                                                     1224.94494 +-          1.12600
        60          70   0.05            RCA.QCD                                                                      116.62938 +-          0.32802
        60          70   0.05            RRA                                                                            0.01605 +-          0.00027
        60          70   0.05            RRA.QCD                                                                    -2223.01501 +-          1.57807

        60          70   0.1             NNLO.QT-CS.42                                                                141.09969 +-          1.71151
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.1             CT2.QCD                                                                      395.42284 +-          0.21927
        60          70   0.1             RVA.QCD                                                                     1089.08031 +-          1.02771
        60          70   0.1             RCA.QCD                                                                      135.32944 +-          0.29006
        60          70   0.1             RRA                                                                            0.01605 +-          0.00027
        60          70   0.1             RRA.QCD                                                                    -1478.74895 +-          1.31942

        60          70   0.15            NNLO.QT-CS.42                                                                139.61442 +-          1.54197
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.15            CT2.QCD                                                                      134.66556 +-          0.15681
        60          70   0.15            RVA.QCD                                                                     1001.56167 +-          0.95478
        60          70   0.15            RCA.QCD                                                                      142.17179 +-          0.27028
        60          70   0.15            RRA                                                                            0.01605 +-          0.00027
        60          70   0.15            RRA.QCD                                                                    -1138.80065 +-          1.16980

        60          70   0.2             NNLO.QT-CS.42                                                               138.647557 +-         1.450235
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.2             CT2.QCD                                                                      -9.728028 +-         0.138241
        60          70   0.2             RVA.QCD                                                                     937.643648 +-         0.911187
        60          70   0.2             RCA.QCD                                                                     145.255835 +-         0.257732
        60          70   0.2             RRA                                                                           0.016048 +-         0.000266
        60          70   0.2             RRA.QCD                                                                    -934.539946 +-         1.089672

        60          70   0.25            NNLO.QT-CS.42                                                               139.422083 +-         1.384396
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.25            CT2.QCD                                                                    -101.043352 +-         0.135332
        60          70   0.25            RVA.QCD                                                                     887.629368 +-         0.880755
        60          70   0.25            RCA.QCD                                                                     146.842846 +-         0.248101
        60          70   0.25            RRA                                                                           0.016048 +-         0.000266
        60          70   0.25            RRA.QCD                                                                    -794.022827 +-         1.030026

        60          70   0.5             NNLO.QT-CS.42                                                               136.159161 +-         1.252885
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.5             CT2.QCD                                                                    -286.756766 +-         0.149542
        60          70   0.5             RVA.QCD                                                                     731.792555 +-         0.783941
        60          70   0.5             RCA.QCD                                                                     147.117257 +-         0.221238
        60          70   0.5             RRA                                                                           0.016046 +-         0.000266
        60          70   0.5             RRA.QCD                                                                    -456.009931 +-         0.940132

===================================================================================================================================================

        70          80   extrapolation   NNLO.QT-CS.42.woVT2           woVT2                                         2407.86773 +-       14.5226815
---------------------------------------------------------------------------------------------------------------------------------------------------

        70          80   0.01            NNLO.QT-CS.42                                                                 2407.133 +-           16.855
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.01            CT2.QCD                                                                      79413.501 +-            5.901
        70          80   0.01            RVA.QCD                                                                      31354.220 +-            6.664
        70          80   0.01            RCA.QCD                                                                       1522.369 +-            2.040
        70          80   0.01            RRA                                                                              0.318 +-            0.001
        70          80   0.01            RRA.QCD                                                                    -109883.275 +-           14.166

        70          80   0.05            NNLO.QT-CS.42                                                                2379.2295 +-           9.0741
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.05            CT2.QCD                                                                     21172.5658 +-           1.8248
        70          80   0.05            RVA.QCD                                                                     27152.0034 +-           4.9158
        70          80   0.05            RCA.QCD                                                                      2960.4635 +-           1.4614
        70          80   0.05            RRA                                                                             0.3182 +-           0.0011
        70          80   0.05            RRA.QCD                                                                    -48906.1214 +-           7.2600

        70          80   0.1             NNLO.QT-CS.42                                                                2361.9015 +-           7.5985
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.1             CT2.QCD                                                                      7401.9091 +-           0.9792
        70          80   0.1             RVA.QCD                                                                     24082.1586 +-           4.4884
        70          80   0.1             RCA.QCD                                                                      3242.7472 +-           1.3013
        70          80   0.1             RRA                                                                             0.3182 +-           0.0011
        70          80   0.1             RRA.QCD                                                                    -32365.2316 +-           5.9110

        70          80   0.15            NNLO.QT-CS.42                                                                2348.8525 +-           6.9513
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.15            CT2.QCD                                                                      1724.0496 +-           0.7331
        70          80   0.15            RVA.QCD                                                                     22114.0966 +-           4.2590
        70          80   0.15            RCA.QCD                                                                      3328.8810 +-           1.2206
        70          80   0.15            RRA                                                                             0.3182 +-           0.0011
        70          80   0.15            RRA.QCD                                                                    -24818.4929 +-           5.3061

        70          80   0.2             NNLO.QT-CS.42                                                                2342.4954 +-           6.5848
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.2             CT2.QCD                                                                     -1400.3631 +-           0.6640
        70          80   0.2             RVA.QCD                                                                     20673.5706 +-           4.0952
        70          80   0.2             RCA.QCD                                                                      3356.8356 +-           1.1670
        70          80   0.2             RRA                                                                             0.3182 +-           0.0011
        70          80   0.2             RRA.QCD                                                                    -20287.8660 +-           4.9786

        70          80   0.25            NNLO.QT-CS.42                                                                2341.2400 +-           6.7599
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.25            CT2.QCD                                                                     -3363.7976 +-           0.6539
        70          80   0.25            RVA.QCD                                                                     19543.9329 +-           3.9693
        70          80   0.25            RCA.QCD                                                                      3361.9146 +-           1.1281
        70          80   0.25            RRA                                                                             0.3182 +-           0.0011
        70          80   0.25            RRA.QCD                                                                    -17201.1281 +-           5.3142

        70          80   0.5             NNLO.QT-CS.42                                                                2316.1089 +-           5.5270
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.5             CT2.QCD                                                                     -7287.5151 +-           0.7047
        70          80   0.5             RVA.QCD                                                                     16040.9963 +-           3.5641
        70          80   0.5             RCA.QCD                                                                      3287.1002 +-           1.0165
        70          80   0.5             RRA                                                                             0.3182 +-           0.0011
        70          80   0.5             RRA.QCD                                                                     -9724.7908 +-           4.0392

===================================================================================================================================================

        80          90   extrapolation   NNLO.QT-CS.42.woVT2           woVT2                                         3573.55106 +-       19.5426155
---------------------------------------------------------------------------------------------------------------------------------------------------

        80          90   0.01            NNLO.QT-CS.42                                                                 3562.382 +-           20.984
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.01            CT2.QCD                                                                     128163.034 +-            7.009
        80          90   0.01            RVA.QCD                                                                      50875.030 +-            8.381
        80          90   0.01            RCA.QCD                                                                       2815.320 +-            2.572
        80          90   0.01            RRA                                                                              0.498 +-            0.001
        80          90   0.01            RRA.QCD                                                                    -178291.499 +-           17.730

        80          90   0.05            NNLO.QT-CS.42                                                                3556.7600 +-          12.0527
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.05            CT2.QCD                                                                     33732.5662 +-           2.2086
        80          90   0.05            RVA.QCD                                                                     44050.9596 +-           6.1041
        80          90   0.05            RCA.QCD                                                                      4973.4695 +-           1.8455
        80          90   0.05            RRA                                                                             0.4976 +-           0.0013
        80          90   0.05            RRA.QCD                                                                    -79200.7329 +-           9.9861

        80          90   0.1             NNLO.QT-CS.42                                                                3538.7965 +-           9.8411
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.1             CT2.QCD                                                                     11450.4802 +-           1.2203
        80          90   0.1             RVA.QCD                                                                     39050.8046 +-           5.5869
        80          90   0.1             RCA.QCD                                                                      5375.9055 +-           1.6434
        80          90   0.1             RRA                                                                             0.4976 +-           0.0013
        80          90   0.1             RRA.QCD                                                                    -52338.8913 +-           7.8386

        80          90   0.15            NNLO.QT-CS.42                                                                3520.0673 +-           8.7875
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.15            CT2.QCD                                                                      2279.1777 +-           0.9316
        80          90   0.15            RVA.QCD                                                                     35838.2785 +-           5.3076
        80          90   0.15            RCA.QCD                                                                      5487.2215 +-           1.5418
        80          90   0.15            RRA                                                                             0.4976 +-           0.0013
        80          90   0.15            RRA.QCD                                                                    -40085.1080 +-           6.7679

        80          90   0.2             NNLO.QT-CS.42                                                                3516.4975 +-           8.3591
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.2             CT2.QCD                                                                     -2759.3778 +-           0.8453
        80          90   0.2             RVA.QCD                                                                     33492.4700 +-           5.1116
        80          90   0.2             RCA.QCD                                                                      5514.5472 +-           1.4754
        80          90   0.2             RRA                                                                             0.4976 +-           0.0013
        80          90   0.2             RRA.QCD                                                                    -32731.6395 +-           6.3918

        80          90   0.25            NNLO.QT-CS.42                                                                3508.3787 +-           8.0450
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.25            CT2.QCD                                                                     -5920.4502 +-           0.8269
        80          90   0.25            RVA.QCD                                                                     31651.8131 +-           4.9612
        80          90   0.25            RCA.QCD                                                                      5509.3567 +-           1.4266
        80          90   0.25            RRA                                                                             0.4976 +-           0.0013
        80          90   0.25            RRA.QCD                                                                    -27732.8385 +-           6.1147

        80          90   0.5             NNLO.QT-CS.42                                                                3474.9576 +-           7.0211
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.5             CT2.QCD                                                                    -12208.1257 +-           0.8676
        80          90   0.5             RVA.QCD                                                                     25946.4238 +-           4.4723
        80          90   0.5             RCA.QCD                                                                      5352.8140 +-           1.2864
        80          90   0.5             RRA                                                                             0.4975 +-           0.0013
        80          90   0.5             RRA.QCD                                                                    -15616.6521 +-           5.1852

===================================================================================================================================================

        90         100   extrapolation   NNLO.QT-CS.42.woVT2           woVT2                                         76.3220278 +-       3.57647957
