#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           72521.699      49.677999      73858.306      52.510157      61657.690      32.636288      63128.560      34.375200      64233.981      35.958904      54401.571      23.758376      55552.621      24.793176      
0.02           72533.472      42.108205      73871.358      44.355375      61667.359      27.934717      63139.146      29.310135      64245.355      30.583696      54410.229      20.467466      55561.864      21.300389      
0.03           72521.903      40.221029      73858.838      42.171976      61661.702      26.812116      63133.012      28.006764      64238.823      29.129199      54407.510      19.645131      55558.967      20.381140      
0.04           72498.497      38.745713      73834.924      40.753992      61646.730      25.885578      63117.745      27.116964      64223.235      28.266097      54397.410      19.059525      55548.673      19.812786      
0.05           72474.230      37.549540      73808.914      39.434647      61632.428      25.156790      63102.455      26.312667      64207.091      27.395104      54388.111      18.542572      55538.881      19.252626      
0.06           72453.465      36.795936      73786.774      38.606512      61620.514      24.692608      63089.833      25.802138      64193.834      26.843517      54380.769      18.210519      55531.217      18.893531      
0.07           72459.001      36.743259      73792.336      38.532158      61624.969      24.667736      63094.368      25.764793      64198.444      26.797974      54384.498      18.186815      55535.037      18.864590      
0.08           72444.820      36.695962      73776.940      38.403799      61617.065      24.681180      63085.758      25.726046      64189.259      26.711501      54379.557      18.182111      55529.755      18.827560      
0.09           72413.727      35.978322      73744.141      37.709163      61597.525      24.190427      63065.226      25.250204      64167.898      26.251941      54366.205      17.846092      55515.913      18.502241      
0.1            72405.587      35.452243      73736.114      37.150140      61592.896      23.864629      63060.732      24.903192      64163.480      25.885549      54363.665      17.619209      55513.461      18.262151      
0.11           72386.181      35.263685      73716.258      36.963490      61580.804      23.749878      63048.441      24.788734      64151.067      25.770639      54355.758      17.543456      55505.529      18.185426      
0.12           72373.070      35.213790      73701.871      36.922619      61573.922      23.713837      63040.873      24.758202      64142.913      25.745428      54351.820      17.518276      55501.277      18.163395      
0.13           72371.192      34.894385      73699.002      36.586464      61573.322      23.514518      63039.731      24.547947      64141.265      25.523608      54351.536      17.379406      55500.712      18.016531      
0.14           72352.137      34.695225      73678.580      36.373665      61561.613      23.391513      63027.257      24.415987      64128.158      25.383466      54343.591      17.292090      55492.411      17.923469      
