#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.02           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.03           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.04           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.05           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.06           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.07           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.08           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.09           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.1            46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.11           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
0.12           46133.388      2.6446734      47943.497      2.7986269      37801.780      2.0766106      39470.421      2.2022470      40782.079      2.3250548      33071.018      1.8110243      34288.118      1.9149176      
