#qTcut         xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.72           23690.928      4.7774114      24142.072      5.0124410      24377.928      5.2161532      
0.73           23691.963      4.7677667      24143.459      5.0017973      24379.635      5.2046155      
0.74           23692.908      4.7583031      24144.755      4.9913468      24381.249      5.1932818      
0.75           23694.025      4.7489242      24146.265      4.9810129      24383.117      5.1820918      
0.76           23695.238      4.7397577      24147.870      4.9708954      24385.078      5.1711226      
0.77           23696.201      4.7306634      24149.224      4.9608710      24386.788      5.1602655      
0.78           23697.097      4.7217359      24150.478      4.9510143      24388.367      5.1495777      
0.79           23697.855      4.7128814      24151.592      4.9412486      24389.803      5.1389960      
0.8            23698.398      4.7041392      24152.490      4.9316099      24391.027      5.1285539      
0.81           23698.557      4.6955247      24152.957      4.9221020      24391.780      5.1182464      
0.82           23699.057      4.6869748      24153.820      4.9126905      24392.974      5.1080619      
0.83           23700.142      4.6786466      24155.306      4.9035006      24394.824      5.0981006      
0.84           23700.652      4.6703785      24156.152      4.8943850      24395.977      5.0882256      
0.85           23701.375      4.6622487      24157.247      4.8854213      24397.411      5.0785152      
0.86           23702.030      4.6542420      24158.260      4.8765880      24398.749      5.0689409      
0.87           23702.731      4.6462889      24159.315      4.8678222      24400.127      5.0594463      
0.88           23703.535      4.6383906      24160.491      4.8591253      24401.642      5.0500331      
0.89           23704.059      4.6306668      24161.366      4.8506068      24402.839      5.0408028      
0.9            23704.546      4.6229983      24162.204      4.8421553      24403.997      5.0316491      
0.91           23705.343      4.6154916      24163.367      4.8338688      24405.496      5.0226651      
0.92           23705.589      4.6080468      24163.945      4.8256528      24406.377      5.0137587      
0.93           23706.150      4.6006956      24164.866      4.8175488      24407.628      5.0049799      
0.94           23706.505      4.5933583      24165.556      4.8094763      24408.624      4.9962465      
0.95           23706.681      4.5860690      24166.065      4.8014530      24409.439      4.9875645      
0.96           23707.066      4.5789941      24166.800      4.7936455      24410.496      4.9791012      
0.97           23707.198      4.5719611      24167.255      4.7858870      24411.250      4.9706926      
0.98           23707.764      4.5650075      24168.181      4.7782205      24412.506      4.9623880      
0.99           23708.361      4.5581399      24169.153      4.7706528      24413.819      4.9541929      
1              23708.657      4.5514076      24169.781      4.7632195      24414.753      4.9461323      
