               -5         -0.43454620      0.0191232
             -4.9          -1.1424206      0.0292740
             -4.8          -3.7568139      0.0477703
             -4.7          -11.732162      0.0938595
             -4.6          -29.566676       0.170319
             -4.5          -62.942509       0.242885
             -4.4          -117.93577       0.318411
             -4.3          -202.40638       0.399153
             -4.2          -317.44244       0.474773
             -4.1          -464.95056       0.549012
               -4          -641.85757       0.620577
             -3.9          -842.07566       0.687137
             -3.8          -1056.5634       0.745743
             -3.7          -1277.6699       0.793450
             -3.6          -1499.2506       0.835407
             -3.5          -1714.2092       0.871129
             -3.4          -1922.4648       0.902277
             -3.3          -2113.2916       0.925274
             -3.2          -2290.5669       0.946429
             -3.1          -2446.9566       0.960442
               -3          -2587.3978       0.971985
             -2.9          -2707.0528       0.980100
             -2.8          -2809.1796       0.985287
             -2.7          -2896.5773       0.988535
             -2.6          -2969.0694       0.991417
             -2.5          -3026.4712       0.993313
             -2.4          -3076.0949       0.995082
             -2.3          -3113.9602       0.993458
             -2.2          -3146.1048       0.994700
             -2.1          -3169.2689       0.992642
               -2          -3190.1879       0.992929
             -1.9          -3206.3774       0.990735
             -1.8          -3219.2234       0.990464
             -1.7          -3230.3837       0.988874
             -1.6          -3237.2951       0.985996
             -1.5          -3243.7102       0.982877
             -1.4          -3248.5807       0.980314
             -1.3          -3251.8046       0.976372
             -1.2          -3256.0886       0.977186
             -1.1          -3255.2413       0.970614
               -1          -3257.8249       0.973548
             -0.9          -3257.3152       0.970091
             -0.8          -3258.5885       0.968143
             -0.7          -3259.0071       0.964134
             -0.6          -3258.1304       0.961089
             -0.5          -3260.0114       0.957590
             -0.4          -3259.6714        1.01721
             -0.3          -3256.6299       0.954021
             -0.2          -3256.9465       0.958832
             -0.1          -3256.6169       0.952671
                0          -3256.6169       0.952671
              0.1          -3256.9465       0.958832
              0.2          -3256.6299       0.954021
              0.3          -3259.6714        1.01721
              0.4          -3260.0114       0.957590
              0.5          -3258.1304       0.961089
              0.6          -3259.0071       0.964134
              0.7          -3258.5885       0.968143
              0.8          -3257.3152       0.970091
              0.9          -3257.8249       0.973548
                1          -3255.2413       0.970614
              1.1          -3256.0886       0.977186
              1.2          -3251.8046       0.976372
              1.3          -3248.5807       0.980314
              1.4          -3243.7102       0.982877
              1.5          -3237.2951       0.985996
              1.6          -3230.3837       0.988874
              1.7          -3219.2234       0.990464
              1.8          -3206.3774       0.990735
              1.9          -3190.1879       0.992929
                2          -3169.2689       0.992642
              2.1          -3146.1048       0.994700
              2.2          -3113.9602       0.993458
              2.3          -3076.0949       0.995082
              2.4          -3026.4712       0.993313
              2.5          -2969.0694       0.991417
              2.6          -2896.5773       0.988535
              2.7          -2809.1796       0.985287
              2.8          -2707.0528       0.980100
              2.9          -2587.3978       0.971985
                3          -2446.9566       0.960442
              3.1          -2290.5669       0.946429
              3.2          -2113.2916       0.925274
              3.3          -1922.4648       0.902277
              3.4          -1714.2092       0.871129
              3.5          -1499.2506       0.835407
              3.6          -1277.6699       0.793450
              3.7          -1056.5634       0.745743
              3.8          -842.07566       0.687137
              3.9          -641.85757       0.620577
                4          -464.95056       0.549012
              4.1          -317.44244       0.474773
              4.2          -202.40638       0.399153
              4.3          -117.93577       0.318411
              4.4          -62.942509       0.242885
              4.5          -29.566676       0.170319
              4.6          -11.732162      0.0938595
              4.7          -3.7568139      0.0477703
              4.8          -1.1424206      0.0292740
              4.9         -0.43454620      0.0191232
