qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (NNLO.QCD.QT)           

extrapolation  0.5            1              74506.860       +- 100.52993      
extrapolation  1              1              63554.326       +- 63.255045      
extrapolation  2              1              54693.122       +- 41.663321      

0.01           0.5            1              74493.554       +- 53.974741      
0.01           1              1              63546.165       +- 35.557925      
0.01           2              1              54687.833       +- 24.725277      

0.02           0.5            1              74512.844       +- 45.695931      
0.02           1              1              63561.291       +- 30.387859      
0.02           2              1              54699.904       +- 21.343213      

0.03           0.5            1              74505.068       +- 43.394693      
0.03           1              1              63558.646       +- 28.988359      
0.03           2              1              54699.830       +- 20.441605      

0.04           0.5            1              74485.534       +- 41.897970      
0.04           1              1              63546.548       +- 28.036148      
0.04           2              1              54692.101       +- 19.805591      

0.05           0.5            1              74464.874       +- 40.527348      
0.05           1              1              63535.125       +- 27.190282      
0.05           2              1              54685.692       +- 19.254457      

0.06           0.5            1              74451.196       +- 39.652777      
0.06           1              1              63528.620       +- 26.642866      
0.06           2              1              54682.922       +- 18.892639      

0.07           0.5            1              74463.755       +- 39.524564      
0.07           1              1              63538.215       +- 26.563428      
0.07           2              1              54690.434       +- 18.835727      

0.08           0.5            1              74452.842       +- 39.352933      
0.08           1              1              63532.864       +- 26.489860      
0.08           2              1              54687.941       +- 18.802891      

0.09           0.5            1              74426.328       +- 38.635079      
0.09           1              1              63516.903       +- 25.996810      
0.09           2              1              54678.021       +- 18.453650      

0.1            0.5            1              74424.347       +- 38.054219      
0.1            1              1              63516.780       +- 25.632499      
0.1            2              1              54678.748       +- 18.212807      

0.11           0.5            1              74412.429       +- 37.840761      
0.11           1              1              63510.231       +- 25.497145      
0.11           2              1              54675.134       +- 18.120556      

0.12           0.5            1              74405.692       +- 37.772979      
0.12           1              1              63508.196       +- 25.445922      
0.12           2              1              54675.332       +- 18.079262      

0.13           0.5            1              74408.851       +- 37.419147      
0.13           1              1              63511.392       +- 25.221836      
0.13           2              1              54678.278       +- 17.929378      

0.14           0.5            1              74393.732       +- 37.188019      
0.14           1              1              63502.709       +- 25.075580      
0.14           2              1              54673.137       +- 17.830751      

0.15           0.5            1              74392.990       +- 37.010863      
0.15           1              1              63504.273       +- 24.960019      
0.15           2              1              54675.614       +- 17.750608      

0.16           0.5            1              74404.611       +- 37.053698      
0.16           1              1              63513.763       +- 24.991183      
0.16           2              1              54683.350       +- 17.771147      

0.17           0.5            1              74400.183       +- 36.844847      
0.17           1              1              63512.215       +- 24.847024      
0.17           2              1              54683.211       +- 17.667613      

0.18           0.5            1              74398.493       +- 36.717643      
0.18           1              1              63512.739       +- 24.763374      
0.18           2              1              54684.656       +- 17.608970      

0.19           0.5            1              74398.104       +- 36.637287      
0.19           1              1              63514.061       +- 24.708534      
0.19           2              1              54686.600       +- 17.568925      

0.2            0.5            1              74400.921       +- 36.554982      
0.2            1              1              63517.465       +- 24.654088      
0.2            2              1              54689.960       +- 17.530116      

0.21           0.5            1              74399.939       +- 36.446123      
0.21           1              1              63518.117       +- 24.581266      
0.21           2              1              54691.282       +- 17.478405      

0.22           0.5            1              74399.407       +- 36.459252      
0.22           1              1              63519.198       +- 24.583775      
0.22           2              1              54692.973       +- 17.475282      

0.23           0.5            1              74412.522       +- 36.366646      
0.23           1              1              63529.218       +- 24.523199      
0.23           2              1              54700.798       +- 17.432741      

0.24           0.5            1              74397.567       +- 36.347944      
0.24           1              1              63520.393       +- 24.505636      
0.24           2              1              54695.384       +- 17.416712      

0.25           0.5            1              74407.379       +- 36.415747      
0.25           1              1              63527.559       +- 24.544931      
0.25           2              1              54700.815       +- 17.438980      

0.26           0.5            1              74398.114       +- 36.242492      
0.26           1              1              63522.893       +- 24.432357      
0.26           2              1              54698.535       +- 17.362147      

0.27           0.5            1              74403.908       +- 36.094375      
0.27           1              1              63527.749       +- 24.339096      
0.27           2              1              54702.583       +- 17.299723      

0.28           0.5            1              74399.325       +- 36.027234      
0.28           1              1              63525.995       +- 24.294737      
0.28           2              1              54702.190       +- 17.268275      

0.29           0.5            1              74399.200       +- 35.997140      
0.29           1              1              63527.318       +- 24.271306      
0.29           2              1              54704.050       +- 17.249258      

0.3            0.5            1              74399.001       +- 35.917982      
0.3            1              1              63528.288       +- 24.218842      
0.3            2              1              54705.436       +- 17.212366      

0.31           0.5            1              74399.310       +- 35.877000      
0.31           1              1              63529.445       +- 24.189907      
0.31           2              1              54706.861       +- 17.190513      

0.32           0.5            1              74402.297       +- 35.891869      
0.32           1              1              63532.816       +- 24.195720      
0.32           2              1              54710.106       +- 17.191211      

0.33           0.5            1              74406.101       +- 35.850143      
0.33           1              1              63536.413       +- 24.167569      
0.33           2              1              54713.308       +- 17.170632      

0.34           0.5            1              74398.137       +- 35.778174      
0.34           1              1              63532.243       +- 24.118822      
0.34           2              1              54711.120       +- 17.135851      

0.35           0.5            1              74399.046       +- 35.753724      
0.35           1              1              63533.710       +- 24.100214      
0.35           2              1              54712.718       +- 17.120929      

0.36           0.5            1              74403.030       +- 35.681423      
0.36           1              1              63537.450       +- 24.053085      
0.36           2              1              54716.025       +- 17.088162      

0.37           0.5            1              74405.727       +- 35.649788      
0.37           1              1              63540.368       +- 24.030617      
0.37           2              1              54718.779       +- 17.071069      

0.38           0.5            1              74404.948       +- 35.609369      
0.38           1              1              63540.602       +- 24.002347      
0.38           2              1              54719.425       +- 17.050079      

0.39           0.5            1              74404.129       +- 35.584086      
0.39           1              1              63540.812       +- 23.983608      
0.39           2              1              54720.053       +- 17.035365      

0.4            0.5            1              74398.798       +- 35.598670      
0.4            1              1              63537.931       +- 23.992721      
0.4            2              1              54718.490       +- 17.040334      

0.41           0.5            1              74399.447       +- 35.518715      
0.41           1              1              63539.128       +- 23.937668      
0.41           2              1              54719.806       +- 17.000901      

0.42           0.5            1              74391.675       +- 35.524186      
0.42           1              1              63534.992       +- 23.937825      
0.42           2              1              54717.587       +- 16.998400      

0.43           0.5            1              74382.145       +- 35.674301      
0.43           1              1              63529.328       +- 24.046268      
0.43           2              1              54714.103       +- 17.076259      

0.44           0.5            1              74384.972       +- 35.450603      
0.44           1              1              63532.237       +- 23.887853      
0.44           2              1              54716.764       +- 16.962010      

0.45           0.5            1              74387.220       +- 35.413230      
0.45           1              1              63534.156       +- 23.861979      
0.45           2              1              54718.372       +- 16.942953      

0.46           0.5            1              74382.720       +- 35.443255      
0.46           1              1              63532.246       +- 23.876363      
0.46           2              1              54717.721       +- 16.949178      

0.47           0.5            1              74385.954       +- 35.509315      
0.47           1              1              63534.877       +- 23.916906      
0.47           2              1              54719.861       +- 16.974108      

0.48           0.5            1              74389.365       +- 35.613037      
0.48           1              1              63537.798       +- 23.984206      
0.48           2              1              54722.302       +- 17.018464      

0.49           0.5            1              74388.594       +- 35.319029      
0.49           1              1              63537.932       +- 23.793993      
0.49           2              1              54722.821       +- 16.890690      

0.5            0.5            1              74392.742       +- 35.292023      
0.5            1              1              63541.335       +- 23.774728      
0.5            2              1              54725.584       +- 16.876108      

0.51           0.5            1              74387.107       +- 35.266808      
0.51           1              1              63538.389       +- 23.757204      
0.51           2              1              54724.047       +- 16.863035      

0.52           0.5            1              74383.647       +- 35.258930      
0.52           1              1              63536.702       +- 23.750137      
0.52           2              1              54723.263       +- 16.856603      

0.53           0.5            1              74391.084       +- 35.225442      
0.53           1              1              63542.110       +- 23.726220      
0.53           2              1              54727.312       +- 16.838664      

0.54           0.5            1              74389.120       +- 35.331404      
0.54           1              1              63541.542       +- 23.786191      
0.54           2              1              54727.371       +- 16.873655      

0.55           0.5            1              74383.901       +- 35.184202      
0.55           1              1              63538.938       +- 23.696727      
0.55           2              1              54726.108       +- 16.816108      

0.56           0.5            1              74385.960       +- 35.194374      
0.56           1              1              63540.640       +- 23.699980      
0.56           2              1              54727.503       +- 16.815838      

0.57           0.5            1              74385.982       +- 35.146628      
0.57           1              1              63541.107       +- 23.669228      
0.57           2              1              54728.096       +- 16.794705      

0.58           0.5            1              74381.975       +- 35.119467      
0.58           1              1              63539.212       +- 23.650393      
0.58           2              1              54727.263       +- 16.780813      

0.59           0.5            1              74383.796       +- 35.116530      
