#pt_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      407.53432     0.40198707      328.75469     0.32482458      550.03745     0.67562357
              5      545.31583     0.41780566      439.53717     0.31772383      709.54851     0.63362517
             10      436.83986     0.35734255      347.05744     0.27250516      567.40906     0.52082826
             15      347.08736     0.31217086      274.47792     0.23996673      450.20053     0.44760101
             20      280.66342     0.27762488      221.52059     0.21434496      363.66192     0.39245599
             25      229.75204     0.24953481      181.25445      0.1930606        297.252     0.34854108
             30      190.52693     0.22623322      150.25559     0.17548148      246.31803     0.31309416
             35      158.51589     0.20571843      125.04944     0.16000096      204.68683     0.28383026
             40      132.64651     0.18800204      104.68026     0.14657341      171.09943     0.25895192
             45      110.83004     0.17182719      87.534878     0.13451993       142.7501     0.23664387
             50       92.87724     0.15720555      73.372308      0.1232636      119.55496     0.21621052
             55      77.844393     0.14335578      61.500527     0.11215391      100.17619     0.19525489
             60      65.407996     0.13168524       51.67663     0.10289031      84.157791     0.17885833
             65      54.490716     0.12000336      43.087975    0.094562938      70.017817     0.16503992
             70      45.961924     0.11018963      36.375567    0.087178173      58.980957     0.15256034
             75      38.720732     0.10104942      30.626319    0.079870358      49.725174     0.13927008
             80      32.601289    0.092798856      25.806873    0.073053003        41.8184     0.12680269
             85      27.230323    0.084884591      21.556508    0.066568285      34.925957     0.11526689
             90      23.097154    0.078699465      18.299308    0.061881462      29.588672     0.10781507
             95      19.567369    0.072019859      15.507198    0.056503044      25.056554     0.09820944
            100      16.802042    0.066680161      13.307064    0.052572462      21.536764    0.091109937
            105      14.065513    0.061060281      11.147444    0.048055987      18.010327    0.083371979
            110      12.158752    0.056873043      9.6271263    0.044606315      15.591041    0.077208779
            115      10.286377    0.052597714      8.1764609    0.041574108      13.116659    0.072969272
            120      8.7742124    0.048826834      6.9568338    0.038294193      11.228625     0.06658655
            125      7.5585628    0.044805259      6.0026249    0.035417978      9.6511964    0.061846503
            130      6.5024314      0.0417574      5.1678523    0.032820355      8.2935712    0.056742153
            135      5.5841232    0.038635407      4.4309492    0.030275093      7.1406888    0.053025001
            140      4.7560296    0.035818772      3.7754802    0.028082461      6.0851254    0.049034985
            145      4.0753555    0.032926495      3.2435031    0.025949972      5.1950245    0.045285677
            150      3.5935307      0.0312516      2.8573713    0.024803306       4.587994     0.04396621
            155      3.1114061    0.028817473      2.4780052      0.0230476      3.9624398    0.040680848
            160      2.6954366    0.026991706      2.1356246    0.021889614      3.4571676    0.039269202
            165      2.3581133    0.025129474      1.8684824    0.019692245      3.0239195       0.034914
            170       2.043472    0.024051937      1.6210474    0.018592812       2.613697    0.033650409
            175      1.7317491    0.021856571      1.3751182    0.017240309      2.2111398    0.030993474
            180      1.5781763    0.020610445      1.2459134    0.016021042      2.0314859    0.028403966
            185      1.3673863    0.019231794      1.0808869    0.015279992      1.7563948    0.027557918
            190      1.2177849    0.018123903     0.96311406    0.014246771      1.5632291    0.025676275
            195      1.0582773    0.016991545     0.83699677    0.013153461      1.3569599     0.02381435
            200     0.90213571    0.015697291     0.71848557     0.01237946      1.1454024    0.022264046
            205     0.83014143    0.015797442     0.65071375      0.0119375      1.0779551    0.022610588
            210      0.7536801    0.014338799     0.59567313     0.01126476     0.96671028    0.020658463
            215     0.66039726    0.013493945     0.52307695    0.010611896      0.8437557    0.019199921
            220     0.57196159    0.012660306     0.45294774   0.0097645671     0.73055567    0.018046605
            225     0.52103262    0.011968161     0.41305665   0.0092855054     0.66496134    0.017042601
            230     0.44607886    0.011087478     0.35227096   0.0086325236     0.57172848    0.015960761
            235     0.40399483     0.01052237     0.31727481   0.0080164235     0.52200853    0.014985303
            240     0.36353954    0.010096446     0.28414962   0.0077889606     0.47227167    0.014056299
            245     0.34286772   0.0096531152     0.27022508   0.0075251318     0.44021681    0.013768223
            250     0.28671157   0.0088758529     0.22483833   0.0067626608     0.37080283    0.012570171
