#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      8.0162655    0.047023599      6.2900684    0.036398172      10.517509    0.064748295
              5       26.55557    0.085344828      20.825316    0.066319202      34.870937     0.11834957
             10      49.402543     0.11626265      38.822725     0.09020778      64.695009     0.16070016
             15      78.213893     0.14583621      61.588991     0.11498406      102.11749     0.20431588
             20      114.61447      0.1770141      90.581491     0.13806752      148.85671     0.24353286
             25      160.05616     0.20751655      126.98147     0.16260566      206.64198     0.28415333
             30      214.31325     0.23991616      170.74559     0.18866472      274.88118      0.3269606
             35       240.2354     0.25261836      191.87984     0.19937924      306.92886     0.34334318
             40      240.95582     0.25275529      192.59088     0.19958652      307.44235     0.34239623
             45      227.61311     0.24526729      182.10505     0.19499033       289.9429     0.33343276
             50      207.90244     0.23484946      166.35846      0.1862076      264.70404     0.31730739
             55      185.86151     0.22253006      148.72063     0.17665227      236.59671      0.3001669
             60       163.5159     0.20792292      130.90835     0.16474711      207.95102     0.27890482
             65       142.1996       0.194048       113.8532     0.15571575      180.78298      0.2653126
             70      124.74326     0.18180212      99.944735      0.1450909      158.42044     0.24594872
             75      109.22414     0.17024257       87.52825     0.13595009      138.66292     0.23000912
             80       95.65379     0.15941916      76.700333     0.12686912      121.32184     0.21379238
             85      83.649611     0.14917113      67.081508     0.11855403      106.07962     0.19936056
             90      73.681014      0.1404252      59.052526      0.1112728      93.462073     0.18757482
             95      65.230312     0.13409931      52.248128     0.10593331      82.683156     0.18212857
            100      57.409388     0.12394004      45.883823     0.09808434      72.957083     0.16727109
            105      50.818028     0.11727282      40.633948    0.094042582      64.512532     0.16213162
            110      45.031321     0.11048852       35.93336    0.089167295      57.299527     0.15415146
            115      39.876977     0.10410567      31.838965    0.082317001      50.680639     0.14206166
            120      35.395424    0.098118402      28.190234    0.077313289      45.122284     0.13325876
            125       31.45618    0.093790378      25.065266    0.074121618      40.057256     0.13029171
            130      28.276593    0.088220302      22.490218    0.069582569      36.084741     0.12148328
            135      25.217426    0.084073655      20.039313    0.065886815      32.211976     0.11507041
            140      22.707124    0.080079649      18.034186     0.06298311      29.014332     0.11066375
            145      20.082582    0.075069939      15.966217     0.05906616      25.616245     0.10404941
            150      18.171031    0.071003453      14.426635    0.055808894      23.217823    0.097797139
            155      16.313516    0.067001647      12.946499    0.052687502      20.848381    0.092323545
            160      14.795189    0.063726361      11.715512    0.050089766      18.961969    0.088159466
            165      13.353042    0.060977818      10.569866    0.047628906      17.118707    0.084076637
            170      11.980183    0.057882846      9.4833033     0.04493542      15.350595    0.079605617
            175      10.865237    0.054809745      8.5986546    0.042877641      13.920949    0.075810321
            180      9.9430771     0.05483442      7.8535741    0.042008001      12.773558    0.077027531
            185      8.9170666    0.049988102      7.0658563     0.04171638      11.404907    0.075723413
            190      8.0951511     0.04717011      6.3926122    0.036860726      10.397458    0.065459884
            195      7.4933708    0.045544074      5.9104865    0.035357213      9.6371639    0.063029602
            200      6.7459931    0.043720094      5.3288655    0.033864338       8.653567    0.060707338
            205      6.1795565    0.042074228      4.8710004    0.032548989      7.9524128    0.058796682
            210      5.7026904    0.040349368      4.4963404    0.031261513      7.3307967    0.056337678
            215      5.2166057    0.040106844      4.1119951    0.030706913      6.7076021    0.056178238
            220      4.7169522    0.036192504      3.7153748    0.027957611      6.0707448    0.050196126
            225      4.3388536    0.035572567      3.4208037    0.027455078      5.5763856    0.049703129
            230      4.0235786    0.033718417       3.170632    0.026082372      5.1731245    0.046984425
            235      3.6681709     0.03339116      2.8924451    0.025533674      4.7108863    0.046687353
            240      3.3476578    0.030674014      2.6318171    0.023670007      4.3153756    0.042566142
            245      3.1968593    0.029706786      2.5184828    0.023213473      4.1078392      0.0419444
            250      2.9170805    0.028587962      2.2921858    0.021978401      3.7617678    0.039604187
            255      2.6526327    0.027399621      2.0925038    0.021197458      3.4017103    0.038516351
            260       2.496412    0.035413002      1.9504678    0.025948618      3.2435101    0.051274495
            265      2.3229905     0.02661115      1.8280801     0.02040368         2.9884    0.037650944
            270      2.1356883    0.026460148      1.6793077    0.020121531      2.7487419    0.038353674
            275      2.0006317    0.023794618      1.5696755    0.018621081      2.5832352    0.034591327
            280      1.8576114    0.023375571      1.4589156    0.018017971      2.3940705    0.033326051
            285      1.6363825    0.021958812      1.2875179    0.016850768      2.1041054    0.031203921
            290      1.6060989    0.023180317      1.2600581    0.017473635      2.0727193    0.033203716
            295      1.4680506    0.020447336      1.1494037    0.015644329      1.8997984    0.028573911
            300      1.3531736    0.019964216      1.0667352    0.015267926      1.7339028    0.028116325
            305      1.2710481     0.01926315      0.9969438    0.014678611      1.6404568     0.02701777
            310      1.1607183     0.01909491     0.91448491    0.014637364      1.4879002    0.027794234
            315      1.1132863    0.017962109     0.87249132    0.013704175      1.4380037     0.02529666
            320      1.0298098    0.017226862      0.8067274    0.013189015      1.3306775    0.024189588
            325      0.9417541    0.016385454     0.74375768    0.012583798      1.2025297    0.022934661
            330     0.89978068    0.017284054     0.70636758    0.012990909      1.1583774    0.024649779
            335     0.84196938    0.015443163     0.66120486    0.012859496      1.0845987    0.024044189
            340     0.79004954    0.015905017     0.62362635    0.012082391      1.0089721    0.022757556
            345     0.77876131    0.031594821     0.60688844    0.022016904      1.0115301    0.047355581
            350     0.69668376    0.016419673     0.54726507    0.012203174     0.89568746    0.024967172
            355     0.67692446    0.017909531     0.52534541    0.012875413     0.88503745    0.026587054
            360     0.60694896    0.015105009     0.47303858     0.01112123     0.78887688    0.021860061
            365     0.59102572    0.014530446     0.46135638    0.010957858     0.76600686    0.021488425
            370     0.55400131    0.012617939     0.43080899   0.0095014385     0.72181005    0.017895711
            375     0.52089397    0.016868943      0.4062067    0.012149202     0.67590944    0.025048121
            380     0.46977542    0.011895548     0.36857567    0.009028728     0.60345529    0.017109748
            385     0.44281474    0.011354218     0.34525226   0.0085713872     0.57461272    0.016027167
            390     0.43852863    0.011174854     0.34551374   0.0090309723     0.56007083    0.018114071
            395     0.39847623    0.010787683     0.31145608    0.008164812      0.5150003    0.015295344
            400     0.36672359    0.010426611     0.29138702   0.0080362578     0.46320559    0.014932749
            405     0.35488879     0.01035684     0.27738047    0.007940568     0.45899345    0.014784693
            410     0.33216997    0.010003762     0.25997429   0.0076258473       0.428511    0.014333532
            415     0.31496772   0.0095990542     0.24550219   0.0072304875     0.40868088    0.013700038
            420     0.29042147   0.0092474776     0.22683649   0.0070389753     0.37567598    0.013151569
            425     0.27080148   0.0096661656     0.21030378   0.0071371211     0.35315922    0.013987037
            430     0.27958331   0.0090759683     0.21772399   0.0068661347     0.36308087    0.013044522
            435     0.25088897   0.0085526249     0.19637562    0.006498713     0.32357182    0.012166576
            440     0.23693027   0.0082453443     0.18434414   0.0062549428     0.30828061    0.011627267
            445     0.24252905   0.0085446656     0.19084076   0.0066344555      0.3103565    0.012686894
            450     0.20624432   0.0078517862     0.16326559   0.0061198909     0.26146894    0.011578134
            455     0.20888496    0.008011044     0.16194556   0.0059928166     0.27302007    0.011526323
            460     0.18322942    0.007415321      0.1422169   0.0055627619     0.23888293    0.010561251
            465      0.1829459   0.0073220194     0.14209155   0.0054762484     0.23816007    0.010564952
            470     0.17281578   0.0070374706     0.13386342   0.0052994518     0.22616533   0.0099359315
            475     0.17723734   0.0075835635     0.13791592   0.0057025295     0.22991883    0.010844693
            480     0.16334627   0.0071419017     0.12798456   0.0053269244      0.2096925    0.010264989
            485     0.14323544    0.006983506     0.11346471   0.0052567066     0.18110726    0.010199788
            490     0.14158609   0.0070915809     0.11053642   0.0052443195     0.18295816    0.010469675
            495      0.1340354   0.0063980233     0.10405668   0.0047747052     0.17441961   0.0090884952
            500     0.13307861     0.00676431     0.10370571   0.0050126256     0.17235453   0.0097807319
            505      0.1229988   0.0059282309    0.095427971   0.0044348173     0.16032909   0.0084723695
            510     0.11032254   0.0058455278    0.086732992   0.0044099595     0.14107724   0.0082676984
            515     0.10959747   0.0062108597    0.084348363   0.0045293939     0.14444437   0.0093133868
            520     0.10455005   0.0056189638    0.081615175   0.0041870631     0.13476402   0.0081334759
            525     0.10543793   0.0063689263    0.081137476    0.004664799     0.13874651   0.0091662712
            530     0.10068747   0.0053146282    0.078578994   0.0040339394     0.13006288   0.0076962679
            535    0.081328118   0.0051836128    0.064610864   0.0038672112     0.10239036   0.0078285664
            540    0.094132798   0.0056146573    0.073759161   0.0041736127     0.12059027   0.0081119076
            545    0.089421072   0.0051199895    0.070519569   0.0040551314     0.11372165   0.0075519154
            550    0.079118725   0.0048205623    0.061938357   0.0036172255     0.10150842   0.0070092617
            555    0.071006337   0.0048759258    0.056153497   0.0036262182    0.089741485   0.0072543068
            560    0.069765523   0.0046292018    0.057120875   0.0041092003    0.083667338   0.0089261523
            565    0.068930127   0.0048340949    0.053925066   0.0035889305    0.088679584   0.0068948572
            570    0.067461548   0.0044362453    0.053594821   0.0033760262    0.084738799   0.0064676978
            575    0.063997783   0.0044060773     0.05040064    0.003284406    0.081394884   0.0063801514
            580     0.05829639   0.0047961706     0.04569647   0.0034871466    0.074860527   0.0070042152
            585    0.055441204   0.0040527017    0.043381065   0.0030378311    0.071176483   0.0058438069
            590    0.049136784   0.0039171884    0.038292737   0.0029097209    0.063420957   0.0057255299
            595     0.04515094   0.0037192347    0.035867867   0.0027916867    0.056831012   0.0054051803
            600    0.052689458   0.0038386325    0.040337615    0.002900869     0.06979993   0.0054050477
            605    0.049550285   0.0039706633     0.03802178   0.0029156162    0.065373355    0.005857178
            610    0.050538596   0.0054161277    0.039509774   0.0039609911    0.064736051   0.0082403183
            615    0.039508008   0.0034335517    0.030463779   0.0025482258    0.051897698   0.0048817122
            620    0.039941566   0.0036366515    0.031474575   0.0026628472    0.050739571   0.0053449599
            625    0.035866475   0.0033362096    0.028712413   0.0026606539    0.044378478   0.0050030982
            630    0.037086456    0.003323496    0.028957839   0.0025089314    0.047837786   0.0047735326
            635    0.035848542    0.003219825    0.027610524    0.002403452    0.047006983   0.0045673555
            640    0.036742297   0.0031514947    0.028355411   0.0023627538    0.048075872   0.0045219639
            645    0.032797394   0.0033007258     0.02516786   0.0024042288    0.043213793   0.0047789833
            650    0.032638519   0.0033186739    0.025775231   0.0026639082     0.04136524   0.0051716569
            655    0.027088154   0.0029387233     0.02160573   0.0022012767    0.033709093   0.0041875693
            660    0.029176255   0.0029977237     0.02229317   0.0021844518    0.038651354   0.0043602105
            665    0.024133979   0.0028463715    0.019407038   0.0020821446    0.029697927   0.0042624931
            670    0.027865209   0.0029174248    0.022158773   0.0021957801    0.034868668   0.0041627908
