#         pt_bb        central        num_err    min (scale)        num_err    max (scale)        num_err
            305     0.67456158     0.01416035     0.54242345    0.011056946     0.84631175    0.020007496
            310     0.61520857    0.013885097     0.49492961    0.010757613     0.77076523    0.019382619
            315     0.60494048    0.014375604     0.48822521    0.011278574     0.75441403    0.020976553
            320     0.55680172    0.012742765     0.44575927   0.0099102294     0.70201511    0.017946657
            325      0.5214845    0.012525859     0.41315492   0.0096053909     0.66775957    0.017355056
            330      0.4836516    0.012333538     0.38906431   0.0097973887     0.60551103    0.018361966
            335     0.45441156    0.011831257     0.36264139   0.0090459496      0.5757236     0.01643734
            340     0.44192582    0.011893116     0.35452621   0.0091219387     0.55566221    0.016583712
            345     0.39187673    0.010992593     0.31134916   0.0083922754     0.49908255    0.015416621
            350     0.38211435    0.010729824     0.30343901   0.0082086619     0.48721096    0.014997461
            355     0.36071722     0.01107137     0.29405168   0.0089473673     0.44301216    0.017253751
            360     0.33671257    0.010703006     0.26912196   0.0082058325     0.42525469     0.01498313
            365     0.30557816   0.0095302725     0.24365211   0.0074048188     0.38725361    0.013103323
            370     0.29755417   0.0099923896     0.23679682   0.0075531823     0.37786674    0.014077664
            375     0.27637403   0.0094267359     0.22269214   0.0072841354     0.34458165    0.013319346
            380     0.26847362   0.0090306561     0.21739866   0.0071507964     0.33226681    0.012771766
            385     0.25402357   0.0086493112     0.20150185    0.006653132     0.32406495    0.012069422
            390      0.2203745   0.0080513283      0.1758293   0.0062140618     0.27850781    0.011123966
            395     0.22073234   0.0082212562     0.19286922    0.016181393     0.24361891    0.032654935
            400      0.2220294   0.0082256339     0.17600163   0.0063363463     0.28331927    0.011526906
            405     0.20176014   0.0079754257     0.16396847   0.0068696251     0.24806922    0.013952891
            410     0.18121337   0.0075444289     0.14282338   0.0056727888     0.23296048    0.010639852
            415     0.18199235   0.0078705853     0.14381132   0.0059273771     0.23295009    0.011208017
            420     0.17243893   0.0071038034     0.13669302   0.0054004742     0.21986696    0.010101391
            425     0.15879341   0.0071972284     0.12471255   0.0053815912     0.20491015    0.010173302
            430     0.14548188   0.0069053925     0.11714413   0.0053177011     0.18132139    0.009885342
            435     0.15593018    0.014699015     0.12194896    0.010746693     0.20311867    0.021608973
            440     0.12360635   0.0061937019    0.098547991   0.0047394243      0.1563712   0.0086022951
            445     0.13186056   0.0072424957     0.10502089   0.0053721454     0.16690979    0.010635204
            450     0.12231635   0.0067092377    0.098517471   0.0050534182     0.15246994   0.0095658517
            455     0.12210457    0.012906295    0.098946783    0.008995333     0.15033432    0.019804733
            460     0.11419099   0.0059778891    0.089497615   0.0045268634     0.14763637    0.008328389
            465     0.11196897   0.0059298729     0.08997394   0.0045176838     0.14015396    0.008293408
            470     0.10038713   0.0055171077    0.079676451   0.0042995582     0.12767421   0.0077416873
            475     0.10147915   0.0055476908    0.080862481   0.0042664893     0.12860945   0.0076004409
            480    0.088216112   0.0051052411     0.07058694    0.003899979     0.11096152   0.0074101898
            485    0.092628499   0.0083446431     0.07356473    0.005905684     0.11753612    0.012607432
            490    0.080791145   0.0048673904    0.065018096   0.0037835456      0.1005945    0.006898051
            495    0.077839863   0.0049619432    0.062192159   0.0037567813    0.097867652   0.0070148596
            500    0.073609345   0.0049704808    0.057421825   0.0036947491    0.095625796   0.0070981943
            505    0.067287583   0.0046018067    0.052478989   0.0034564427    0.087748223   0.0064528527
            510    0.069897904   0.0050401431    0.054881355   0.0037438645    0.090240107   0.0071625142
            515    0.060410406    0.004607247    0.049213136   0.0034805192    0.073711713    0.006710022
            520    0.059968149   0.0043331481    0.048296984    0.003321773    0.074399746   0.0060584379
            525    0.055050603    0.004046871    0.042834477   0.0030315398    0.071668719   0.0057120266
            530    0.050048021   0.0039560746    0.040401712   0.0030042606    0.061874303   0.0056101077
            535    0.053260441   0.0042288845    0.041936362    0.003144747     0.06839179    0.006081352
            540    0.050380422   0.0039163829    0.039780388   0.0029936315    0.064519521   0.0054431504
            545    0.061102317   0.0048914758    0.047984554   0.0035815831    0.078865178   0.0072830052
            550    0.052299048   0.0050010967    0.041041263   0.0036213966    0.067413719   0.0074421339
            555    0.042697782   0.0037422515    0.035359747   0.0028801272    0.050929234   0.0053582291
            560    0.041799467   0.0038031335    0.032198938   0.0027841414    0.055311618   0.0054792804
            565    0.039499925   0.0040723378    0.032564025   0.0030593807    0.047334654   0.0059568975
            570    0.034429356   0.0035178757     0.02812987   0.0026606407    0.041875351   0.0051498713
            575     0.03211995   0.0033646201    0.026246821   0.0025038018    0.038797443   0.0050152947
            580    0.035767225   0.0037525055    0.029161304   0.0028213391    0.043950095    0.005403925
            585    0.037926615   0.0033978155    0.029885134   0.0025580705    0.048643486   0.0048258898
            590    0.034326927   0.0032153663    0.026859962   0.0024267354    0.044482919   0.0044980319
            595    0.030497394   0.0032046601    0.024235815   0.0023867659     0.03852835   0.0045904133
            600    0.027373858   0.0030592871    0.021941304   0.0022784069     0.03407544   0.0045004388
            605    0.027431282   0.0030431921    0.021467059   0.0022329866    0.035489787   0.0044016194
            610    0.028644643   0.0030972976    0.023340994   0.0022904115    0.034799281   0.0045729335
            615    0.027706799   0.0037143529     0.02192103   0.0026643146    0.035427998     0.00556333
            620    0.024517546   0.0027320647    0.019551561   0.0020818432    0.030898015   0.0039529111
            625    0.024116427   0.0027064473    0.018944095   0.0020710213    0.030908772    0.003734126
            630    0.022644198   0.0027844035    0.017503364     0.00201899    0.029770029   0.0040662363
            635    0.020700077   0.0025341984    0.016738665   0.0021839862    0.025494843   0.0040530869
            640    0.022476064   0.0026890701    0.017468833    0.001977895    0.029328477   0.0038611423
            645    0.021562602   0.0028627343    0.016987002   0.0021260487    0.027540935   0.0040665937
            650    0.025021374   0.0038195846     0.01906835   0.0027192427    0.033524986    0.005605514
            655    0.018971479    0.002592486    0.014953959   0.0019019595     0.02427249   0.0037416863
            660    0.014535574   0.0022396874    0.011784541   0.0016792428    0.017850874   0.0031993407
            665    0.014012051   0.0022567213    0.010957145   0.0016427508    0.018079326   0.0032971546
            670    0.012758461   0.0021576451    0.010007714   0.0015632583    0.016396706    0.003134214
            675    0.013571676   0.0022165429    0.012084357   0.0017150356    0.014236591   0.0032050513
            680    0.013651822   0.0021447713    0.011052851   0.0016091388    0.016836655   0.0031067451
            685    0.015636656   0.0022557763    0.012793653   0.0017237575    0.018928786    0.003157736
            690    0.013563606   0.0020397701    0.010624649   0.0015300893     0.01744987   0.0028845999
            695    0.016212827   0.0027591142    0.012382887   0.0019383066    0.021650537   0.0041438146
            700    0.014926251   0.0043018797    0.011039822   0.0029400745    0.020690264   0.0065401282
            705    0.013736884   0.0021338539    0.011144121   0.0016437338    0.016846906   0.0031071158
            710    0.011738792   0.0018855639   0.0090416152   0.0014070395    0.015431167   0.0026371379
            715   0.0093254884   0.0016899891   0.0072088394   0.0012608134    0.012198067   0.0023658756
            720    0.011521921   0.0020373138   0.0094610175   0.0015172694     0.01386756   0.0029341916
            725    0.012905056   0.0019148972   0.0099478537   0.0014338681    0.016962053   0.0027089119
            730    0.010352337   0.0017835132     0.00784393   0.0013076545    0.013933812   0.0025463754
            735    0.010739746   0.0018521885   0.0084221812    0.001376692    0.013771269   0.0026037859
            740    0.011690996   0.0019356552   0.0095461685   0.0014906918    0.014161108   0.0026874738
            745   0.0097673835   0.0016035578    0.007564318   0.0012465356    0.012740345   0.0021846466
            750   0.0087453548   0.0017840869   0.0072986328   0.0013644023    0.010204674   0.0024751578
            755    0.010255097   0.0017435149   0.0076826264   0.0012694922    0.013981463   0.0025076554
            760   0.0079109192   0.0016641022   0.0063012401   0.0012352226    0.010099161   0.0024491497
            765   0.0085698064   0.0015937282   0.0065406232   0.0011795205    0.011422228   0.0023039255
            770     0.00805249   0.0015096781   0.0069785819     0.00131216    0.009057249   0.0020705057
            775   0.0039961846   0.0011714269    0.003280178  0.00089104008   0.0048052465   0.0016056377
            780   0.0092411768   0.0015991742   0.0072832751   0.0012372587    0.011735307   0.0022096083
            785   0.0074928461   0.0015795517    0.005907682    0.001163042   0.0095783782   0.0022889646
            790   0.0054947538   0.0014562747   0.0044154849   0.0010345771   0.0067794086   0.0021840173
            795   0.0057445153   0.0013449398   0.0044523307  0.00098874687    0.007475822   0.0019148101
            800   0.0045081719   0.0011741473    0.003303822  0.00083435815   0.0063199745   0.0017309449
            805   0.0027466582   0.0010883013   0.0022429126  0.00079747038       0.003336   0.0015695244
            810   0.0050205852   0.0014203918   0.0042641526   0.0010149327   0.0057201463   0.0024400411
            815   0.0034966615   0.0012734753   0.0029566295  0.00095986612   0.0039893735   0.0018490006
            820   0.0049952307   0.0012235155   0.0039220795  0.00093543995    0.006379345   0.0016677616
            825   0.0069241656   0.0017537244   0.0050777869    0.001214437   0.0097405468   0.0027057087
            830   0.0042459461   0.0012977341   0.0034962798  0.00095054773   0.0050594671   0.0019353988
            835   0.0042459461   0.0011444939   0.0032343721  0.00086409713   0.0056752788   0.0016301091
            840   0.0049952307   0.0012235155   0.0038101558   0.0008977167   0.0066571384   0.0017470482
            845    0.003746423   0.0011444939   0.0029236312  0.00083808453    0.004818372   0.0016743316
            850   0.0042459461   0.0011444939    0.003342709  0.00084924055   0.0053603816   0.0016597387
            855   0.0034966615   0.0011169117   0.0028501749  0.00085461225   0.0042342257   0.0015343994
            860   0.0026844516  0.00093633273   0.0020824165  0.00068987257   0.0034928458   0.0013226589
            865   0.0034966615  0.00099899618   0.0026404833  0.00072003058   0.0047006677   0.0014605743
            870   0.0033807569   0.0010092396   0.0025615644  0.00074328618   0.0045225438   0.0014448474
            875   0.0029971384  0.00086515607   0.0023522099  0.00068382689   0.0039041145   0.0011391841
            880  0.00099904614  0.00070639698  0.00088700794  0.00099085381   0.0010244006  0.00078421823
            885   0.0025678411    0.001035894   0.0020522226  0.00076654628   0.0031660605   0.0014998328
            890   0.0038777744   0.0011801374   0.0030703046  0.00082224494   0.0048685978   0.0018450026
            895   0.0034966615  0.00099899618   0.0028902703  0.00081166888   0.0041068998   0.0013003857
            900    0.003031415   0.0010165671   0.0022033132  0.00071280028   0.0042855962   0.0015171198
            905   0.0030014627   0.0012768702   0.0021751542  0.00088063847   0.0042604197   0.0019340713
            910   0.0034966615  0.00099899618   0.0026865246  0.00075374804   0.0046213354   0.0013864913
            915   0.0040516249   0.0010142769   0.0031761844  0.00080803308    0.005183139   0.0013578198
            920   0.0017483308  0.00066077387   0.0014128204   0.0005421043   0.0021751415  0.00084822863
            925   0.0019241781  0.00096416796   0.0014875739  0.00065724342   0.0025114977    0.001487157
            930   0.0014985692  0.00086515607   0.0012826518  0.00062309422   0.0016647059   0.0012807652
            935   0.0029971384  0.00093447536   0.0022964515  0.00069808256   0.0039634785    0.001297342
            940   0.0019980923  0.00078977583   0.0015698315  0.00060090449   0.0025605851   0.0010873483
            945  0.00049952307  0.00049949809  0.00034729411  0.00033245066  0.00074971701  0.00078230576
            950   0.0012863466  0.00068958722  0.00088244832  0.00046453865   0.0019523561   0.0010800401
            955   0.0028507473   0.0014840655   0.0020042225  0.00096682154    0.004233698   0.0024041419
            960  0.00099904614  0.00078977583  0.00085290937  0.00054275439   0.0011131129   0.0012153897
            965   0.0017483308  0.00066077387   0.0013501939  0.00051450876   0.0023038537  0.00088315922
            970  0.00074928461  0.00066077387  0.00025231284  0.00089189889  0.00088911921  0.00060665112
            975   0.0027473769  0.00082832388   0.0020719873  0.00062700885   0.0037166232   0.0011270506
            980   0.0022478538  0.00074924714   0.0017284769  0.00058057307   0.0029529412  0.00099854833
            985   0.0014985692  0.00061175773   0.0010540795  0.00043125365   0.0021938505  0.00089828002
            990   0.0019980923  0.00078977583   0.0015809603  0.00060474928   0.0025237965   0.0010596638
            995   0.0017483308  0.00074924714   0.0013299396  0.00054487763    0.002346868   0.0010765189
           1000   0.0017483308  0.00074924714   0.0013299396  0.00054487763    0.002346868   0.0010765189
