#   y_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5    0.024976154    0.017659925     0.01518919    0.010755518    0.043296661    0.030684477
           -4.9    0.062440385    0.027922793    0.041571699    0.018952539     0.10176852    0.046753117
           -4.8    0.074928462    0.030587887    0.047658189    0.019528224     0.12340063    0.050640976
           -4.7     0.31220192    0.075958208     0.22433704    0.050980436     0.44957933     0.12425102
           -4.6      1.1988554     0.14017119     0.85702575     0.09715423      1.7508153     0.22197361
           -4.5      3.4966615     0.22753153      2.5771224     0.16293592      4.9181336     0.34748797
           -4.4      8.8540465     0.36641411       6.565625     0.26409525       12.36842      0.5572084
           -4.3      17.720581     0.52193031      13.364909     0.37840865      24.241399     0.78450363
           -4.2       33.66009     0.71919265      25.791135     0.53072218      45.076852      1.0339719
           -4.1      55.170448     0.91452453      42.398499     0.68204801      73.837581      1.3001455
             -4      89.544757      1.1567628       69.03204     0.86428886      119.27466      1.6433631
           -3.9      135.28139       1.417852      104.40168      1.0628856      180.04976      2.0099699
           -3.8      193.16546      1.6929051      149.55715      1.2740735      255.98651      2.3906792
           -3.7      268.16981      1.9833209      207.68067      1.4956884      355.33907      2.7960487
           -3.6      350.12655       2.255089      272.19838      1.7119844      461.66101      3.1640105
           -3.5       451.1707      2.5544145      351.51098      1.9413448      593.30942      3.5813807
           -3.4      562.35467      2.8519232      439.09894      2.1699708      737.52228       3.969367
           -3.3      691.32165      3.1381291      540.92874      2.4015996      904.22712      4.3683639
           -3.2      813.16704       3.394503      636.05721      2.5958789      1064.4312       4.704062
           -3.1      950.10064      3.6640609       747.6625      2.8691158      1233.5684      5.2399529
             -3      1099.8445      3.9801836      865.46296      3.0676175      1428.6083      5.5303643
           -2.9      1230.3166      4.1498501      969.47491      3.2087659      1595.3841      5.7209904
           -2.8      1384.4734      4.3874124       1092.871      3.4019001      1791.6383      6.0305716
           -2.7      1526.6254      4.5937289       1206.427      3.5698464      1973.1026      6.2875551
           -2.6      1663.8214      4.7927248      1317.5945      3.7266919      2144.8153      6.5365874
           -2.5      1796.8162      5.0039005      1424.6637      3.8993707      2313.1595       6.834938
           -2.4      1931.8741         5.1468      1534.0602      4.0274494      2482.4294      7.0111776
           -2.3      2060.5166      5.3113705      1637.9543      4.1590736      2644.5212      7.2194623
           -2.2      2161.0466      5.4280303      1722.5429      4.2723823       2764.147      7.3968146
           -2.1      2287.4386      5.5924092      1822.9276      4.3886276      2927.4009      7.5526569
             -2      2393.5872      5.8639586      1909.7545      4.5955352       3058.936       7.939637
           -1.9       2466.641      5.7882986      1971.8715      4.5846077      3144.7126      7.8767591
           -1.8      2560.8456       5.887993      2048.6289      4.6584393      3262.3169      7.9389453
           -1.7      2632.0392       6.009575      2106.9729      4.7508456      3350.3622      8.1010854
           -1.6      2710.5372      6.0369093      2171.3319      4.8057263       3447.867       8.189219
           -1.5      2771.5626      6.1068464      2221.3734      4.8381537      3523.7607      8.1727278
           -1.4      2819.2714       6.187806       2262.073      4.9088117      3579.0164      8.3207629
           -1.3      2863.0776      6.2202439      2300.5413      5.0372358      3628.5503      8.5414074
           -1.2      2913.7868      6.2635881      2340.3081      4.9851601       3695.334      8.3823854
           -1.1      2955.3756      6.3103854      2374.4025      5.0148354       3746.501      8.4196574
             -1      2992.7723      6.3450843      2405.7749      5.0437932        3791.59      8.4559045
           -0.9      3009.1348      6.5319606      2418.2085      5.1787763      3813.7455      8.7625142
           -0.8       3035.259      6.4210633      2441.6461      5.1254885       3842.218      8.5939831
           -0.7      3053.4949      6.3992154      2457.5959      5.1211267      3862.4213       8.557974
           -0.6      3066.1687      6.4102834       2468.172      5.1288103      3877.9617      8.5759587
           -0.5      3096.1338      6.4663152      2492.2019      5.1985055      3916.1159      8.6873989
