#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      2.7872427     0.19562004      2.2074997     0.15295941      3.6018279     0.26572569
           -4.9      4.7762654     0.26108772      3.7909984      0.2020139      6.1686105     0.36118497
           -4.8      7.5411867     0.32358871      6.0213475     0.25534979      9.6619093     0.43689188
           -4.7      10.135308     0.37718718      8.1291943     0.29672829      12.899323     0.52039678
           -4.6      15.216889     0.46071073      12.068537     0.35953941      19.641968     0.62839159
           -4.5      78.838586      1.0570449      62.732093     0.82478168      101.31305      1.4598999
           -4.4      106.75897      1.2225191      85.013407     0.95830236      137.01565       1.708728
           -4.3      136.50665       1.392704      109.02016        1.08734      174.49701      1.9141602
           -4.2      177.47078      1.5729009      141.22918      1.2270874      227.97358      2.1433902
           -4.1      219.63449      1.7507283      175.00992      1.3675576      281.55023      2.3852366
             -4      264.81724      1.9310774      211.68868      1.5080218      337.84695      2.6288025
           -3.9       322.2682      2.1249197      257.53973      1.6761503      411.40868      2.9150023
           -3.8      390.06166      2.3363845      312.04465      1.8346778       496.9606      3.1857457
           -3.7      457.20581       2.525769      365.74292      1.9916143      582.60612      3.4667289
           -3.6      539.32309      2.7354104      430.53532      2.1516448      689.21817      3.7199499
           -3.5      628.11247      2.9592628      502.37602      2.3208542      800.55718      4.0093627
           -3.4      713.79342      3.1631498      570.76967      2.4881009      909.92494       4.309922
           -3.3      816.53233      3.3655655      654.35278       2.650499      1037.6368      4.5659881
           -3.2      917.92958      3.5692569      734.37969      2.8121938      1169.3392      4.8426694
           -3.1      1029.9327      3.7762225      823.80327      2.9708615       1312.391      5.1117838
             -3      1132.9814      3.9586393      907.37362      3.1694572      1441.1277      5.4617374
           -2.9       1255.333      4.1605287      1004.3508      3.2772987      1598.9954      5.6355238
           -2.8      1361.9037      4.3467718       1089.724      3.4167752      1734.3609      5.8653223
           -2.7      1483.5127      4.5120285      1187.0649      3.5546521      1889.2418      6.0846614
           -2.6       1587.911      4.6985551      1272.4791      3.7393617      2017.6749      6.4879277
           -2.5      1706.6854      4.8324655       1365.339      3.8168645      2174.0336      6.5221313
           -2.4      1808.9755      4.9804782      1448.2712       3.933173      2301.9818      6.7446599
           -2.3      1921.9865      5.1175923      1537.2909      4.0418232      2448.8752      6.9024053
           -2.2      2018.6554        5.25382      1615.1132      4.1427024      2571.1406      7.0740145
           -2.1      2125.0365      5.3887004      1699.3845      4.2469865      2708.5412      7.2524506
             -2      2213.1767      5.4827661      1771.0317       4.342984       2818.364      7.4215869
           -1.9      2303.8861       5.645297      1841.9964      4.4462125      2937.5495      7.5728542
           -1.8       2390.234      5.8744295      1912.6579      4.6266431      3043.6759      7.9632358
           -1.7      2476.7889      5.8390674      1980.9735      4.6073513      3156.1272      7.8829888
           -1.6       2553.146       5.893969      2043.0197      4.6627379      3251.2002      7.9576989
           -1.5      2636.7809      5.9741159      2108.6053      4.7247169      3361.2027      8.0440058
           -1.4      2688.8084      6.0301725      2151.0134      4.7739325      3425.3909       8.128855
           -1.3      2755.6062      6.2168817      2202.4259      4.8941572      3514.8803      8.3911137
