# pt_bb-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      429.35596      0.3596441      340.73968     0.27468815       567.6032     0.55163876
              5      901.73662     0.50384489      717.96461     0.38520103      1183.8467     0.75754027
             10      894.73389     0.49660007      715.58246     0.38375771      1164.3183     0.73224944
             15      726.67676     0.44823094       583.5073     0.34866462      938.46357      0.6470868
             20      556.93025     0.39390135      448.72461     0.30851587      714.78444      0.5608842
             25      419.82376     0.34244743      339.10956     0.26940877      536.34266     0.48090041
             30      316.86437     0.29786435      256.53439     0.23535166      403.19267     0.41472028
             35      240.51374     0.25994904      195.17657     0.20622274      304.78132     0.36014082
             40      184.11115     0.22745977       149.5772     0.18151639      232.77855      0.3150217
             45      141.73054     0.19966069      115.27778     0.15911398       178.8119     0.27329941
             50      110.04557     0.17590595      89.583731     0.14027128      138.56629     0.23957288
             55      86.314976     0.15574467       70.29614     0.12425045      108.57642     0.21088863
             60      67.189896      0.1373447      54.820957     0.11115871      84.257041     0.19005669
             65      52.935807      0.1220048      43.218851    0.098051343      66.266471      0.1659205
             70      41.756322      0.1083989      34.087366      0.0868976      52.250458     0.14619799
             75      33.087168    0.097350564      27.019386     0.07823616      41.351673     0.13218749
             80      26.229142    0.085443692      21.390217    0.068424042      32.827852     0.11435146
             85      20.498841    0.075800357      16.719119    0.060620349       25.62679     0.10156497
             90      16.147504    0.066921569       13.16087    0.053550756      20.176115    0.089380038
             95      12.733353    0.059282204      10.377865    0.047666597       15.89037    0.079561131
            100      9.9755478    0.052230632      8.1169716    0.041899104      12.451611    0.069673523
            105       7.767548    0.046078089      6.3130895    0.037574524      9.6869583    0.063907685
            110        6.11185    0.040904916      4.9795488    0.036039224      7.5829278    0.063979016
            115      4.9559064    0.036857313      4.0138582     0.02923347      6.1873162    0.049769842
            120      4.0213644    0.033202314      3.2557395    0.026466109      5.0212608    0.045457404
            125       3.258028    0.029825733      2.6387447    0.023714742      4.0613573    0.040282441
