# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9    0.012488077    0.012487452   0.0093017488   0.0093012836    0.017146899    0.017146042
           -7.8    0.024976154    0.017659925    0.019097933    0.013743549    0.034075359    0.024775848
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5    0.024976154    0.017659925    0.017234976    0.012206453    0.037606359    0.026642266
           -7.4    -0.01235294    0.041294005   -0.018504292    0.065693455  -0.0081573917    0.027055307
           -7.3    0.012488077    0.012487452   0.0081421304   0.0081417234      0.0198938    0.019892806
           -7.2    0.062440385    0.027922793    0.042314467    0.019050627    0.096777744    0.043668282
           -7.1    0.024976154    0.024974905    0.018356121    0.017696575    0.035754532    0.036548891
             -7    0.092630527     0.04475387    0.061083306    0.029776586     0.14690334    0.070301565
           -6.9     0.11239269    0.037462357    0.075572655    0.025242123     0.17523943    0.058542755
           -6.8     0.11239269    0.041416194    0.077902385    0.028401614     0.16900414    0.063394057
           -6.7     0.21229731    0.054431543     0.17107472    0.039789632     0.26741049      0.1062678
           -6.6     0.15067505    0.053084957     0.11077425    0.036913999     0.21253259    0.080721468
           -6.5     0.13736885    0.054431543     0.10845317    0.036734496     0.17745055    0.087745578
           -6.4     0.29971385    0.068396594     0.21743911    0.048299373     0.42592623     0.10155145
           -6.3     0.35342228    0.066888954     0.24595548    0.046834501     0.53141399     0.10148865
           -6.2     0.48951163    0.078418785     0.35050302     0.05643992     0.70922766     0.11460951
           -6.1     0.46205885    0.081885702     0.33381685     0.05831747     0.66610747     0.12221261
             -6     0.59942769     0.09176383     0.41909794    0.063286807     0.89983847     0.14171571
           -5.9     0.79923692     0.10144854     0.57846296    0.073338016      1.1459272     0.14868324
           -5.8     0.76177269     0.10814451     0.56551617    0.075225617      1.0590582      0.1710411
           -5.7     0.98246746     0.12093932      0.7396849    0.088850017      1.3411237     0.17345224
           -5.6      1.3179403     0.20449314     0.98714562     0.14343518      1.8112254     0.30828018
           -5.5      1.3543575     0.13855335     0.98232114    0.099358718      1.9430022     0.20475399
           -5.4      1.5610096     0.14616156      1.1724675     0.10792807      2.1408941     0.21108513
           -5.3      2.6929025      0.2362034        1.99791     0.16713845      3.7535728     0.35258647
           -5.2      2.0847397      0.1758561      1.5887966     0.12889461       2.809635     0.25666812
           -5.1      2.8711722     0.20257248      2.1559049     0.15002555      3.9415308      0.2910941
             -5       3.394659     0.21594166      2.5616709      0.1603588      4.6345257     0.33024071
           -4.9      3.9439166     0.23204148      2.9132017     0.16902196       5.534704     0.33914177
           -4.8      3.8695738     0.23620628      2.9304659     0.17488868       5.251559     0.34154274
           -4.7      4.9021948     0.26549255      3.6975955     0.19676479        6.68843     0.38438243
           -4.6      6.3524451     0.30262373      4.7059587     0.22034052      8.8639065     0.44165727
           -4.5      6.4910162      0.3161623      4.7926647     0.22801434      9.0936695      0.4645007
           -4.4      7.0665104     0.34054157      5.3680982     0.25423314      9.5629522     0.50131512
           -4.3      7.7084566     0.34852196      5.7707885     0.25279238      10.607084     0.51145447
           -4.2      9.1396971     0.36192397      6.8609577     0.26654965      12.534581     0.52292951
           -4.1       11.04106     0.39050404      8.3558076     0.29106707      15.008051     0.56427926
             -4      12.011588     0.43005757      9.0506584     0.31364539      16.404365     0.63134385
           -3.9      14.111375     0.44280238      10.673284     0.32936623      19.192757     0.64162463
           -3.8      15.796872     0.46336005      11.933071     0.34797086      21.460783     0.67027134
           -3.7      16.947456     0.51787816      12.784547     0.37909553      23.098692     0.75135412
           -3.6      19.716789     0.55199008      15.099033      0.4824042      26.399539     0.96189142
           -3.5      22.633675     0.55760594      17.199017     0.41798717      30.567245     0.79708162
           -3.4      24.485536     0.60546528      18.556644     0.44930895      33.196209     0.87563823
           -3.3      27.580707     0.64067214      20.885816     0.47313013       37.42378     0.93405204
           -3.2      30.052703     0.67507006      22.863471     0.50106017      40.512166      0.9731874
           -3.1      33.053878     0.68775991      25.279607     0.51687626      44.263033     0.99402865
             -3      38.913443     0.88587013      29.755984      0.6566675      52.081281      1.3317378
           -2.9      42.410715      1.5932874      32.015708      1.1066652      57.715373      2.3957019
           -2.8      44.654117     0.81746016      34.061459     0.61376282      59.980215      1.1810962
           -2.7      48.736015     0.93581233      36.905138     0.67802758      66.092895      1.3770263
           -2.6      51.886561     0.88925662      39.549528     0.66389575      69.749972      1.3102947
           -2.5      56.616995      1.0923457      43.218836     0.78925465      75.949126      1.6173685
           -2.4      59.602994     0.91889686      45.380046     0.68750483      80.273315      1.3134743
           -2.3      67.514682      1.1291354      51.524152     0.82697301      90.636432      1.6489059
           -2.2      73.203787      1.5777654      55.904081      1.1141531      98.171567      2.3605227
           -2.1       75.27346      1.0513682      57.379979     0.78419222       101.1913      1.5091366
             -2      82.243915      1.0936594      62.999554     0.82196555      109.81947      1.5672136
           -1.9      87.473827      1.1261435      67.077653     0.85124207      116.66044      1.6210446
           -1.8      94.699035      1.5754114      72.328505      1.1081172      126.96854      2.4014802
           -1.7      99.496539      1.2185542      76.307697     0.90955321       132.6981      1.7510202
           -1.6      101.63979      1.2324184      78.315868      0.9312308      134.69176      1.7760046
           -1.5      108.51045      1.4414365       83.09785      1.0517648      144.92594       2.106679
           -1.4       111.9026      1.2595242      85.832502     0.94988672      149.20095      1.7921519
           -1.3      118.31769      1.3131808       90.72346     0.99054781      157.78377      1.8689042
           -1.2      123.10935      1.3339729      95.196194      1.0493774      162.45234      1.9998108
           -1.1       123.2846      1.3623291       95.00214      1.0302407      163.36121      1.9605537
             -1      128.01883      1.3371537      98.817257      1.0150262      169.26848      1.8894458
           -0.9        134.315      1.3762509      103.67154       1.042617      177.60377      1.9439707
           -0.8       135.3984      1.3999922      104.52698      1.0608254      178.98832      2.0128654
           -0.7      141.79158      1.3956388      109.50842      1.0642991      187.32724      1.9696165
           -0.6      143.17334      1.4372482      110.90743      1.0931798      188.41805      2.0590121
           -0.5      145.69954      1.4287762      112.59323      1.0879765      192.34928      2.0068432
           -0.4      143.21167      1.4239448      110.94293       1.121058      188.42873      2.1303665
           -0.3      144.10643      1.4202762      111.37105      1.0826049      190.26835      2.0073575
           -0.2      143.16073      1.4303648      110.86724      1.0849437      188.49228      2.0280967
           -0.1       143.0524      1.4398762       110.6466      1.0954969      188.62051      2.0408429
              0      142.66387      1.4305024      110.05284      1.0805147      188.82269      2.0151832
            0.1      143.42166      1.4225339      110.73557      1.0796642      189.55998      2.0232042
            0.2      144.27041      1.5659886       111.4354      1.1663482       190.5691      2.2634792
            0.3      146.55418      1.4459295       113.6384      1.1028412      192.60078      2.0674516
            0.4      144.69296      1.5283915      111.50967      1.1391777      191.74947       2.205273
            0.5      145.28535      1.4362551      112.26947      1.0965301      191.82679      2.0390808
