#pt_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      502.61547     0.44098925      410.63925     0.36054261      670.24844     0.72645487
              5      717.21703     0.47310852      583.25865     0.36337657      925.57329     0.70829119
             10       609.9873     0.41731467      488.65878      0.3215107      786.59042      0.6030793
             15       508.1117     0.37357604      404.88053     0.28952785      654.83611     0.53079891
             20      426.11051     0.33885076      338.73791     0.26358859      548.78217     0.47517699
             25      360.30685     0.30988939      286.11267     0.24154943      463.65879     0.42983485
             30      306.40488     0.28495731      243.18563     0.22268154      394.00026     0.39273742
             35      261.72128     0.26286964      207.73736     0.20611254      336.17779     0.36183463
             40      223.87657     0.24336761      177.63236     0.19096498       287.5117     0.33390023
             45      191.67611     0.22482833      152.21853     0.17696416      245.73568     0.30763151
             50      164.28531     0.20837876      130.46766     0.16405088       210.5345       0.284454
             55      140.69363     0.19328787      111.71836     0.15162733      180.27941     0.26161983
             60       121.2236      0.1789568      96.312354     0.14073259      155.17884     0.24226214
             65      103.68455     0.16536997      82.392925     0.13053479       132.6678     0.22486845
             70      89.438218     0.15371359      71.105354     0.12158221      114.34592     0.20942773
             75      77.075703     0.14258685      61.295642     0.11334566      98.491977     0.19533094
             80      66.373066     0.13245244      52.825224     0.10487729       84.71778     0.17997314
             85      57.074778     0.12282338      45.418858     0.09700672      72.861658     0.16588303
             90      49.446149     0.11491174      39.343044    0.090599632      63.128653      0.1552545
             95      42.911637     0.10676819      34.178137     0.08435377      54.708816     0.14476307
            100      37.165395    0.099202907       29.58044    0.078423729      47.430105     0.13424398
            105      32.367133    0.092955722      25.812424    0.075695838      41.193243     0.13230729
            110       28.26632    0.086639834      22.505485    0.068404112      36.056482     0.11669624
            115      24.549258     0.08094454      19.592682    0.064054428      31.210337      0.1097983
            120      21.452496    0.076070079      17.093348    0.060047292      27.335632     0.10275291
            125      18.683157     0.07063761      14.909216      0.0561952      23.757175     0.09689274
            130      16.586486    0.066497433      13.225827    0.052965367      21.109735    0.091630918
            135      14.437559    0.062034065      11.488064    0.048998907      18.424266    0.084647234
            140      12.762471    0.060439419      10.143036    0.047170656      16.304125    0.082710301
            145      11.064617    0.054612216      8.8169417    0.043433518      14.079898    0.075909362
            150      9.8919658    0.052172489      7.8694063    0.041126106      12.614147    0.072139691
            155      8.7110547    0.048428832      6.9244913    0.038373755      11.116476    0.066893855
            160      7.7228302    0.045730234      6.1239858    0.036248961       9.886952    0.063837073
            165      6.9125771     0.04329074      5.4776353    0.034029395      8.8580936    0.060035645
            170       6.093302    0.040849997      4.8336601    0.031861305      7.7911813     0.05640124
            175      5.3543018    0.038216388      4.2479488    0.030137732      6.8415502    0.053514099
            180      4.8522968    0.039767163      3.8382854    0.030066463      6.2263748    0.057132338
            185      4.3028105    0.034186448       3.402888    0.026962941      5.5217474    0.047999225
            190      3.8290832    0.032126466       3.029578    0.025296783      4.9092724    0.045139659
            195      3.4671476    0.030599068      2.7448137     0.02394739      4.4397802    0.042794601
            200      3.0676909    0.028860862      2.4296388    0.022570263      3.9239327    0.040094578
            205      2.7733687    0.028174267      2.1868532    0.021759032      3.5705072    0.039683143
            210       2.484595    0.026134674      1.9657198    0.020457631      3.1808059    0.036944014
