# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
             -8      4.0582873      0.2509234      3.1742638     0.18944559      5.4375868      0.3765178
           -7.9      5.1242855      0.2868102      3.9431021     0.21542943      7.0212239     0.41722334
           -7.8      5.4324829     0.31493065      4.1708859     0.23296326      7.4673263     0.46303456
           -7.7      7.2227847     0.35305391      5.6291452     0.26548039      9.7121071     0.51086556
           -7.6      7.7792096     0.35076208      5.9955809     0.26254469      10.613544     0.51757318
           -7.5      8.6269829     0.40256896      6.6947827     0.30209119      11.659106     0.58561254
           -7.4      10.049106     0.42691167       7.995944     0.33096012      13.171753     0.64995545
           -7.3      12.329141      0.4530784       9.722078     0.34674134      16.299423     0.65381611
           -7.2      13.709306     0.49602066       10.68853     0.37198662      18.404235     0.71472968
           -7.1       16.80603     0.52765585      13.095884     0.39541599      22.429506     0.77287276
             -7      20.458088     0.58497587       15.94157     0.44601689      27.363749       0.832923
           -6.9      22.358081     0.61363352      17.454678     0.46390393      29.838253     0.89276862
           -6.8      25.799193      0.6392856      20.178859     0.48404509      34.287467     0.92544977
           -6.7      29.872134     0.70439195      23.390788     0.53225644      39.584422      1.0191958
           -6.6      33.898938     0.74754506      26.465137     0.56430402      45.150883      1.0754485
           -6.5      38.354217     0.77969465      29.924249     0.59175858      51.062812      1.1009986
           -6.4      45.971552      0.8943808      35.833767     0.68109796      61.270738      1.2798402
           -6.3      52.522651     0.93400669      41.169745     0.71430755      69.465968      1.3228268
           -6.2      57.973361     0.97562367      45.443877     0.74215815      76.571045      1.3940021
           -6.1      67.357597      1.0172451      52.750959     0.77944938      89.135248      1.4286255
             -6      76.124579      1.1014935      59.952511     0.84302167      99.914463      1.5650876
           -5.9      86.162238      1.1480658      67.599731     0.87913644      113.56458      1.6206612
           -5.8      99.559862       1.238591      78.230951     0.95696845      130.98601      1.7638916
           -5.7      112.37112      1.3184668      88.470908      1.0104042       147.3672      1.8599229
           -5.6      124.84017      1.3872248      98.245549      1.0677787      163.86319      1.9558954
           -5.5      139.20985      1.4521014      110.06113      1.1211523      181.42533      2.0365735
           -5.4      156.37267      1.5271692      122.85995      1.1692297      205.41216       2.141059
           -5.3      176.31374      1.6190744      139.40891      1.2586068      229.62892      2.2803676
           -5.2      197.30662      1.7598453      155.96821      1.3516134      256.92133      2.4591391
           -5.1      221.93503      1.8093256      175.70937      1.4015958      288.39787      2.5458987
             -5      246.49899      1.9027637      195.86012      1.4766141      318.75163      2.6737595
           -4.9      277.51973      2.0206349      220.58848      1.5816521       358.6009      2.8372608
           -4.8      308.04615      2.1546592      244.35696      1.6660619      398.99787      2.9956481
           -4.7      342.91628       2.241935      272.56856      1.7415539        442.765        3.10406
           -4.6      376.27568      2.3233202      299.23942      1.8146576      485.41906      3.2268816
           -4.5      413.69477      2.4292277      329.62749      1.8997944      532.32613      3.3509419
           -4.4      460.42152      2.6073106      366.87269      2.0232293      592.25858       3.602729
           -4.3      502.04856      2.6744294      400.82232      2.0883812      644.22065      3.6720611
           -4.2      553.06993      2.8097825      441.54028      2.2023374      709.96222      3.8157778
           -4.1      604.49097      2.9468491      483.60768      2.3148842      774.71643      4.0110352
             -4      663.93853      3.0619627      530.72166      2.4019335      851.62307      4.1528263
           -3.9      727.01328      3.1925721      582.41777      2.5679207      931.32528      4.5051462
           -3.8      789.99947      3.3259364      632.15275       2.614047      1013.1156       4.489505
           -3.7      859.94517      3.4781465      689.02589      2.8306022       1100.793      4.8975517
           -3.6      930.26796      3.6100621      744.77724      2.8561197      1191.5283      4.9263714
           -3.5      1009.1523      3.7509622      808.04893      2.9581631      1291.8667      5.0886021
           -3.4      1092.4397      3.9322712      874.41532      3.1076944      1398.5553      5.3772174
