# pt_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.31376701   0.0094930416     0.23753934   0.0070877336     0.42773269    0.013553098
              5      0.9092308    0.016738963      0.6837144    0.012352813      1.2496699    0.024178355
             10       1.558043    0.021214816      1.1670173    0.015680138      2.1512696     0.03051082
             15      2.1910985    0.024821852      1.6476998    0.018485151      3.0121077    0.035622521
             20      2.8909038     0.02963829      2.1733301    0.021848308        3.97424    0.042999702
             25      3.5188465    0.031348647       2.643334    0.023368018      4.8407574    0.044801058
             30      4.2094691    0.036806711      3.1700361    0.027106531      5.7754074    0.053590768
             35      4.8070398    0.037312245      3.6264997    0.027913141       6.578484    0.053571354
             40       5.399627    0.039120369      4.0831195    0.029325939      7.3704818    0.056164818
             45      5.9343317    0.042956202      4.5041454    0.032118728      8.0630377     0.06264377
             50       6.560493    0.046130918      4.9816981    0.035450942      8.9072042    0.069178223
             55      7.0063464    0.048047125       5.309758    0.035831375      9.5339945    0.069099386
             60      7.4939607    0.046344046      5.6932648    0.034709808      10.167533    0.066010554
             65      7.9662049    0.047809199      6.0613535    0.036149585      10.786311    0.068560831
             70      8.3769767    0.048647059      6.3785555    0.036917145      11.333155    0.069660308
             75       8.839604    0.049453778      6.7584335    0.037586211      11.897959    0.070047603
             80      9.2138347     0.05043293      7.0492197    0.038196786      12.387872    0.071051255
             85      9.6473549    0.051552837      7.3998647    0.039279863      12.927882     0.07294828
             90      10.242097    0.053550344      7.8681155    0.040604398      13.696486    0.075351261
             95      10.836569    0.059513719       8.361334     0.04491971      14.405686    0.085648909
            100      11.504104    0.056290632      8.8900072    0.043392957       15.26351    0.079376724
            105      12.309719     0.05899961      9.5671091    0.045312603      16.208659    0.082613268
            110      13.274259    0.060362956      10.366731    0.046692694      17.363316    0.083723232
            115      14.376038    0.063439687      11.305358       0.049701      18.633838    0.089339986
            120      16.627224    0.068008801      13.126649    0.052869162      21.434615    0.093080656
            125      17.071029    0.070412948      13.528539    0.054834057      21.886347    0.098124687
            130      17.246776    0.069041213      13.664221    0.054242937      22.113657    0.095555564
            135      16.751747    0.067562138      13.292631    0.053095296       21.43074    0.092981722
            140      16.105691    0.068163996      12.779955    0.053596406      20.596041    0.095064598
            145      15.056925    0.065140872      11.968567    0.051301158      19.203274    0.090907741
            150      14.217008    0.062651829      11.282393    0.049271952      18.171652    0.086562054
            155      13.132188    0.060112111      10.423255    0.047300331      16.773719    0.082973437
            160      12.353275    0.058342387      9.7803607     0.04584524      15.832371    0.080848964
            165      11.419893    0.056600181      9.0393781    0.044207199      14.638137    0.078168942
            170      10.423039    0.054156234      8.2488072    0.041974066      13.356655    0.074534565
            175      9.7016457    0.051901525      7.6708354    0.040419481      12.443285    0.071636156
            180      8.9929145    0.052437335      7.1005417    0.040081741      11.556962      0.0739309
            185      8.1882435    0.048000205      6.4760771    0.037443085      10.496952    0.066741589
            190      7.5228014    0.045517216      5.9400224    0.035559809      9.6620305    0.063289121
            195      7.0466434    0.044214084      5.5593734    0.034321733      9.0590696     0.06127762
            200      6.3874168    0.042565181      5.0460061    0.032961603      8.1920597    0.059163284
            205      5.9110807     0.04121685      4.6565461    0.031859658       7.612551    0.057621369
            210      5.4953042      0.0396445      4.3317769    0.030695374      7.0661091     0.05542791
            215      5.0643758    0.039468428       3.990358    0.030201603      6.5148394    0.055222155
            220      4.6058865    0.035785926      3.6268537    0.027628389      5.9298489    0.049663353
            225      4.2488637    0.035237716      3.3494422    0.027188888      5.4613821     0.04927711
            230      3.9562403    0.033452961      3.1167782       0.025864      5.0879975    0.046651479
            235      3.6117248     0.03317208      2.8469798    0.025352352      4.6403996    0.046410528
            240      3.3046376    0.030475725      2.5976843    0.023517016      4.2604459     0.04230397
            245      3.1536065    0.029520135      2.4836507      0.0230565      4.0536224    0.041716979
            250      2.8807101    0.028416696      2.2622248    0.021826155      3.7178026    0.039377648
            255      2.6158087     0.02721474      2.0628028    0.021050173      3.3557196    0.038284675
            260      2.4613991     0.03527737      1.9229861    0.025838077      3.1981104    0.051104467
            265      2.2877619    0.026436406      1.7995749    0.020256328      2.9446907    0.037448857
            270      2.1144138    0.026342161      1.6622811    0.020029112      2.7219566    0.038205594
            275      1.9723844    0.023643223       1.547386    0.018499883      2.5469357    0.034414211
            280      1.8348831    0.023248525      1.4406031    0.017912969      2.3656565    0.033175328
            285       1.613689    0.021821426      1.2697391    0.016743893       2.074686     0.03102913
            290      1.5849264    0.023053367      1.2435803    0.017373759      2.0450426    0.033043635
            295      1.4494134    0.020325569      1.1342701    0.015542213      1.8768231    0.028429281
            300      1.3386874    0.019873436      1.0555754    0.015196668      1.7146908    0.028000805
            305       1.255055    0.019142894     0.98376765    0.014579063      1.6211634    0.026867025
            310      1.1419862    0.018965484     0.89976272    0.014537043      1.4637161    0.027631887
            315       1.100049    0.017869875     0.86236664    0.013633011      1.4203024    0.025178442
            320      1.0180346    0.017133734     0.79747584     0.01311662      1.3154949    0.024069596
            325      0.9282607    0.016278445     0.73286779    0.012494173      1.1857931    0.022810665
            330     0.89128879    0.017222613     0.69968629    0.012939864      1.1474369    0.024577156
            335     0.82773297    0.015323576     0.64979634    0.012767755      1.0667538    0.023912281
            340     0.78254266     0.01584193     0.61732813    0.012029506      1.0001534     0.02267369
            345     0.77089717    0.031563015     0.60079763    0.021989499      1.0012104    0.047318171
            350     0.68769235    0.016343529     0.54017181    0.012141517     0.88416172    0.024878546
            355      0.6670651    0.017823791        0.51753    0.012809798     0.87249066    0.026465456
            360     0.59896071    0.015026491     0.46672997    0.011060566     0.77864214    0.021753432
            365     0.57931975     0.01440551      0.4522643    0.010862515     0.75067918    0.021326767
            370     0.54600894     0.01253363     0.42410212   0.0094214566     0.71245745    0.017795001
            375     0.51464993    0.016822665     0.40102333    0.012103699     0.66851821    0.025001115
            380     0.46253233    0.011808723     0.36286245   0.0089602771     0.59417613    0.017003178
            385       0.436812     0.01128357     0.34068158     0.00851696      0.5665553    0.015933266
            390     0.43253435    0.011107679     0.34083104   0.0089797012     0.55229399    0.018043084
            395     0.39398053    0.010735522     0.30799731   0.0081235439     0.50904824    0.015229533
            400     0.36197812    0.010363611     0.28752538   0.0079849789     0.45740335     0.01485886
            405     0.35089261    0.010308553     0.27434679   0.0079041295     0.45361013     0.01472294
            410     0.32892307   0.0099631536       0.257568     0.00759628     0.42400572    0.014278136
            415     0.31197058   0.0095534619      0.2430888   0.0071943018     0.40494587    0.013641924
            420     0.28792385   0.0092136927     0.22490272   0.0070122022     0.37240073    0.013110288
            425     0.26755458   0.0096241343     0.20778696   0.0071025772     0.34888913    0.013935963
            430     0.27458808   0.0090069859     0.21388561    0.006811897     0.35647795    0.012959668
            435     0.24689279   0.0084940862     0.19321579   0.0064501451     0.31851256    0.012099573
            440      0.2341699   0.0081880113     0.18214051    0.006213279     0.30480818    0.011545801
            445     0.24003143   0.0085007545     0.18889945   0.0066033855     0.30710679    0.012627682
            450     0.20474575   0.0078279187     0.16205722   0.0060998007     0.25960661    0.011552642
            455     0.20613758   0.0079681063     0.15981288   0.0059578576     0.26943624     0.01147461
            460     0.17998252   0.0073604435     0.13967641   0.0055173491     0.23467455    0.010494888
            465     0.18104773   0.0072683276     0.14049027   0.0054370709     0.23599445    0.010487262
            470     0.17131722   0.0070108323     0.13268335   0.0052772138     0.22424864   0.0099042247
            475     0.17523924   0.0075505936      0.1364074   0.0056774471     0.22721609    0.010802261
            480     0.16209746   0.0071200342     0.12709338   0.0053119819     0.20788213    0.010232986
            485     0.14073782   0.0069387056     0.11100726    0.005187292     0.17905677    0.010145975
            490      0.1408368   0.0070783752     0.10998672   0.0052346609     0.18191027    0.010452051
            495     0.13303636     0.00636871     0.10325547   0.0047527331     0.17317195   0.0090473642
            500     0.13232933   0.0067412177     0.10307135   0.0049950596      0.1714957   0.0097488392
            505     0.12174999   0.0059018683    0.094461154   0.0044136579     0.15869349   0.0084406486
            510     0.10907373   0.0058080622    0.085644419   0.0043801813     0.13972392   0.0082186286
