# pt_bb-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      459.31829     0.37157066      365.50586     0.28474159      605.16011     0.56563508
              5      981.61972     0.52202713      784.13778     0.40133775      1283.4465     0.78014778
             10      994.49658      0.5190258      798.15774     0.40367152      1288.4679     0.76098352
             15      826.87646     0.47360117      666.30876     0.37046555      1063.1384     0.67863339
             20      649.50437     0.42137846      525.09884     0.33165344       830.0279     0.59477208
             25      502.73793     0.37177551      407.41801     0.29398837      639.63611     0.51774941
             30      390.72608     0.32821644      317.35884     0.26056097      495.19024     0.45256883
             35      305.97591      0.2911832        249.093      0.2326214       386.2324     0.40054397
             40      242.36911     0.26016932      197.51359     0.20868849      305.32297     0.35693318
             45      193.68038     0.23162976      158.04595     0.18690151      243.42029      0.3175205
             50      156.49548     0.20848966        127.807     0.16705593      196.35423     0.28084748
             55      128.14016     0.18847968      104.69925     0.15128129      160.61641     0.25266001
             60      105.07585     0.17055636      86.005185     0.13851991      131.33877     0.23242433
             65      87.246098     0.15575894       71.48705     0.12602829       108.8441     0.20955778
             70      73.017828     0.14240019       59.82224     0.11476883      91.078477     0.18952584
             75      61.731981     0.13371779      50.611774     0.10764026       76.90131        0.17889
             80      52.272931     0.12080513      42.858992    0.097371306      65.113788     0.16007208
             85      44.604813     0.11129974        36.5984     0.08982835      55.489215     0.14726213
             90      38.198746     0.10362872      31.351401    0.083557168      47.484572     0.13696092
             95      33.142403    0.096080544       27.21579    0.077799848      41.164067     0.12711415
            100      28.621606    0.089449944      23.502168    0.072451717      35.490157     0.11795622
            105      24.985924      0.0834389      20.497522    0.068148053      30.988935     0.11292922
            110      21.648481    0.077684618      17.753297    0.067044609      26.842592     0.11440335
            115      19.127999    0.072936351      15.654591    0.059007999      23.760481    0.098065428
            120      16.754782    0.068409209      13.698751    0.055848136      20.832764    0.093219621
            125      14.813101    0.064395909      12.118414    0.053965849      18.396088    0.090320175
            130      13.176717    0.060586083      10.744048    0.048716395      16.427589      0.0808997
            135       11.57956    0.056916392      9.4334375    0.045741155      14.441932    0.076528703
            140      10.237648    0.053805233      8.3474293    0.043019874      12.746494    0.072301079
            145       9.149987    0.050930032      7.4452517    0.040888588      11.423038    0.068925514
            150      8.2344688    0.048174563      6.6983749    0.038561557      10.267822    0.065321549
            155      7.3403723     0.04583664       5.977087    0.037071293      9.1417843    0.063715476
            160      6.6103532    0.043430478      5.3720006     0.03482799      8.2537475    0.059084761
            165      5.9360252    0.041010814      4.8306954    0.032758589      7.3931679    0.055446689
            170      5.3564084     0.04321698      4.3503151     0.03334678      6.6851854    0.061478431
            175       4.790713    0.037062111      3.8917139    0.029623357      5.9734872    0.050837055
            180      4.3655679    0.035207766      3.5386854     0.02795592        5.45839    0.047284312
            185      3.9459625    0.033828782      3.2152729    0.027286095      4.8958086    0.047162688
            190      3.5753509    0.035898704      2.8880233    0.027697657      4.4879308    0.049579629
            195      3.2066127    0.030199147      2.5974293    0.023952629      4.0084945    0.041371124
            200      2.9584876    0.029026087      2.3944453    0.022980607      3.7016118     0.03932693
            205      2.6591243    0.027512063      2.1408381    0.021625513      3.3490267    0.037082971
            210      2.4308574    0.026445682        1.95813    0.020759533      3.0580991    0.035918437
            215      2.2121188    0.025116248      1.7891861    0.019839503      2.7668805    0.034437165
            220      2.0281263    0.024711265      1.6505369    0.020540457      2.5161917    0.036298829
            225      1.8516022    0.023141208      1.4877037    0.018159817      2.3344506    0.031521472
            230      1.7124536    0.024173154       1.373247    0.018479183       2.164319    0.033857718
            235      1.6061627    0.021681403      1.2934914    0.017011952      2.0185178    0.029680717
            240      1.4391362     0.02019214      1.1649618    0.016735645      1.7949652    0.029417586
            245      1.3552484    0.019885891      1.0880943    0.015573143      1.7096002    0.027103356
            250      1.1969884    0.018622035     0.95904644    0.014515144      1.5130432      0.0255381
            255      1.0989634    0.017869781     0.88619887    0.014084504      1.3764948    0.024683115
            260      1.0462103    0.018521458     0.84257714    0.014365741      1.3123612    0.025865371
            265     0.94816833     0.01669147     0.77270353    0.013659595      1.1691844     0.02461839
            270     0.86586008    0.016047386     0.69783076     0.01257058      1.0844287    0.022321232
            275     0.82011016    0.015419526     0.66130436     0.01211279      1.0258948    0.021114673
            280     0.75123494     0.01508511     0.60238306    0.011723216     0.94695327    0.021186614
            285      0.6847775    0.014216462     0.55326199    0.011188107      0.8538388    0.019828716
            290     0.62620089    0.013981056      0.5054996    0.010844699     0.78077318    0.019544529
            295     0.61147173    0.013588737     0.48704019    0.010470604     0.77704344    0.018817546
            300     0.56257505    0.012845463     0.44905481    0.010006725     0.71276533    0.017792008
            305     0.49381324    0.012104342     0.39881816   0.0094948326     0.61521222    0.017256829
            310     0.45834391    0.012072515     0.36934445    0.009326094     0.57215604    0.016895879
            315     0.43017085    0.011802394     0.34846393   0.0091286572     0.53270992    0.016862589
            320     0.39115618    0.010664796     0.31482324   0.0083386119     0.48864091    0.015169841
            325     0.37253173    0.010695153     0.29596569   0.0081792398     0.47453001    0.014936787
            330     0.33966129    0.010512737     0.27207377   0.0080609379     0.42724724    0.014885917
            335     0.30516554   0.0095689769     0.24468729   0.0073305622     0.38314988    0.013281352
            340     0.28470697   0.0092211113     0.22987617   0.0071091512     0.35377145    0.012892984
            345     0.25617571   0.0089056892     0.20331225   0.0067674841     0.32585167    0.012620043
            350     0.25079913   0.0087531024     0.19986573   0.0066787532     0.31749933    0.012287368
            355      0.2294113   0.0084473695     0.18734685   0.0067233412     0.28012338    0.012568751
            360     0.21963195   0.0086867695     0.17624992   0.0066684818     0.27481339    0.012226445
            365     0.19510288   0.0075690564     0.15608524    0.005897075      0.2452797    0.010428134
            370     0.18981839   0.0078348744     0.15264027     0.00596019     0.23662538    0.011025374
            375     0.17293837    0.007378301      0.1395787   0.0057195976     0.21453638    0.010435123
            380      0.1614079   0.0068791312     0.13250598   0.0055595578     0.19483506   0.0099055643
            385     0.15757891   0.0067888473     0.12472796    0.005216046     0.20095559   0.0095421073
            390     0.13592416   0.0063978416     0.10890228   0.0049050058     0.17007578   0.0090102792
            395     0.13192784    0.006468724     0.10631993   0.0049867651     0.16378811   0.0092479597
            400     0.12585494   0.0063598335    0.098973564   0.0048002481     0.16164127   0.0090846435
            405     0.11930816   0.0062385287     0.09825468   0.0057159166     0.14295342    0.012122085
            410     0.10704498   0.0058855351    0.084034212   0.0043809399     0.13776537   0.0083884707
            415      0.1003175   0.0056823036    0.079570457   0.0042545471       0.127441   0.0081298729
            420      0.0995245   0.0053600575    0.078513361   0.0040966571      0.1272937   0.0075629794
            425    0.088028919   0.0053249997    0.068855956   0.0039572836     0.11387281   0.0076096885
            430    0.084533841   0.0053720008    0.068711508   0.0041689697     0.10344368   0.0078236785
            435     0.08954097    0.012287815    0.069393494   0.0083005557     0.11729589    0.019079993
            440    0.068680613   0.0046754378    0.054179278   0.0035155862    0.087824665   0.0066183026
            445    0.068634839   0.0047360588    0.055041859   0.0035560832    0.085652808   0.0069556918
            450    0.064346832   0.0045130102    0.052453805   0.0034695394     0.07828909   0.0063723532
            455    0.058179156   0.0044019552    0.049346612   0.0034943661    0.066339862   0.0071708764
            460     0.06267482   0.0045367513    0.048505342   0.0033796418    0.082081848   0.0064475838
            465    0.051434743   0.0041164311    0.041613316   0.0030962973       0.063345   0.0058531814
            470    0.053873204    0.004033594    0.042194728   0.0030470024    0.069476705   0.0056517735
            475    0.049486361   0.0038925379     0.03879057   0.0029346198    0.063726683   0.0054437887
            480    0.041637407   0.0035133412     0.03362948   0.0026742296      0.0514321   0.0052679983
            485    0.045417216   0.0070782674    0.036834044   0.0049410426     0.05565222    0.010899559
            490    0.039212561   0.0034152577    0.031163473   0.0025871851    0.049485828   0.0048134012
            495    0.035787429   0.0034681967    0.029135199   0.0026023259     0.04348755   0.0050459693
            500    0.038476618   0.0034045152    0.029943954   0.0025435831    0.050038775   0.0048940775
            505    0.034538609   0.0032880218    0.026639587   0.0024552103    0.045532655   0.0046389312
            510    0.031496287   0.0036985819    0.024498149   0.0026634054    0.040961375    0.005422025
            515    0.027346678   0.0031429768    0.022119262   0.0023355355    0.033445812   0.0048589448
            520    0.027202895   0.0029366632    0.022244965    0.002264351    0.032874874   0.0041458874
            525    0.024072592   0.0027180199     0.01876354   0.0020128915    0.031207968   0.0039127905
            530    0.024726392   0.0027922725    0.019811531   0.0021095688    0.030693698   0.0039213742
            535    0.021843524   0.0028447659    0.017556636   0.0020790666    0.027111886   0.0042753767
            540    0.023681241   0.0026922682    0.018845698   0.0020882392    0.029813772   0.0037026462
            545    0.023792669   0.0026647357    0.018602291   0.0019613607    0.030718493   0.0041573516
            550    0.019783225   0.0025645629    0.016220354   0.0019338747    0.023711964   0.0039292712
            555    0.017097527   0.0024100175    0.014817159   0.0018867421    0.018614074    0.003569358
            560    0.017924776   0.0026166207    0.013640878    0.001860372     0.02397689   0.0038938579
            565    0.017271149   0.0031081174    0.014320413   0.0022986989    0.020376523   0.0047090251
            570    0.014069101   0.0023465163    0.011742531   0.0017894283    0.016483796   0.0035338315
            575    0.013986646   0.0020895504    0.011474951   0.0015891415    0.016687879   0.0032036294
            580    0.015830353   0.0022690409    0.012560871   0.0017306533     0.01995999   0.0032109878
            585    0.014486169   0.0020895504     0.01133759   0.0015732104     0.01862835   0.0029640849
            590    0.010032751   0.0017724672   0.0078707663   0.0013101351    0.012830881   0.0025568129
            595    0.012488077    0.001966526   0.0099405209   0.0014542593    0.015708242   0.0028795142
            600    0.011457101   0.0020213413   0.0095042163   0.0014880266    0.013490486   0.0031380425
            605   0.0084407634    0.001972923   0.0066929793   0.0013697597    0.010641564    0.003034113
            610    0.010742881   0.0020139324   0.0091320973    0.001443286    0.012059949   0.0031851769
            615    0.011600795   0.0029045483   0.0087804706   0.0019719001    0.015598843   0.0045539191
            620   0.0079415329   0.0016351923   0.0065873005   0.0012197366    0.009355778   0.0025896065
            625   0.0087416538   0.0015991742   0.0070230906   0.0012509472    0.010737662   0.0021613029
            630    0.010537647   0.0020163492   0.0081428617    0.001459434    0.013821742   0.0029379396
            635   0.0068061688   0.0014469109   0.0052689476   0.0010849317   0.0088836884   0.0020189564
            640   0.0084957205   0.0016944491   0.0067063911   0.0012374995    0.010834308   0.0024835565
            645   0.0071087506   0.0018352018   0.0056228553   0.0013183131   0.0089800382   0.0027113621
            650   0.0081659272   0.0017401243   0.0061433514   0.0012507727    0.011085666   0.0025392542
            655   0.0047454692   0.0014775353   0.0038628744   0.0010475389   0.0057407503   0.0022267509
            660   0.0042459461   0.0011444939   0.0033207504  0.00086041053   0.0054381494    0.001592507
            665   0.0055459207   0.0015078658   0.0044047313   0.0010633073   0.0069775961   0.0022775507
            670   0.0017483308   0.0011444939   0.0015591161  0.00079245336   0.0018252401   0.0012523566
            675   0.0042561973   0.0013924214   0.0038673265   0.0010301346   0.0043325405   0.0015262605
            680   0.0022478538   0.0011977543   0.0020360623  0.00081652168   0.0023302067   0.0013344466
            685   0.0054947538   0.0014562747   0.0047113386   0.0011191722   0.0061203477   0.0020501801
