#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4    0.012488077    0.012487452   0.0070108108   0.0070104601    0.023765979     0.02376479
           -4.3    0.024976154    0.017659925    0.014700477    0.010394292    0.044708106    0.031611858
           -4.2    0.062440385    0.027922793    0.039270907    0.017830044     0.10598951    0.048227956
           -4.1    0.024976154    0.024974905    0.015390143    0.014933219    0.044020032    0.044835264
             -4     0.14985692    0.046723769     0.10290843    0.031923396     0.22839586     0.07367633
           -3.9     0.13736885    0.041416194    0.087330365    0.026564447     0.22990715    0.070001488
           -3.8        0.32469    0.070639699     0.21670556    0.046222429     0.51252846     0.11718153
           -3.7        0.64938      0.0900483     0.40961081    0.057307195      1.0965313     0.15347539
           -3.6      1.0115342     0.11376597     0.66629793    0.075256498      1.6239021     0.18545218
           -3.5      1.7341238      0.1561873      1.1832302     0.10557039      2.6854976     0.24918879
           -3.4      3.1489366     0.30940887      2.1916728      0.2049767      4.7340614     0.49466741
           -3.3       4.356646     0.27625008      3.0486757       0.190362      6.5253104     0.43147289
           -3.2      6.4428435     0.31365464      4.5127297     0.21654798      9.6231536     0.48728467
           -3.1      8.6103384     0.34784542      6.2161787     0.24839961      12.414433     0.53221517
             -3      12.603896     0.75670182      9.0234586     0.51103366      18.327534      1.1788427
           -2.9      15.804808     0.50195596      11.364666     0.35425424      22.887461     0.76284144
           -2.8      20.189585     0.52150773      14.805357     0.38016826      28.514422     0.78485706
           -2.7      27.839832     0.61664547       20.39569     0.44684884      39.375815     0.91659832
           -2.6      34.273622     0.68632299      25.260117     0.50061931      48.133816      1.0171284
           -2.5      40.984169     0.76580808      30.447066     0.56049871      56.956548      1.1171621
           -2.4      49.363677     0.84511848      36.725195      0.6175435      68.501213      1.2476932
           -2.3      58.311888     0.90066537      43.752017     0.66754383      80.026622      1.3070855
           -2.2      68.675267      0.9900624      51.876453     0.73848862       93.48568      1.4622513
           -2.1      75.425105       1.041456      57.153977     0.77831007      102.21109       1.526873
             -2      85.523413      1.7651398      64.743302      1.2444102      116.04248      2.6411637
           -1.9       94.33792      1.1893335       71.89651      0.8888224      126.91092      1.7415641
           -1.8      103.45626      1.2048998      78.680972      0.9016057      139.54739      1.7207531
           -1.7      113.01845      1.5099179      86.091671      1.0771478      152.13339      2.2839691
           -1.6      122.65968      1.3413751      93.593488      1.0025512      164.72751      1.9238288
           -1.5      129.00071      1.3593224      99.368678      1.0322026      171.08822      1.9527023
           -1.4      136.42329      1.4919669      104.76857      1.1120673      181.62833      2.1535284
           -1.3      143.03624      1.4850555      110.32414      1.1155252      189.39264      2.1344115
           -1.2      146.10622       1.495867      113.04806      1.1565499      192.62882      2.2317779
           -1.1      151.95409      1.5246199      117.27699      1.1483621      200.96288      2.1844365
             -1      155.58148      1.5630914      120.34825      1.1727355      205.16279        2.23369
           -0.9      158.56406      1.9717456      122.78132       1.432129       208.6742      2.9086836
           -0.8      162.15317      1.5394046      126.25459      1.1820183      211.85619      2.2353032
           -0.7      167.31189      1.5830789      129.89264      1.2053606      219.46646      2.2627619
           -0.6      166.80941      1.6153124      129.42436      1.2181092      218.92114      2.2930954
           -0.5      171.07796      1.6349253      132.20494      1.2285969      225.74883      2.3173911
           -0.4      169.71445      1.6312812      131.43462      1.2268474       223.2419      2.3103111
           -0.3      172.01416      1.6119061      133.65636         1.2251      225.34935      2.2798729
           -0.2      171.94206      1.6302931      133.92029      1.2419333      224.47601      2.3438668
           -0.1      172.47072      1.6484459       133.3585      1.2305274       227.3719      2.3519607
              0      170.76902      1.6086003      132.61432      1.2279829      223.80667      2.3061845
            0.1      174.34215      1.6486872      135.22417      1.2603208      228.91235      2.3961315
            0.2      170.75473      1.5801785      132.97287      1.2152043      222.94778      2.2755961
            0.3      169.16721      1.6398837       131.0843      1.2350729      222.40923      2.3457554
            0.4      169.49508      1.6134856      130.95677      1.2103258      223.63462      2.2894919
            0.5       166.3135      1.5552301      129.34775      1.1885521      217.52734      2.2267673
            0.6      163.36229       1.669405      126.29393      1.2416833       215.4702       2.390783
