#   total-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       7739.373      2.9616372      6164.2084      2.3355814      9886.6345      4.1159443
              1       7739.373      2.9616372      6164.2084      2.3355814      9886.6345      4.1159443
