#  pt_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      17.528827    0.070099528      13.819869    0.054386083      22.944353      0.0976151
              5      61.415507     0.13100912      48.467496     0.10272904      80.292802     0.18632344
             10      122.72863     0.18470418      97.105227     0.14360522      159.81621     0.25727535
             15      206.20686     0.23805422      163.86937     0.18919974      266.60164       0.338424
             20      307.10455     0.28850338       245.0048     0.22622559      394.35511     0.39849134
             25       352.1555     0.30632496      281.47343      0.2408548      450.52675      0.4198568
             30      348.58092     0.30410483      278.72628     0.23953818      445.31639     0.41474003
             35      321.14899     0.29089884      256.85388     0.22969753      409.82676      0.3956802
             40      283.66063     0.27355204      226.85549       0.216428      361.78282     0.37177168
             45      247.72178     0.25556018      198.25601     0.20314928      315.48443     0.34729574
             50      216.03704     0.23923258      172.89891      0.1897504      275.01548     0.32341361
             55      188.26388     0.22390764       150.6585     0.17775712      239.62536     0.30198974
             60      164.53973     0.20855259      131.73823     0.16525829      209.23323     0.27971839
             65      143.00795     0.19457803      114.50946     0.15614772      181.79256     0.26600293
             70      125.40924      0.1822668      100.48524     0.14546575      159.25158     0.24654281
             75      109.78843     0.17066316      87.989639     0.13630495      139.36022     0.23053874
             80      96.107396     0.15978041      77.068379      0.1271629      121.88825     0.21424547
             85      84.050475     0.14950943      67.406857     0.11883276      106.57976     0.19978026
             90      74.026083     0.14073632      59.336227     0.11153524      93.891148     0.18796252
             95        65.5136     0.13436917      52.481917     0.10616368      83.028748     0.18245842
            100      57.642978     0.12417932       46.07494    0.098284157      73.245327     0.16755713
            105      51.032014     0.11751104      40.811137    0.094240958      64.772396     0.16242422
            110      45.202133     0.11069029      36.074345    0.089332822      57.507459     0.15439304
            115       40.04602     0.10431558      31.977297    0.082490725      50.888686     0.14231138
            120      35.546125    0.098320116      28.312845    0.077479248      45.309167     0.13350701
            125      31.577907    0.093959473      25.164308    0.074260448      40.208379     0.13049757
            130      28.395648    0.088395583      22.588017    0.069734654      36.230232     0.12170795
            135      25.308589    0.084213264      20.114002    0.066004821      32.323947     0.11523395
            140       22.79336    0.080222539      18.103741    0.063098186      29.122444     0.11083813
            145      20.159787    0.075200968      16.029822    0.059177819      25.710081     0.10419849
            150      18.247291    0.071138768      14.488649    0.055923554       23.31242    0.097954758
            155      16.377206    0.067128097      12.998549    0.052791329      20.926699     0.09247546
            160      14.846231    0.063829086      11.756008     0.05017133      19.027306    0.088285303
            165      13.407785    0.061093623      10.614074    0.047723366      17.187393    0.084224774
            170      12.023892    0.057985386       9.519471     0.04502152      15.403233    0.079728228
            175      10.898955    0.054888563      8.6259455     0.04294282      13.963013     0.07590384
            180      9.9760456    0.054914932      7.8810192    0.042077159      12.812925    0.077122455
            185      8.9445404     0.05006151      7.0884072    0.041773237      11.438339    0.075803004
            190      8.1219994    0.047244078      6.4143957    0.036921188      10.430722    0.065549643
            195      7.5203451    0.045621934      5.9325699    0.035422988      9.6702342     0.06311988
            200      6.7675951    0.043784918      5.3462947    0.033917804      8.6806078    0.060785266
            205       6.201036    0.042139306       4.888463    0.032604386      7.9789288    0.058870204
            210      5.7206733    0.040406445      4.5110802    0.031312621      7.3527162    0.056407496
            215      5.2358373    0.040166601      4.1278002    0.030761213       6.730912    0.056244944
            220      4.7332076    0.036250278      3.7286456    0.028009783      6.0906757    0.050267557
            225      4.3528866    0.035623677      3.4320982    0.027497067      5.5939358    0.049763435
            230      4.0375652     0.03377197       3.181905    0.026126782      5.1905403    0.047047233
            235      3.6834064    0.033449897      2.9046672    0.025582423      4.7300422    0.046757612
            240      3.3596463    0.030726792      2.6416641    0.023713341      4.3299465    0.042630843
            245      3.2073492    0.029755004      2.5270164    0.023253308      4.1207399    0.042000264
            250      2.9248308    0.028621804      2.2982271    0.022005243      3.7718762    0.039646013
            255      2.6631227    0.027447353      2.1008222    0.021236551      3.4150815     0.03857231
            260      2.5044044    0.035441154      1.9567378    0.025972418      3.2538431    0.051307379
            265      2.3297341    0.026645098      1.8337021    0.020431173      2.9964331    0.037696027
            270      2.1436921    0.026514721      1.6857981    0.020163771      2.7586154    0.038423576
            275      2.0073752    0.023829964      1.5751593    0.018651389      2.5915353    0.034629317
            280      1.8628564    0.023403557      1.4631504    0.018041853      2.4005666    0.033356752
            285      1.6416275    0.021991444      1.2919785    0.016877572       2.110118    0.031249091
            290      1.6103448    0.023203168      1.2636166    0.017495184      2.0776801    0.033226193
            295      1.4740449    0.020486938      1.1542245    0.015676085      1.9073023    0.028623716
            300      1.3574195    0.019990748      1.0700496    0.015289179       1.739431    0.028148597
            305      1.2722969    0.019284182     0.99825446    0.014693933      1.6413563    0.027051436
            310      1.1634464    0.019115636     0.91659043    0.014653108      1.4915039    0.027820295
            315      1.1168038     0.01799016     0.87543814    0.013728175      1.4421261    0.025329625
            320      1.0325571     0.01724676     0.80886386    0.013204858       1.334272    0.024214195
            325     0.94450148    0.016406372     0.74586283    0.012599871      1.2061967    0.022961498
            330      0.9022783    0.017302085      0.7083474    0.013006094      1.1615701     0.02467072
            335     0.84346794    0.015459309     0.66253214    0.012872712      1.0861999    0.024061499
            340     0.79129835    0.015914816     0.62457224    0.012089811       1.010658    0.022770087
            345     0.78150868    0.031605675     0.60902687    0.022026391      1.0151176    0.047368055
            350     0.69893162    0.016436756     0.54903227    0.012217398      0.8985709    0.024985708
            355     0.67767374    0.017918234     0.52602727    0.012882298     0.88580005    0.026598898
            360     0.60969633      0.0151277      0.4752904    0.011142134     0.79218236      0.0218834
            365     0.59252429    0.014543317     0.46258852    0.010969418     0.76779935    0.021500946
            370      0.5559994    0.012637693     0.43235297   0.0095173191     0.72445028    0.017920646
            375      0.5226423     0.01688188     0.40764703    0.012161525     0.67800746    0.025060993
            380     0.47027494     0.01190079     0.36898884    0.009033465     0.60405243    0.017114993
            385     0.44356402    0.011362454     0.34583847   0.0085780919     0.57557956    0.016036952
            390     0.43977744     0.01119437      0.3466104   0.0090452343     0.56142321    0.018137589
            395     0.39972504    0.010802127     0.31241081   0.0081760415     0.51666534    0.015313666
            400     0.36747288     0.01043558      0.2920079   0.0080443455     0.46409469    0.014941829
            405     0.35563808    0.010365869     0.27796572   0.0079477741     0.45996975    0.014795507
            410     0.33291926    0.010013109     0.26061349   0.0076347969     0.42936203    0.014342032
            415     0.31546724   0.0096055487      0.2458728   0.0072352815     0.40937235    0.013708888
            420     0.29067123   0.0092575889     0.22714029   0.0070468391     0.37574721     0.01316583
            425     0.27080148   0.0096726169     0.21037503    0.007140629     0.35299398     0.01399995
            430     0.28008283   0.0090828375     0.21807499    0.006870619      0.3638169    0.013054901
            435     0.25163826   0.0085635575     0.19716505   0.0065160085     0.32410597      0.0121735
            440     0.23767955    0.008256683     0.18490432   0.0062633354      0.3093002    0.011642277
            445     0.24377785   0.0085628903      0.1919401   0.0066529137     0.31167596    0.012701525
            450     0.20624432   0.0078597262     0.16332475    0.006124525     0.26133122    0.011591838
            455     0.20863519    0.008014936      0.1619853   0.0059929484     0.27220029    0.011555436
            460     0.18347918   0.0074195248     0.14241542    0.005566302     0.23919816    0.010565953
            465     0.18344543   0.0073305332     0.14251054    0.005484256     0.23874673    0.010573092
            470     0.17306555   0.0070507538     0.13415426   0.0053076778      0.2262673   0.0099607737
            475      0.1774871    0.007587674     0.13810839   0.0057057757     0.23024404    0.010849567
            480     0.16359603   0.0071462671     0.12818482   0.0053306868     0.21000488     0.01026974
