# y_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
           -0.1      4274.5998      7.7564131      3444.1081      6.1582219      5475.6469       11.03301
              0       4266.759       7.747469      3437.4238      6.1036605      5468.6439      10.886051
            0.1      4258.0813      7.7408263      3432.0788      6.1965445      5453.6029      11.156885
            0.2        4266.34      7.7529156      3438.5696      6.1133317      5465.2069      10.924201
            0.3      4247.4484      7.7405338      3423.9009      6.1157254      5438.7756      10.967583
            0.4       4249.592      7.7442715      3424.5136      6.1081011      5443.5785      10.940901
            0.5      4244.7068      7.7422038      3418.2659      6.0929377      5445.4614      10.898926
            0.6      4235.2064      7.7391117      3413.1471      6.1549583      5427.1715      11.122128
            0.7      4228.1012      7.7389985      3407.5717      6.1135376      5416.6185      10.995169
            0.8      4208.2536      7.7477251      3389.0308      6.1004976      5396.1351      10.993401
            0.9      4198.9093       7.763758      3379.9572      6.1098591      5386.9764      11.026607
              1      4185.3448         7.7189      3371.1667      6.1025763      5368.2172      11.018671
            1.1      4159.8414      7.7120871      3348.5566      6.0530313       5341.284       10.91146
            1.2      4158.0272      7.7118293      3345.6975      6.0527408      5344.2236       10.91581
            1.3      4121.9146      7.7036609      3318.9452      6.0419963      5289.8536      10.935503
            1.4      4112.4037      7.7010709       3310.083      6.0670114      5282.9851      11.022953
            1.5      4056.2913      7.6815995      3266.2859      6.0416426      5208.7398      11.012325
            1.6      4029.7019      7.7010344      3242.6474      6.0163385       5178.503      10.961129
            1.7      4009.4487      7.6515563      3224.9201      6.0164046      5158.1692      11.019576
            1.8      3963.7614      7.6257803      3188.4738      5.9776144      5099.0117       10.97545
            1.9      3920.3262      7.6050238      3152.0496      5.9351908      5046.8634      10.878948
              2      3869.8713      7.5677753      3110.3972      5.8951463      4986.1546      10.823835
            2.1      3818.4744      7.5398379      3069.7858      5.8726453       4919.082      10.827329
            2.2      3743.2347       7.488293      3008.4182      5.8706151      4825.7287      10.931251
            2.3      3662.0492       7.424622      2942.6422        5.77285      4725.2371       10.70775
            2.4      3566.8615      7.3534151      2862.8888      5.7017177      4610.3161      10.609195
            2.5      3427.6022      7.2467302      2750.4482      5.6068746      4433.5271      10.483388
            2.6      3310.1019      7.1607519      2655.7993      5.5462996      4288.1348      10.446523
            2.7      3158.1512      7.0035538      2531.8675      5.4110903      4096.4737      10.208433
            2.8      2974.0353      6.8270996       2384.699      5.2818548      3856.6819      10.040153
            2.9      2794.4529      6.6585711      2237.9356      5.1189124      3635.5641      9.7699948
              3      2567.0856      6.4222113      2057.0043      4.9342959      3339.7601      9.4846643
            3.1      2339.6642      6.1565968      1871.8056      4.7121173      3057.6976      9.1214756
            3.2      2102.3901      5.8762285      1681.0152      4.5138461      2749.5765      8.8357022
            3.3       1842.625      5.5505891      1472.4578      4.2330616      2417.3768      8.3222902
            3.4       1596.557      5.1894429      1273.7351      3.9423414      2101.2583      7.8242932
            3.5      1349.8097      4.8078825      1075.1168       3.632862      1784.9377      7.2694355
            3.6      1109.7628      4.3941924      883.46075      3.3373412      1471.0427      6.7342534
            3.7      882.50507      3.9773609       701.8921      2.9876475      1173.8232      6.1128733
            3.8       679.9319      3.5118377      540.87062      2.6435614      906.00658      5.4796736
            3.9      500.56045      3.0514299       396.9153      2.2749495      673.42991      4.7720026
              4      352.79034      2.5835928      278.82584      1.9141494      477.64006      4.0692379
            4.1      235.40343      2.1427875      186.34896      1.5824268       318.5797      3.4095671
            4.2      146.06327       1.700873      115.28487      1.2525557       199.2307       2.754582
            4.3      85.920577      1.3112498      67.536441     0.96051764      118.89516      2.1389955
            4.4      42.928974     0.95827529      33.813478     0.69856999      58.886283      1.6078857
            4.5      21.143946     0.66787742      16.474789     0.48252252      29.550347      1.1213057
            4.6      7.8159651     0.41936687      6.0249757     0.29767164      11.308841     0.73581679
            4.7      2.8665318     0.26110466      2.1865235     0.18105512      4.1137844     0.48132791
            4.8      0.9001886     0.15097682     0.66595357     0.10210899      1.3247704     0.29305845
            4.9     0.62981084     0.11892456     0.44613751    0.077941502      1.1440401     0.28023736
              5     0.62981084     0.11892456     0.44613751    0.077941502      1.1440401     0.28023736
