#pt_Z-CMS-2bjet        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.69292396    0.009956954     0.56963474   0.0080046856     0.86612148     0.01318569
             10       2.042438    0.016975564      1.6767961    0.013671588      2.5540816    0.022461902
             20      2.8527614    0.014057092       2.330892    0.011348203      3.5845181    0.018598773
             40      2.4618523    0.013034372      2.0056048    0.010489136      3.1037371    0.017200287
             60      2.2446646    0.012462634      1.8311415    0.010041409      2.8288727    0.016450573
             80      1.9285177    0.011737022      1.5736147   0.0094345024       2.431089    0.015487155
            100      1.2055795   0.0057296836     0.98307213   0.0046619266      1.5178727   0.0075617072
            150     0.58137996   0.0040244076     0.46707892   0.0034855664     0.74239461   0.0058778145
            200     0.58137996   0.0040244076     0.46707892   0.0034855664     0.74239461   0.0058778145
