#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      197.84859     0.25961529      160.44875     0.19964239       262.0878     0.41235292
              5      500.89981      0.3996317      405.52579     0.30741527      658.19728     0.61649106
             10      630.38255     0.43529046      509.45098     0.33685417      820.46438     0.65077965
             15      642.30007     0.43075249      518.52525      0.3354914      829.94116     0.62827531
             20      599.96066     0.41121743       484.0973      0.3212353      771.11078     0.58753538
             25      536.43903      0.3856293      432.70206      0.3033232      686.80706      0.5453292
             30      470.76161     0.35974789      379.70264     0.28414004      601.00647     0.50402397
             35      407.08696     0.33321018      328.46796     0.26395908      518.23033     0.46336893
             40      351.18573     0.30890747      283.26918     0.24516785      446.59146     0.42623777
             45      301.48098     0.28578866         243.32     0.22726715      382.57939     0.39160551
             50      257.94519     0.26449794      208.20721     0.21034342      326.93165     0.36064762
             55      221.63573     0.24528753      178.83124     0.19545041      280.84196     0.33354572
             60      189.24833     0.22631814      152.78272     0.18050244      239.46607     0.30688187
             65      162.78311      0.2092564       131.4275     0.16697436      205.83762      0.2821995
             70      139.40754     0.19388955      112.61545      0.1546081      176.07904     0.26005947
             75      120.47574      0.1806773      97.355885     0.14459627      152.04831     0.24388729
             80       103.5531     0.16789227      83.732535     0.13453925        130.549     0.22688289
             85      89.583825     0.15541197      72.456897     0.12467915      112.85647     0.20896721
             90      77.500287     0.14590062      62.702387      0.1168318      97.579498     0.19623865
             95      67.312088     0.13495953      54.452294     0.10850887      84.753082     0.18182938
            100      58.463289     0.12552325      47.299372     0.10043355      73.596283     0.16710537
            105      51.052699     0.11802986      41.312591     0.09434791      64.242039     0.15693986
            110      44.489092     0.11042029      36.040264    0.088401854      55.890438     0.14719211
            115      38.981819     0.10306166      31.596406    0.082850914      48.934923     0.13801335
            120      34.144731    0.096160169      27.638888    0.077304563      42.890819     0.12789739
            125      30.223836    0.090510945      24.428842    0.072432793      38.016777     0.12140526
            130      26.784897    0.085303991      21.625057    0.068367753       33.72776     0.11504284
            135      23.464382    0.079861999       18.96816    0.067029711      29.485339     0.11526122
            140      20.704768    0.075038233        16.6766    0.059766901      26.136509     0.10087858
            145      18.544575    0.072689119      14.927633    0.057488334      23.419915    0.098655411
            150      16.377634    0.067121829      13.197407    0.055326157      20.645576    0.094418949
            155      14.579147    0.063063379      11.733802    0.050771768      18.397143    0.087266344
            160      13.085106    0.060047288      10.522661    0.048181069      16.533002    0.082047347
            165      11.703152    0.056347474      9.3957094    0.044764725      14.813502    0.075761373
            170      10.441994    0.053245228       8.384605    0.042678836      13.208989    0.072820822
            175      9.3378568    0.050454432      7.4939359      0.0399437      11.812519    0.068152895
            180      8.4387644    0.047986922      6.7671945     0.03807198      10.686224    0.065335358
            185      7.6258428     0.04562869      6.1059032    0.036080291      9.6694006    0.061765998
