#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
           -1.9      3163.1131      6.5675579      2531.1375      5.1938137      4032.4457      8.9417588
           -1.8      3268.3217      6.6646123      2616.7858      5.2676113      4163.9982      9.0048434
           -1.7      3351.3016      6.7818156      2685.9268      5.3603641      4264.1823      9.1653184
           -1.6      3441.2888      6.8139681      2759.3607      5.4148497       4376.988      9.2380755
           -1.5      3508.1517      6.8807439      2814.4882      5.5008346      4459.3609      9.4196809
           -1.4      3573.9872      6.9667241      2870.3245      5.5367367      4536.4566      9.4259488
           -1.3      3619.5587      6.9984522      2909.7372      5.6401308      4589.5787      9.5788849
           -1.2       3676.351      7.0403355      2954.8293      5.6040341      4663.2164      9.4579036
           -1.1      3723.3142      7.0835318      2993.5923      5.6302699      4720.4358      9.4854931
             -1      3763.1178      7.1184756      3027.1545      5.6629677      4768.0725      9.5255284
           -0.9      3786.3836      7.2853628      3044.7869      5.7773965      4799.7577      9.7812117
           -0.8      3815.9353      7.1909805      3071.6676      5.7409942      4831.1382      9.6535213
           -0.7      3844.5273      7.1756268      3095.5127      5.7449346      4865.6056      9.6409377
           -0.6      3853.1852      7.1830058      3102.3517      5.7381525      4877.1516      9.6113263
           -0.5      3887.4416       7.235574      3130.8421      5.8430825      4918.6074      9.8389061
           -0.4      3888.9398      7.2238939      3129.9226      5.7591078      4925.1878      9.6115797
           -0.3      3883.3426      7.1997417      3127.7776      5.7457177      4912.6963      9.5906864
           -0.2       3897.715       7.208811      3139.2111      5.7446248      4931.4242      9.5880473
           -0.1      3909.8591      7.2383414      3149.1871      5.8172418      4946.3062      9.7688037
              0      3900.5663      7.2496025      3141.1234      5.7791191      4936.0056      9.6495723
            0.1      3902.7667      7.2272172      3142.9592      5.8589226      4938.4553       9.918725
            0.2      3893.1315      7.1907455      3137.4804      5.9093592      4921.7899      9.9931186
            0.3      3877.1886      7.2116088      3121.1414      5.7665632      4908.8272       9.657907
            0.4      3861.6778      7.1811128      3110.4613       5.778904      4885.1621      9.6964826
            0.5      3858.0861       7.170969      3106.1349      5.8308595       4883.667      9.8750101
            0.6      3830.6814      7.1731835      3084.0943      5.7556581      4848.8811      9.6878328
            0.7      3813.4021      7.1339863      3070.9954      5.7899122      4824.5835      9.8002893
            0.8      3790.0905      7.1458349      3048.5231      5.6897243      4803.1276      9.5753605
            0.9      3761.0377       7.155237      3022.6547      5.6975197      4771.5262      9.6209136
              1      3715.1053      7.0808641      2989.1032      5.6938539      4705.8012      9.6109385
            1.1      3671.8155      7.0357499      2950.5158      5.5969469      4658.5582      9.4468806
            1.2      3623.6825      6.9575134      2910.1509      5.5245276      4600.8619      9.3168312
            1.3      3572.4951      6.9471541      2868.0673      5.5156365      4537.1813      9.3452093
            1.4      3505.2809       6.964449      2813.2013        5.54558       4453.631      9.4644605
            1.5      3423.6166      6.7948016      2746.8667      5.4100207      4350.8768      9.2252285
            1.6      3347.9086      6.7624724      2682.4016      5.3505042      4261.8397      9.1515545
            1.7      3264.1825      6.6396543      2614.5989      5.3028758      4156.1451      9.1747896
            1.8      3178.1854      6.5512273      2542.2995      5.1764751      4053.2481      8.8750283
            1.9      3065.6493      6.4565383      2449.7048      5.0930969      3914.6911      8.7702245
              2      2946.5932      6.3633469      2352.3742       5.001722      3767.0071       8.640075
            2.1      2833.1075      6.2171857      2259.7709      4.9107766      3625.0502      8.5368112
            2.2      2687.8939       6.071939      2141.8755      4.7822786      3443.1206      8.3442245
            2.3      2540.0413      5.9318647      2020.1059      4.6407475       3261.601      8.1156866
            2.4        2390.93      5.7408039      1899.3039      4.4823149      3074.3002      7.8769183
            2.5      2221.3014      5.5534144      1761.7283      4.3341216      2861.6062      7.6535294
            2.6      2053.1157      5.3813884      1627.5177      4.2029487      2645.9336      7.5159111
            2.7       1885.302      5.1491033      1491.3102      4.0018316      2436.3292      7.1498875
            2.8      1709.1324      4.9043481      1350.0131      3.8192322      2212.4703      6.8792911
            2.9      1532.0263       4.673849       1208.117      3.6088428      1987.0222      6.5337126
              3      1347.8139      4.3889653      1061.6254      3.3825757      1750.4623      6.1479849
            3.1      1171.2682        4.10706      919.50193       3.149116      1527.8537      5.7579976
            3.2      1004.3009      3.8194355      787.68736      2.9316133      1311.3466      5.4203422
            3.3      833.43314      3.4924255      652.29245      2.6594101      1091.1227      4.9273134
            3.4      685.59115      3.1804413      535.07599      2.4228216      901.03392      4.5376863
            3.5      546.22696      2.8545274      425.63213      2.1553393      719.16724      4.0578857
            3.6      425.43445      2.5225992      330.89131       1.943106      561.52584      3.6964591
            3.7      318.08689       2.201505      247.07945      1.6605558      420.44816      3.1641326
            3.8      231.53997      1.8804793      179.43857      1.4218579      306.94538      2.7616534
            3.9      154.63658      1.5532871       119.5184      1.1555364       205.7337       2.238413
              4      99.494624      1.2481933      76.409735     0.92280164      133.52887      1.8085466
            4.1      61.425876     0.99109304       47.20314     0.72960251      82.357338      1.4496922
            4.2       35.40857     0.75150741      26.996166     0.55159912      47.974626      1.0972796
            4.3      18.057446     0.53893135      13.747642     0.39324146      24.526487     0.78975211
            4.4      7.9061469     0.36346545      6.0073877     0.26142329      10.750481     0.53776255
            4.5      3.5466138     0.24278318      2.6600478     0.17220362      4.8840493     0.36070629
            4.6     0.86167731     0.12917109     0.62719237    0.087613378      1.2296115     0.20675096
            4.7     0.27473769    0.068396594     0.18908331    0.048005831     0.42959841     0.11045859
            4.8    0.099904616    0.039488792    0.070856281    0.026880363     0.14941653    0.063059999
            4.9    0.012488077    0.021628902   0.0058038149    0.020494282    0.018608585    0.023376113
              5    0.012488077    0.021628902   0.0058038149    0.020494282    0.018608585    0.023376113
