#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8    0.012488077    0.012487452   0.0073093803   0.0073090146    0.022535135    0.022534009
           -4.7    0.012488077    0.012487452   0.0077036569   0.0077032715    0.021198728    0.021197668
           -4.6    0.099904616    0.039488792     0.06955803    0.027282646     0.14878792    0.064864768
           -4.5     0.37464231    0.070639699     0.25929602    0.048951023      0.5665558     0.10898733
           -4.4      1.0240223     0.12361947     0.71312814    0.084363026       1.538482     0.19515236
           -4.3      2.3102942     0.18224768      1.6641536     0.12757605      3.3465653     0.28336273
           -4.2      5.1325996     0.27557287      3.7716843     0.19566335        7.21609      0.4186167
           -4.1      9.5585047     0.37169195      7.0490727     0.26844074      13.447708     0.55962991
             -4      17.658375     0.50446447      13.109887     0.36692762      24.643075     0.75237049
           -3.9      28.235423      0.6416634      21.264873     0.47017853      38.626002     0.93871933
           -3.8      46.224596     0.81745749      35.085389     0.60643726      62.593854      1.2023144
           -3.7      70.062609      1.0030431      53.122795      0.7422449      95.111915       1.458718
           -3.6      98.539035       1.181308      75.537582      0.8878736      131.87553      1.6886657
           -3.5      134.67121       1.379979       103.6581      1.0413309      179.42311      1.9730453
           -3.4      182.28169      1.6153575      140.45027      1.2179271       242.8035      2.3022445
           -3.3      236.03377      1.8161088      182.65133      1.3792724      312.75054      2.5644539
           -3.2      286.90957      2.0031763      222.74227      1.5252315      378.70232      2.8368999
           -3.1      353.09868       2.207285      276.12533      1.7064859      461.65882      3.1232542
             -3      423.95919      2.5051847      331.72323      1.9193345      554.13937      3.5736587
           -2.9      494.25595      2.6127878      387.71148       2.022353      644.17374      3.6532826
           -2.8      571.57364      2.8053257      449.18062      2.1683503      743.39282      3.8895346
           -2.7      648.66728      2.9763297      510.22381      2.3081277      842.75994      4.1042179
           -2.6      728.55182      3.1563547      575.04781      2.4561395      942.09959      4.3038342
           -2.5       800.7418      3.3493789      632.35804      2.5992804       1034.981      4.5731735
           -2.4      878.82036      3.4647536      695.00328      2.7057845      1133.9349      4.7133607
           -2.3      962.13363      3.6239007      762.19111      2.8383531      1238.9945      4.9438431
           -2.2      1022.6794      3.7316588      813.11752      2.9393593      1310.7146      5.1119499
           -2.1      1098.2499      3.8828551      872.88624      3.0402631       1408.729      5.2411261
             -2      1161.2896      4.2048878      924.03711      3.2569293      1487.4358       5.706059
           -1.9      1209.0967      4.0658354      964.81086      3.2287029      1542.5044      5.5790632
           -1.8      1267.7987      4.1498212       1010.099       3.269788      1619.9635      5.6376236
           -1.7      1319.9762       4.296664      1053.3362       3.374814      1683.0434      5.7914065
           -1.6      1368.0506      4.2981028      1091.3947      3.3885175      1744.7553      5.8173431
           -1.5      1412.5634      4.3653348      1127.9339      3.4528124      1799.0246      5.9143231
           -1.4      1436.0741      4.4541713      1147.7189      3.5146025      1826.7057      6.0692698
           -1.3      1468.6124      4.4888565      1174.8272      3.5432602      1865.5849      6.0848422
           -1.2      1500.9832      4.5259794      1199.9804      3.5879765      1908.0294      6.1611595
           -1.1      1528.3892      4.5763916      1221.8578      3.6107555      1942.7417      6.1786419
             -1       1545.165      4.5861757      1236.2795      3.6222875      1961.6661      6.1873569
           -0.9       1560.414      4.8539375      1246.6418       3.783489      1984.4495      6.6207943
           -0.8       1574.872      4.6315424      1260.0354      3.6592946      1998.8147      6.2431089
           -0.7      1593.5849      4.6616145      1274.5468      3.6858938       2023.403      6.2734852
           -0.6      1598.0758      4.6668323      1279.7755      3.7243081      2025.5609      6.3756186
           -0.5      1611.4362      4.7142312       1288.616      3.7266257      2046.3119      6.3657659
           -0.4      1607.5857      4.6878507      1285.3111      3.7009565      2041.5988      6.3065043
           -0.3       1607.892      4.6707458      1285.7295      3.6930912      2041.4958      6.2704463
           -0.2      1617.6932      4.6805089      1295.0848      3.7047844      2050.5965      6.3020621
           -0.1       1618.424      4.7133007      1293.9039       3.739546      2055.3051      6.3957111
              0      1617.6495      4.7379501      1293.6754      3.7394372      2053.5734      6.3933909
            0.1      1624.8548      4.7096693      1299.7336      3.8182888      2062.1471      6.5891797
            0.2      1619.1071      4.6666688      1295.6886      3.7030973      2053.6663      6.2819874
