#  pt_Z-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      177.84848     0.24813791      143.54838     0.18903921       237.4701     0.39927824
              5      446.49227     0.38097209      359.78291     0.29090507      591.15375     0.59561896
             10      556.27069     0.41316953      447.57045     0.31768513      728.86036     0.62523425
             15      560.51712     0.40645654      450.59877     0.31414569      728.57446      0.5982818
             20      516.92421     0.38528689      415.35931     0.29916541      668.03137     0.55600821
             25      456.63376     0.35881371      366.79444     0.27979755      587.63137     0.51029553
             30      395.48219     0.33159866      317.65742     0.25975515      507.35548     0.46658719
             35      337.15032     0.30528191      270.91705     0.24067055      431.14104     0.42854414
             40       286.9159     0.28078138      230.41351     0.22126875       366.5561     0.38964393
             45      242.81631     0.25739608      195.09406     0.20312701      309.52682      0.3542949
             50      204.74684     0.23623429      164.49246     0.18666818      260.69056     0.32388694
             55      173.45391     0.21762766      139.25404     0.17209398      220.83916     0.29718863
             60      145.78428     0.19875621      117.10084     0.15787502      185.32316     0.27186584
             65      123.30311     0.18231322      99.009807     0.14468625      156.67113     0.24772994
             70      103.75918     0.16716913      83.339036     0.13250198      131.70309      0.2256793
             75      87.916953     0.15404065      70.614443     0.12281461      111.52461     0.21007639
             80      74.220757     0.14206221      59.610537     0.11331089      94.106992      0.1939506
             85       62.70574     0.12955346      50.367784     0.10350491      79.435169      0.1761015
             90      53.003517     0.11936315      42.567174    0.095198568       67.12677     0.16210471
             95       44.93356     0.10965819      36.045505    0.087394077      56.954072     0.14876609
            100      37.992545     0.10075892      30.465141    0.079924132      48.155922     0.13499851
            105      32.336222    0.092904937      25.914243    0.073760655      40.988562     0.12470268
            110      27.372648    0.085542733      21.943489    0.067900833       34.65454     0.11485028
            115      23.328826    0.079196291      18.698232    0.063002384      29.531932     0.10686394
            120      19.998287      0.0727326      16.008841    0.057914775      25.348909    0.097840181
            125      17.251151    0.067724802      13.822346    0.053770239      21.834371    0.090863385
            130      14.852724    0.062753581       11.89434    0.049865922      18.810811    0.084008494
            135      12.815852    0.058400217      10.277601    0.046977543      16.200162    0.080687294
            140      11.045484    0.054349681      8.8221532    0.043113395      14.032485    0.073969943
            145      9.6342409    0.050542727      7.6875574    0.039922691      12.249162    0.068132043
            150      8.4377156     0.04755202      6.7452746    0.037876818      10.696837    0.065472085
            155      7.3822669    0.044594901      5.9046341    0.036217437      9.3474412    0.063833796
            160      6.4098249    0.041906751      5.1213069    0.033573046      8.1272187    0.058281293
            165      5.6472088    0.038899654      4.4918676    0.030556889      7.2012621     0.05265614
            170      4.9641234    0.036439603      3.9516788    0.028748237      6.3206649    0.049940899
            175      4.2991203    0.033918045      3.4301931    0.026711557      5.4541608    0.046246831
            180      3.8565871    0.032269604      3.0715721    0.025559106      4.9036455    0.044869025
            185      3.4202158    0.030241957      2.7219322    0.023801087      4.3514921    0.041446721
            190      3.0488178    0.028615902      2.4165132    0.022512472      3.8993032    0.039239977
            195       2.683101    0.027063024      2.1275704    0.021148042      3.4292935    0.037184085
            200      2.3715465    0.025443699      1.8837533    0.019848372      3.0225557    0.035011301
            205      2.1147441    0.024018984      1.6788005    0.018840761      2.6958249     0.03341284
            210      1.8932615    0.022468649      1.5029628    0.017825151      2.4132533    0.031860881
            215      1.7009894    0.021433543      1.3529591    0.016960804      2.1615536    0.029978144
            220      1.5180555    0.020281722      1.1982575    0.015747046      1.9497547    0.027800871
            225      1.3312871    0.018991209      1.0483075    0.014684254      1.7147818    0.026384604
            230       1.248169    0.018347955     0.99130855    0.014370428      1.5885483    0.025350168
            235      1.0840963    0.017116455     0.86161303    0.013548065      1.3765895     0.02446466
            240     0.95967873    0.016391897     0.76184268    0.012761309      1.2208141    0.023023981
            245     0.88890888     0.01544458     0.70526644    0.012137795      1.1315083     0.02178703
            250     0.82469095    0.015046922     0.65461851    0.011747639      1.0487792    0.020848556
            255     0.73169759    0.014030421     0.58271095     0.01114404     0.92575644    0.019726593
            260     0.64599541    0.013476317      0.5135845     0.01046239     0.81907949    0.019072476
            265     0.60153736    0.012881427     0.47464366   0.0099314136     0.77104034    0.017892398
            270     0.55356225     0.01222654     0.43575184   0.0094694726     0.71130933    0.017010787
