#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      460.65815     0.37220228      366.68545     0.28533929      606.72014     0.56627064
              5      985.38056     0.52312612      787.42532      0.4023902      1287.8519     0.78124717
             10      999.19575     0.52029533      802.25053     0.40486483      1293.9837      0.7622817
             15      831.63463     0.47495457      670.42569     0.37172332      1068.7595      0.6800788
             20      653.85309     0.42276555      528.85483     0.33292666      835.16842     0.59628014
             25      506.63751     0.37316232      410.76849     0.29527138      644.26895     0.51931487
             30      394.17712     0.32963026      320.30443     0.26181911      499.31882     0.45414313
             35       308.9849     0.29266385      251.65987     0.23391572      389.83375      0.4022314
             40      245.04565     0.26154453      199.79655     0.20992427       308.5271     0.35851319
             45      196.07878     0.23302608      160.07974     0.18810771      246.30832     0.31910264
             50      158.66273     0.20993293      129.64157     0.16830597      198.96832     0.28252043
             55      130.07663     0.18990418      106.33658     0.15251342      162.95442     0.25432409
             60       106.8514     0.17202732      87.501852     0.13976487      133.48954     0.23411398
             65      88.818524     0.15717265      72.812448     0.12722896      110.74864     0.21122003
             70      74.437952     0.14378177      61.024975     0.11609516      92.788646     0.19143067
             75      63.055452     0.13509049      51.728139     0.10881996      78.501869     0.18053304
             80      53.495785     0.12221337      43.888951    0.098572506      66.594968      0.1617538
             85      45.699992     0.11264879      37.521576    0.091002147      56.813802     0.14891196
             90      39.247577     0.10507929      32.232427    0.084786163      48.759282     0.13870429
             95      34.069486    0.097397825      27.979854    0.079088059      42.289662     0.12868608
            100      29.513212     0.09083063      24.211809    0.073495148      36.620068     0.12079588
            105      25.768204    0.084730459      21.121727    0.069122593      31.989125     0.11464884
            110      22.396261    0.079016182      18.349549    0.067998444      27.799158     0.11604414
            115      19.838779    0.074275693      16.220434    0.060026292      24.671997    0.099856065
            120      17.427266    0.069739474      14.235557    0.056859947      21.692002    0.094956827
            125      15.424222    0.065711168      12.602401    0.054919741      19.184679    0.092009029
            130      13.765913     0.06201885      11.211952    0.049778976       17.18443    0.082890675
            135      12.112133    0.058196027      9.8602583    0.046733363      15.117804    0.078226834
            140      10.742515    0.055130062      8.7532772    0.044058608      13.385329    0.074143668
            145      9.6304977    0.052255282      7.8270657    0.041889921      12.039682    0.070746348
            150      8.6694768    0.050016105      7.0445879    0.039832367      10.825184    0.068123098
            155      7.7799298     0.04775373      6.3230161     0.03838336      9.7126274    0.066477593
            160      6.9941788    0.044654335      5.6794535    0.035780731      8.7407672    0.060749261
            165      6.3117465    0.042274496       5.131516    0.033734534      7.8699794    0.057141589
            170      5.7112919    0.044441513      4.6326677    0.034297314        7.13962    0.063063322
            175      5.1285681    0.038574602      4.1593275    0.030718556      6.4083812    0.052956612
            180      4.6963275    0.036510017      3.8028256    0.028967475      5.8800934    0.049034682
            185      4.2531611    0.035178454      3.4580149    0.028278423      5.2924592    0.048962085
            190        3.86119    0.037114981      3.1159486     0.02865051      4.8530479    0.051246947
            195      3.4743748    0.031475197      2.8112373    0.024932002      4.3498037    0.043096815
            200      3.2111194    0.030254911       2.595489    0.023920384      4.0247708    0.041026171
            205       2.913432    0.028897079       2.342242    0.022656538      3.6765095    0.039037073
            210      2.6509466    0.027671998      2.1325278    0.021692803      3.3412911    0.037587321
            215      2.4314735    0.026311645      1.9646214    0.020775699      3.0452826    0.036082499
            220      2.2502659     0.02603072      1.8264348    0.021497601      2.8019431    0.037981182
            225      2.0458485    0.024304876      1.6439938    0.019086494      2.5790988    0.033222217
            230      1.8996779    0.025335759      1.5217395    0.019381639      2.4048957    0.035403026
            235      1.7876882    0.022875616      1.4377906    0.017927247      2.2513903    0.031284751
            240      1.6057625    0.021347598      1.2998164    0.017666121      2.0036335    0.031068386
            245      1.5304325    0.021053205       1.226829    0.016475903      1.9351841    0.028670184
            250      1.3569885    0.019829525      1.0861912    0.015450567      1.7184156    0.027148261
            255      1.2530768    0.019105281      1.0089674    0.015024539      1.5734868    0.026369867
            260      1.1951879    0.019786414     0.96136756    0.015318283      1.5025934    0.027593881
            265      1.0981547    0.017980056     0.89301662    0.014626819      1.3589927    0.026213354
            270      1.0115802    0.017323204     0.81356884    0.013551156      1.2711124    0.024026306
            275     0.95555964    0.017882524     0.76729438     0.01370219      1.2030395    0.025151294
            280     0.87754926    0.016223744     0.70205639    0.012596776      1.1101842     0.02267656
            285     0.80331662    0.015448643     0.64773864    0.012116661      1.0054819    0.021505821
            290      0.7408316    0.015248981     0.59628663    0.011802995     0.92836137    0.021264499
            295     0.71684072    0.014680734      0.5712542    0.011320896     0.91119157    0.020263926
            300     0.66707546    0.013971845     0.53306807    0.010882384     0.84453913    0.019295606
            305     0.59818298    0.013348572     0.48181212    0.010431923     0.74864149    0.018921241
            310     0.55070089    0.013189625     0.44364528    0.010197962     0.68857961    0.018384917
            315     0.53059573    0.013538133     0.43024292     0.01066847     0.65701365     0.01988158
            320     0.48350957    0.011907439     0.38858699   0.0092896954     0.60609055    0.016822377
            325     0.45701233    0.011771865     0.36301925   0.0090296268     0.58297002    0.016337504
            330     0.42873437    0.011676737      0.3450539   0.0092551236     0.53623446    0.017485804
            335     0.39073216    0.010960497     0.31288085    0.008386064     0.49245535    0.015245785
            340     0.37826481    0.010949776     0.30367655   0.0083995594     0.47487193    0.015303992
            345     0.33599977    0.010229778     0.26753448   0.0078034578      0.4265227    0.014414637
            350     0.32679428   0.0099129605     0.26036427   0.0075966076     0.41457926    0.013881384
            355     0.30368701    0.010269541      0.2466219   0.0079893691     0.37460631    0.015096393
            360     0.28830189    0.009917339     0.23082596   0.0076085803     0.36292388    0.013885463
            365     0.25479492   0.0086706265     0.20381835   0.0067521179     0.32111247    0.011897919
            370     0.25185124   0.0091334764     0.20162111   0.0069391354     0.31699958    0.012827209
            375     0.23072758   0.0086282339      0.1868531   0.0066727039     0.28550202    0.012230641
            380     0.21579931   0.0079347118     0.17591235   0.0063539501     0.26423622     0.01130207
            385     0.21307421   0.0078546627     0.16881286   0.0060613246     0.27199345    0.010930585
            390     0.17948921   0.0072953322     0.14380407   0.0056254924     0.22537958    0.010139536
            395     0.18237323   0.0074974871     0.14726557   0.0058943354     0.22644407    0.010707748
            400     0.17801812   0.0074453407     0.14123007    0.005726101     0.22653928    0.010527366
            405     0.16309451   0.0071936593     0.13335538   0.0063589575     0.19836237    0.013089989
            410       0.150559   0.0068965963      0.1188517   0.0051780194     0.19295719   0.0097556392
            415     0.14221112   0.0071185673     0.11282186   0.0053495514     0.18089284     0.01021715
            420     0.13757388   0.0063613759     0.10927375   0.0048420352     0.17480618   0.0090712121
            425     0.12803997   0.0063470395     0.10076483   0.0047588174     0.16459383   0.0089687055
            430     0.11821466   0.0062625151    0.095128621   0.0048193394     0.14711994   0.0090266092
            435     0.12580612    0.014399968    0.098511919    0.010505385     0.16364527    0.021234649
            440    0.094865485   0.0054056841    0.075561752   0.0041413318     0.11996341   0.0075355237
            445     0.10349055   0.0056513117    0.083421903   0.0043375438     0.12852322   0.0081876166
            450     0.10035275   0.0061782001    0.080802722   0.0046235415     0.12488414   0.0088658915
            455    0.096375406    0.012610548    0.078610771   0.0087357829     0.11727885    0.019461064
            460    0.089446356   0.0053317973    0.069964878   0.0040264706     0.11574246   0.0074594263
            465    0.079984213   0.0050361501    0.064311956   0.0038119095    0.099625712   0.0070770523
            470    0.075102935   0.0047376036    0.059972591   0.0037288887    0.094468679    0.006681217
            475    0.072989815   0.0046946265    0.057600141   0.0035791456    0.093444496   0.0064671535
            480    0.064563284   0.0042754994    0.051331929   0.0032700694    0.081707236    0.006205103
            485    0.064916435   0.0074649004    0.052044997   0.0052505887    0.081000221    0.011405051
            490    0.055946584    0.004042526    0.045074624   0.0031280273    0.069261322     0.00580756
            495    0.055174934    0.004258388    0.044422391   0.0031965332    0.068344262   0.0061187887
            500    0.056459449   0.0040872121    0.043919192   0.0030477117    0.073471125   0.0058595899
            505    0.048555468   0.0039528818     0.03747427   0.0029336352    0.063980553    0.005609675
            510    0.048705172      0.0043683    0.038132744   0.0031962633    0.062856726   0.0062939976
            515    0.044740345   0.0038448156    0.036183873    0.002914428     0.05500957   0.0056670406
            520    0.042346469   0.0036523341    0.034492215   0.0028138526    0.051513819   0.0051246745
            525    0.037559715   0.0033174268    0.029261803    0.002478803    0.048786499   0.0047109542
            530    0.033313998   0.0032362726    0.026612866   0.0024480353     0.04162547   0.0045172872
            535    0.036579454   0.0035031079    0.028923898   0.0025898712    0.046549456   0.0051144479
            540    0.034617979   0.0032627462    0.027412928   0.0024969142    0.043932646   0.0045448845
            545    0.034913642   0.0032483768    0.027642602   0.0024241353    0.044362749   0.0048948851
            550     0.03464105   0.0043843806    0.027147349   0.0031301063    0.044477395   0.0066483711
            555    0.027909941   0.0030258243    0.023508421   0.0023474849    0.032073355    0.004374277
            560    0.026325921   0.0031026231    0.020266277   0.0022335333    0.034735682   0.0045571737
            565    0.025513279   0.0035131878     0.02109268   0.0026025835    0.030263697   0.0052690487
            570    0.022888732    0.002912015    0.018866709   0.0021830593    0.027371453   0.0044044433
            575    0.021792637   0.0026615744    0.017669711   0.0020134394    0.026577819   0.0039458276
            580    0.021574869   0.0027533852    0.017699205   0.0020878021    0.025917891   0.0039318492
            585    0.021537463   0.0025532866    0.017074439   0.0019295993    0.027249598   0.0036352007
            590    0.018778004   0.0023613629    0.014743898   0.0017846795    0.024037246   0.0032963955
            595    0.019231638   0.0024849741    0.015519713   0.0018682221    0.023727618   0.0035494661
            600    0.017451377   0.0024407086    0.014147886   0.0017971533    0.021336483   0.0037013949
            605    0.017931702   0.0025273323    0.014079377   0.0018294642    0.022961335   0.0037162069
            610    0.016487396   0.0024978084    0.014004562   0.0018195469    0.018618531   0.0038231252
            615    0.017661552   0.0032160705    0.013839695   0.0022468913    0.022721378   0.0049503913
            620     0.01393581    0.002131922    0.011258983   0.0015935603    0.017134837   0.0032175943
            625    0.014769609   0.0020788911    0.011640986   0.0015997895      0.0187348   0.0028414967
            630    0.016282163   0.0023717143    0.012467542   0.0017203771    0.021617437   0.0034523333
            635    0.012957469     0.00208898   0.0099967123   0.0015331528    0.017034455   0.0029956458
            640    0.012735365   0.0021033941   0.0099497996   0.0015279921    0.016478213    0.003080927
            645    0.011354697   0.0021337954   0.0091166105   0.0015739598    0.014078938   0.0030738393
            650    0.011185361   0.0020093896   0.0085913005   0.0014637708    0.014790684   0.0028992838
            655   0.0079819717   0.0019305449   0.0063066709   0.0013569231    0.010102092   0.0029048861
            660   0.0090288334   0.0017361076   0.0073521654   0.0013044193    0.010935746   0.0025058491
            665   0.0076506775   0.0018265555   0.0060287313   0.0012836635   0.0097488458    0.002769951
            670   0.0052449923   0.0015191641   0.0042724451   0.0010808634   0.0063716693   0.0022626551
            675   0.0090759685   0.0018482654   0.0078719561   0.0013760077   0.0098191859   0.0028323579
            680   0.0059942769   0.0015795517   0.0049663072   0.0011371208   0.0070808077   0.0024383948
            685   0.0087416538   0.0017482433   0.0072589253   0.0013292628    0.010291178   0.0024722266
            690   0.0078190909   0.0016510782   0.0061663339   0.0012093819   0.0099222321   0.0024053184
            695   0.0065070591   0.0016247388   0.0051547218   0.0011450085   0.0082277075     0.00247667
            700   0.0060091131   0.0013244315   0.0046173354  0.00098932895   0.0079250684    0.001884998
            705   0.0062440384   0.0015991742   0.0051990016   0.0012254621   0.0073094882   0.0024466221
            710    0.006993323   0.0014984943   0.0054779905   0.0011208507   0.0089709317   0.0021037915
            715   0.0049952307   0.0012235104   0.0039528012  0.00091939128   0.0063271096   0.0017184026
            720   0.0062769287   0.0016480426   0.0052140286   0.0011908564   0.0073767745   0.0024601524
            725   0.0094083946   0.0016336578   0.0072714785   0.0012300194    0.012302104   0.0023005713
            730   0.0062440384   0.0013905438   0.0047135262   0.0010072894   0.0084152178   0.0020093253
            735   0.0059942769   0.0014562747   0.0047404642   0.0010648186   0.0075627854    0.002087537
            740   0.0057681719   0.0013495327   0.0046987472   0.0010231093   0.0069629953   0.0019258365
            745   0.0052716759   0.0011506111   0.0039812591  0.00087911379   0.0070906328   0.0015845077
            750   0.0032506011   0.0011985315   0.0028803879   0.0016263106   0.0033028426   0.0012801504
            755   0.0055857045   0.0012943919    0.004192566  0.00093113452   0.0075797647    0.001896645
            760   0.0041644962   0.0013541243   0.0033958601  0.00097157944   0.0050142638   0.0020604827
            765   0.0040740987   0.0011368719   0.0029545628  0.00080304431   0.0057957584   0.0016921588
            770   0.0034966615  0.00099899618   0.0027579587  0.00077311644   0.0044514658   0.0013626614
            775   0.0014985692  0.00078977583   0.0012538633  0.00059408994   0.0017477647   0.0010236076
            780   0.0044957076   0.0011169117   0.0035746264  0.00087146695   0.0056004776   0.0015849158
            785   0.0049952307   0.0011169117    0.003577628   0.0008041638   0.0072017678   0.0016230168
            790   0.0027473769   0.0010886309   0.0022735517  0.00076300755   0.0032157965   0.0016645855
            795   0.0017483308  0.00074924714   0.0012863275  0.00053267893   0.0024339078   0.0010952711
            800    0.002260318  0.00083216665   0.0016483816  0.00058707458   0.0031924388   0.0012456129
            805   0.0019973736  0.00086474139   0.0015344356  0.00062752414   0.0026366296   0.0012530644
