#  pt_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.7815151    0.022275551      1.3853523    0.017148975      2.3567361    0.030969225
              5      5.5595148    0.039214589      4.3189667    0.030144208      7.3645147    0.054022883
             10      9.7744444    0.051884141      7.5944201    0.039874334      12.946171    0.071491381
             15      14.375473    0.062599211      11.190905    0.048393216      18.991956    0.086498286
             20      19.161697    0.073445071      14.927216    0.056741122      25.292706     0.10140595
             25      24.347133    0.081167344      18.974316    0.062697551      32.118184     0.11127303
             30      29.810751    0.091496838       23.26898    0.070599007      39.238854     0.12550905
             35      35.627921    0.098258235      27.886836    0.076456588      46.724284     0.13515837
             40      42.225859     0.10774215      33.125049     0.08360294      55.209653     0.14757331
             45      50.143487     0.11666319      39.482257    0.090993172      65.233509     0.15926158
             50      59.179933     0.12746401       46.75817     0.10010111      76.619476     0.17399976
             55      69.148531     0.13716404      54.855002     0.10868687      89.022118     0.18782046
             60      83.315806     0.14951502      66.426583     0.11788282      106.50328     0.20080671
             65      88.402065     0.15370964      70.627423     0.12360344      112.67464     0.21168323
             70      89.133641     0.15424287      71.315755     0.12233884       113.3693     0.20699939
             75      85.336682     0.15081741      68.357025      0.1203123       108.3687     0.20370652
             80      79.804359     0.14586698      63.993977     0.11614489      101.19283     0.19592441
             85      73.262284     0.13973666      58.744754     0.11100977      92.905154     0.18673583
             90      66.900248     0.13396156      53.575754     0.10601007      84.881666     0.17896516
             95      60.909922     0.12979482      48.770807     0.10248494      77.232147     0.17655936
            100      54.806507     0.12117668      43.789496    0.095826503      69.672107     0.16355351
            105      49.353765     0.11562856      39.453127    0.092733849      62.670676     0.16000331
            110      44.249834     0.10956427      35.303126    0.088437638      56.316977     0.15300394
            115      39.501695     0.10363847      31.535278    0.081935056      50.210531     0.14148533
            120       35.12374    0.097756752      27.968126    0.077008612      44.786648     0.13281899
            125       31.22582    0.093462847      24.877323     0.07385173      39.772163     0.12987069
            130      28.061342     0.08789839       22.31504    0.069321855      35.817593      0.1210823
            135      25.026618    0.083781466      19.885453    0.065647468      31.972249     0.11471389
            140      22.541187    0.079810615      17.900665    0.062765819      28.805236     0.11033552
            145      19.931346    0.074801691      15.842326    0.058838621      25.430737     0.10367751
            150      18.048409    0.070775515      14.328067    0.055625083      23.063301    0.097518812
            155       16.19813    0.066772885      12.853211    0.052501264      20.704111    0.092040511
            160       14.69364    0.063517548      11.633757    0.049921183      18.834259    0.087903632
            165      13.253011    0.060767831      10.489082    0.047452711       16.99372    0.083816164
            170      11.890234    0.057687899      9.4111542    0.044772376      15.237119    0.079367142
            175       10.78806    0.054624992       8.534985    0.042720887      13.827356    0.075590941
            180      9.8778893     0.05467588      7.8008507      0.0418777       12.69244    0.076834366
            185      8.8531089    0.049817116      7.0142852    0.041588127      11.324855    0.075529739
            190      8.0450769    0.047017368      6.3523404    0.036739506      10.334652    0.065267835
            195      7.4461405    0.045403581      5.8715868    0.035239012      9.5798663    0.062864818
            200      6.6952881    0.043555165      5.2880319    0.033730901      8.5900961    0.060505435
            205      6.1393535    0.041950795      4.8390771    0.032449167       7.901016     0.05864355
            210      5.6655729    0.040228147      4.4668275    0.031165157      7.2835195    0.056185834
            215      5.1863568    0.040004798      4.0865918    0.030613268      6.6720817    0.055988447
            220      4.6838783    0.036076103      3.6889851    0.027861175      6.0287624    0.050056427
            225      4.3077975    0.035454226      3.3956885    0.027359204      5.5377563    0.049558324
            230      3.9978531    0.033617551      3.1493412    0.025993223      5.1421919    0.046860184
            235      3.6391986    0.033278993      2.8692201    0.025440798      4.6744613    0.046552465
            240      3.3280478    0.030585196      2.6159056    0.023599509      4.2911063    0.042451026
            245      3.1736159    0.029606827      2.4994469    0.023126906      4.0794229    0.041826497
            250      2.8990977    0.028502804      2.2773377    0.021907651      3.7401819    0.039496689
            255       2.634059    0.027307524      2.0776015    0.021123778      3.3783571    0.038402333
            260      2.4780205     0.03534192       1.935779    0.025889683      3.2202256    0.051186364
            265      2.3061809    0.026527091      1.8143065    0.020331577      2.9679605    0.037556616
            270      2.1239047    0.026389452      1.6699465    0.020067924      2.7337505    0.038261843
            275      1.9873943    0.023722464      1.5591031    0.018562615      2.5665067    0.034509836
            280      1.8463721    0.023312803      1.4500937     0.01796792      2.3794918    0.033248751
            285      1.6236446    0.021883435      1.2774111    0.016790987      2.0878684    0.031109688
            290      1.5956081    0.023121054      1.2518467     0.01742603       2.059124    0.033131956
