# pt_bbZ-mbbZ10        central        num_err    min (scale)        num_err    max (scale)        num_err
# 00
              0      530.37185     0.45047003      436.48637     0.37092181      703.65922     0.73632476
              5      782.75073     0.49129819      640.07914      0.3802575      1004.7246     0.72967408
             10      691.71139     0.44195545      557.99077     0.34326943      886.29839     0.63266921
             15       595.3445       0.402277      478.04499     0.31622071      761.92926     0.56994542
             20      512.95213     0.37013684      411.00254     0.29042673      655.94163     0.51423866
             25      443.05874      0.3422868      354.64534     0.26950712      566.06828     0.47126057
             30      384.06687     0.31845401      307.23777     0.25084625      490.39396     0.43498055
             35      333.15657     0.29581549       266.5028     0.23369997       424.9792     0.40320501
             40      289.38159     0.27598058      231.43792     0.21829551      368.97801      0.3752548
             45      251.61034     0.25724617       201.3603     0.20446984       320.3704     0.34988969
             50      218.88088     0.24038515      175.15068     0.19058776      278.61512     0.32507284
             55      190.30066     0.22438155      152.27283      0.1781199      242.18535     0.30268428
             60      165.99099     0.20932788      132.87661     0.16582814      211.06943      0.2808914
             65      143.97792     0.19494317      115.26689     0.15643467      183.01374     0.26668786
             70      126.12731     0.18261827      101.03634     0.14569208       160.1672     0.24708197
             75      110.22861     0.17078241      88.314694     0.13634242      139.93525     0.23081124
             80      96.395313     0.15992174      77.290791     0.12729143      122.23379     0.21471766
             85      84.166028      0.1494812      67.477889     0.11876993      106.73917      0.1998393
             90      74.097378     0.14071616      59.395678      0.1116526      93.983313     0.18806178
             95      65.429378      0.1342174       52.46102     0.10614728      82.861494      0.1803848
            100      57.530463      0.1239679      46.023856    0.098263348      73.023685      0.1673237
            105      50.894802     0.11726017      40.730189    0.094124543      64.540583     0.16193987
            110      45.051582     0.11037337      35.989202    0.089272169        57.2455     0.15400399
            115      39.869105     0.10398757      31.861591    0.082313015      50.612268      0.1417544
            120      35.347265    0.097996549      28.182036    0.077306285      44.999515     0.13297853
            125      31.374332    0.093565672      25.020444    0.073990155      39.912041     0.12978928
            130      28.164985      0.0878756       22.42691    0.069420747      35.889876     0.12089532
            135      25.074058    0.083606961      19.946974    0.065669778       31.98493     0.11446738
            140      22.553413    0.079763395      17.920074    0.062487182      28.802767     0.10942508
            145      19.964302    0.074776094       15.88742    0.058902074      25.434364     0.10356392
            150      18.035831    0.070643548      14.333057     0.05563575      23.016849     0.09729984
            155      16.180222    0.066645987      12.853533    0.052485852      20.651935    0.091728374
            160       14.63515    0.063284231      11.598461    0.049777963      18.737195     0.08730197
            165      13.225566    0.060167121      10.477766    0.047121415      16.937642     0.08279038
            170       11.85154    0.057538283      9.3905049    0.044717202      15.166798    0.079080895
            175      10.718828    0.054361749      8.4898084    0.042592964      13.719167    0.075091242
            180      9.8070246    0.054451823      7.7541102    0.041745835      12.582456    0.076456167
