#   pt_bb-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      49.779867     0.11904099      39.225743    0.092955834      64.413751     0.16449452
              5      117.79873     0.17791731      92.908081      0.1394562       152.3105     0.24511509
             10      138.85479     0.19265105      109.67772     0.15069498      179.27905     0.26255755
             15      134.16962     0.18976939      106.14351      0.1494699      172.96595     0.25999432
             20      121.58943     0.18142784      96.311775     0.14228789      156.55754     0.24620184
             25      106.54115      0.1695172      84.499186     0.13308489      137.01112     0.22895148
             30      93.234197     0.15801089       74.10284     0.12464752      119.60554     0.21372663
             35      81.299749     0.14802885      64.683948     0.11666206      104.05891     0.19969101
             40      71.286873     0.14027214      56.698373     0.11036973      91.260183     0.19126695
             45      62.662671     0.12925166      49.894213     0.10508268      80.108398     0.18089517
             50      55.271233     0.12188617      44.035907    0.096079295      70.588163     0.16480013
             55      49.243911      0.1152235      39.240417    0.090823454       62.86732     0.15572782
             60      43.718236     0.10833803      34.856972    0.085390415      55.767091     0.14614375
             65      39.266186     0.10318254      31.353136    0.081627101      49.984653     0.13995673
             70      35.138944    0.097551575      28.053448    0.077043048      44.735017     0.13187162
             75      31.659242    0.096523164      25.274252    0.075378805      40.306775     0.13184748
             80      28.521418    0.088491381      22.776939    0.069682033      36.288393     0.11967781
             85      25.539646    0.083285827      20.420865    0.065822568      32.438903     0.11247882
             90      23.101033    0.080156362      18.452604    0.062946273       29.37731     0.10816426
             95        20.9283     0.07580471       16.75814    0.060155515      26.524529     0.10307112
            100      18.913257    0.072934149      15.142149    0.057450583      23.969477    0.098548787
            105      17.076821    0.068566589       13.67928    0.054709483      21.624879    0.094367217
            110       15.36671    0.065036145      12.335685    0.056673295      19.403147     0.10080744
            115      14.052004    0.062242593      11.256538    0.049153396      17.783487    0.084808242
            120      12.665723     0.05913062       10.14947    0.047019953      16.024645    0.081274424
            125      11.544517    0.056482162      9.2491625    0.044916404      14.607261    0.077378683
            130      10.531859    0.054042781      8.4328061    0.042602492      13.334616    0.073007222
            135      9.4445682     0.05120387      7.5652238    0.040429726       11.94716    0.069742721
            140      8.5286798    0.048978768      6.8378657    0.038466273      10.773893    0.066523863
            145      7.7994082    0.046846878      6.2409178    0.036817611      9.8776089    0.063896687
            150      7.1748384    0.045526182      5.7558958    0.035754371      9.0522156    0.062815029
            155      6.5137044    0.043700444      5.2259183    0.034744181      8.2149063    0.061758737
            160      5.8998351    0.040864421      4.7239263      0.0322004      7.4601255    0.056006683
            165      5.3824246    0.039029302      4.3226365    0.030730988      6.7760539    0.053403081
            170       4.965793    0.041887524      3.9795196    0.031867564      6.2713131    0.060180917
            175      4.5086138    0.036091209      3.6160839    0.028545482      5.6843936    0.050278708
            180      4.1657602    0.034397525      3.3346736    0.026959594      5.2662825    0.046709142
            185      3.7976098    0.033261735      3.0575785     0.02651159       4.761626    0.046862799
            190      3.4932999    0.035623583      2.7889413    0.027189447      4.4304168    0.049642828
            195      3.1547451    0.029922076      2.5280787    0.023463751       3.979964    0.041427389
            200       2.950965    0.029467481      2.3638645    0.023015026      3.7249273    0.040410565
            205      2.7089756     0.02782023      2.1578188    0.021623068      3.4446914    0.038033834
            210      2.4619079    0.026601138      1.9632938    0.020662021      3.1247985     0.03643007
            215       2.284236     0.02538838      1.8273481    0.019868725      2.8859683    0.035084545
            220       2.133298     0.02531235      1.7103661    0.019921212      2.6868097    0.035357928
            225      1.9653949    0.023798479      1.5662522    0.018506131      2.4954406    0.032804609
            230      1.8375027    0.024944645      1.4593451    0.018927583      2.3442471    0.035073413
            235      1.7184078    0.022423022      1.3717235    0.017476969      2.1766506    0.030977237
            240      1.5478105    0.020961086      1.2409488    0.017166122      1.9483519    0.030624486
            245      1.4930826    0.020759041      1.1874025    0.016091204      1.8999745    0.028507895
            250      1.3328352     0.01960436      1.0566325    0.015130452      1.7029631    0.027046194
            255      1.2419117    0.019009554     0.99003511      0.0147909      1.5745362    0.026233489
            260      1.1888343      0.0200207     0.94965829    0.015366545      1.5027723    0.028131208
            265      1.0942977    0.017901504     0.88218949    0.014416669      1.3655582    0.026134917
            270       1.005201    0.017241647     0.80264142    0.013375112       1.271479    0.024013203
            275     0.95808815    0.017905714     0.76493995    0.013624091      1.2116257    0.025333443
            280     0.88657071    0.016287851     0.70465519    0.012566556      1.1281599    0.022881669
            285     0.81337591    0.015531744     0.65145074    0.012097623      1.0241245    0.021732406
            290     0.76251068    0.015486852     0.60931604    0.011890705      0.9622841    0.021732862
            295     0.74888806    0.014888378     0.59236393    0.011421856     0.95860644    0.020599288
            300     0.69131206    0.014559434     0.54899938    0.011197449     0.88017458    0.020348562
            305     0.63303898    0.013716128     0.50764541    0.010677429     0.79528579    0.019484465
            310     0.57249547     0.01339348     0.45880149    0.010335544     0.71897527     0.01879157
            315     0.56547816     0.01394396     0.45488565    0.010905967      0.7064592    0.020494519
            320     0.52408296    0.012352579     0.41810031   0.0095754386     0.66233916    0.017475924
            325     0.48451979    0.012090072     0.38197741    0.009215011      0.6225873    0.016845421
            330     0.45318069    0.011958702     0.36398441   0.0094896809     0.56709942    0.017934579
            335     0.42543922    0.011472634     0.33866121   0.0087245689     0.53939365    0.016017994
            340     0.41570086    0.011533704     0.33228909   0.0088119697     0.52387732    0.016141878
            345     0.36863993    0.010684523     0.29179172   0.0081190865     0.47061714    0.015049315
            350     0.36213343    0.010441116     0.28661366   0.0079562258     0.46278429    0.014652575
            355     0.33674012    0.010739662      0.2741199   0.0086730128     0.41323636    0.016902862
            360     0.31523308     0.01040756     0.25097113   0.0079367918     0.39911201    0.014653181
            365     0.28634652   0.0092073993     0.22754561   0.0071226784     0.36362458    0.012716137
            370     0.28381728   0.0097746692     0.22520315   0.0073609371     0.36094137    0.013816071
            375     0.26313667   0.0092091932     0.21169019    0.007097291      0.3281946    0.013063091
            380     0.25598554   0.0088139485     0.20671866   0.0069610442     0.31714756    0.012524895
            385     0.24303406   0.0084375982      0.1917915   0.0064637329     0.31148019    0.011801828
            390     0.20863571   0.0078194669     0.16608371   0.0060147201     0.26394118    0.010847726
            395     0.21141499   0.0080149526     0.18493352    0.016113909     0.23268389     0.02160193
            400     0.21029061   0.0079988191     0.16601433   0.0061375191     0.26908997    0.011258095
            405     0.19326825   0.0077854678     0.15643082   0.0067203853     0.23842502    0.013764857
            410     0.17347076   0.0073729989      0.1361014   0.0055209287     0.22376926    0.010432357
            415     0.17699712   0.0076942653     0.13912223   0.0057826827     0.22787159    0.010974736
            420     0.16494609   0.0069439659     0.13031583   0.0052598771     0.21085491   0.0099138196
            425     0.15229961   0.0070748619     0.11936987   0.0052717309     0.19675077    0.010032909
            430     0.13923784   0.0067362191      0.1117698   0.0051765354     0.17389247    0.009679782
            435     0.14580315    0.012929434     0.11314103   0.0088464265     0.19096047    0.019868472
            440     0.11611117   0.0060096066    0.092252429   0.0045758896     0.14723959   0.0083918602
            445     0.12586629    0.007103365    0.099983354   0.0052461765     0.15955654    0.010479325
            450     0.11906945   0.0066203297    0.095534921   0.0049670499     0.14878782   0.0094634648
            455     0.11810839    0.012843315    0.095501715   0.0089365713     0.14558028     0.01973408
            460     0.10944552   0.0058353306    0.085578798   0.0044035593     0.14167831   0.0081549895
            465     0.10647422   0.0057807356    0.084880605   0.0043770264     0.13434324   0.0080819686
            470    0.097389988   0.0053797342    0.077058817   0.0041911267     0.12418432   0.0075647186
            475    0.094985352   0.0053531508     0.07526236   0.0040868373     0.12079321   0.0073631298
            480    0.085968258   0.0050251995    0.068642406   0.0038265684     0.10827688   0.0073226115
