# pt_Z-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      198.77146     0.26037742      161.28907     0.20041307      263.12855     0.41303124
              5      503.46892     0.40070828      407.82827     0.30849112      661.13337     0.61748678
             10       633.9007     0.43649754      512.55981      0.3380312        824.534     0.65195538
             15      646.24263     0.43205911      521.96539     0.33672118      834.55574     0.62962926
             20       603.9428     0.41256514      487.54558      0.3224865      775.80459     0.58894936
             25      540.32544     0.38711951      436.04665     0.30465235       691.4143     0.54700757
             30      474.44069     0.36116144      382.85198     0.28542125      605.39123     0.50562725
             35      410.50851     0.33461608      331.39096      0.2652648      522.31585     0.46506566
             40      354.35298     0.31029175      285.95865     0.24638162        450.398      0.4278024
             45      304.35092     0.28726568      245.74832     0.22853901      386.04084     0.39334521
             50       260.5666     0.26591537      210.42971     0.21159294      330.08589     0.36233601
             55      224.04251     0.24662011      180.86265     0.19660859       283.7505      0.3350973
             60      191.39313     0.22762529      154.58773     0.18163533      242.06624     0.30841788
             65      164.76103     0.21058585      133.08925      0.1681071      208.24045     0.28377169
             70      141.17749     0.19513783      114.10464     0.15568237      178.22392     0.26154455
             75      122.04689     0.18188383      98.675582     0.14561647      153.95616     0.24532648
             80      105.05295     0.16918534      84.986842     0.13561853      132.38005     0.22843653
             85      90.936933      0.1566507      73.589047     0.12571973      114.50648     0.21045312
             90      78.742679      0.1470702      63.742054     0.11782599       99.09466     0.19762058
             95      68.442204     0.13660558      55.396531      0.1098059      86.133094     0.18391917
            100      59.493912     0.12666884      48.159528     0.10140099      74.857138     0.16847437
            105      52.004063     0.11913569      42.106018    0.095279755       65.40635     0.15827622
            110      45.396081     0.11158117      36.798271    0.089379538      56.997293     0.14860598
            115      39.782108     0.10413269      32.240111    0.083787536      49.916047     0.13929506
            120      34.859101    0.097259101      28.205811    0.078154147      43.799205     0.13089872
            125      30.850125    0.091514642      24.927786    0.073195854      38.817399     0.12281651
            130      27.416945    0.086324771      22.125533    0.069137305      34.541987     0.11641636
            135       24.02314    0.080864948      19.412008    0.067755297      30.202028     0.11653644
            140      21.229731    0.076020059      17.094141    0.060512938      26.809537      0.1022435
            145      19.032118    0.073651833      15.314848      0.0582253      24.045583    0.099996101
            150      16.827417    0.068081091      13.554019     0.05602415      21.223284     0.09568872
            155      14.983914    0.063945184      12.055022    0.051440462      18.917152     0.08843962
            160      13.471087    0.060953887      10.830327    0.048871383      17.026225    0.083325705
            165        12.0579    0.057220352      9.6774091    0.045427386      15.268576    0.076959793
            170       10.76392    0.054079845      8.6396729    0.043308317      13.623155    0.073931481
            175      9.6486727    0.051314461      7.7390136    0.040596481      12.215032    0.069350426
            180      8.7229515     0.04882986       6.992318    0.038718488      11.052337    0.066472131
            185      7.8973451    0.046474268      6.3225947    0.036732893      10.015418     0.06291832
            190      7.1087794    0.044189716      5.6884393     0.03494235      9.0197004    0.060043246
            195      6.4133188    0.042078011      5.1357497    0.033201017      8.1286272    0.057095909
            200      5.7646049    0.039938746      4.6121076    0.031457282      7.3107551    0.054486251
            205      5.3952449    0.040312622      4.3088152    0.031398286      6.8593762     0.05571394
            210      4.7963024    0.036088545      3.8284429    0.028513393      6.1006641    0.049429112
            215      4.3531051    0.034787042       3.477462    0.027391976      5.5276143    0.047656528
            220      3.9673558    0.041329235       3.156001    0.031020614      5.0660437    0.058358015
            225      3.6213269    0.031706154      2.8877099    0.025073324      4.6090875    0.043833323
            230      3.3417716     0.03020168      2.6614718    0.023715311      4.2585747     0.04103549
