#  pt_Z-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      194.59739     0.25768774      157.58916     0.19778552      258.27081     0.41050302
              5      492.11622      0.3965167      397.87875     0.30447787      647.81514     0.61335167
             10      618.31218     0.43168102      499.06343     0.33351257      806.07339     0.64696818
             15      628.95713     0.42672666      507.15537     0.33188929      813.89367     0.62386722
             20      586.41173     0.40702346      472.60819     0.31749732      754.76117     0.58275758
             25       523.3839     0.38127152      421.69206     0.29953812      670.96912     0.54032391
             30      458.41962     0.35535597       369.3389     0.28035418      585.97496       0.498926
             35      395.59053     0.32876255      318.84257     0.26015098      504.19133     0.45816313
             40      340.56021     0.30434978      274.38529     0.24128302      433.60356     0.42077749
             45      291.73749      0.2812196      235.19283     0.22293766       370.6424     0.38516394
             50      249.14102     0.25994033      200.88141     0.20651798      316.11876     0.35512724
             55      213.65663     0.24095027      172.20278     0.19180988      271.02718     0.32830492
             60      182.10145     0.22202811      146.84515     0.17690073      230.67758     0.30166105
             65      156.27122     0.20507038      126.03051     0.16347051      197.80801     0.27711652
             70      133.55118     0.18969011      107.75369     0.15108535      168.87489     0.25482313
             75      115.12668     0.17642065      92.917845     0.14107251      145.46583     0.23861515
             80      98.756995     0.16400105      79.751339     0.13128558      124.65286     0.22212674
             85      85.144979     0.15135433      68.783893     0.12133959      107.37745     0.20397584
             90      73.469441     0.14167442      59.368357     0.11339808      92.602414     0.19094673
             95      63.620135     0.13115741      51.399693      0.1053692      80.192969     0.17718514
            100      55.152287     0.12188016      44.560481     0.09741432      69.509663     0.16259663
            105      48.021732     0.11438313      38.803167     0.09131605      60.505001     0.15238551
            110      41.722721      0.1068796      33.744195    0.085444396      52.491441     0.14277895
            115      36.462019    0.099589339      29.506686    0.079979722       45.83508     0.13367623
            120      31.805001    0.092574029      25.725311    0.074242793       40.00348     0.12341904
            125      28.100089    0.087146377      22.730873    0.069860472      35.324315     0.11623496
            130      24.785038    0.081962936      20.022147    0.065778824      31.185676     0.11052665
            135      21.655355    0.076665788       17.51794    0.064650204      27.185271     0.11121262
            140      19.037966     0.07192007      15.335017    0.057318172      24.027282    0.096698169
            145      17.017181    0.069710784      13.701648     0.05514949      21.481162    0.094662607
            150      14.951863    0.063851826      12.054792    0.052914606      18.832157    0.090170966
            155      13.283228    0.060155426      10.691514    0.048533723       16.75524    0.083476183
            160      11.798966    0.056830563       9.497158    0.045734425      14.885527    0.077798737
            165      10.529138    0.053351907      8.4506835    0.042400622      13.329367    0.071706883
            170      9.3803017    0.050326002      7.5262062    0.039979132      11.873532    0.067928183
            175      8.3132175    0.047542673       6.670113    0.037638779      10.514957    0.064242465
            180      7.4904841    0.045066556      6.0009113    0.035780207      9.4918878    0.061419945
            185      6.7518342    0.042708356      5.4035117    0.033807288      8.5608999     0.05784366
            190      6.0199381    0.040331567      4.8163463    0.031942766      7.6349864    0.054706075
            195      5.4074766    0.038468804      4.3265112    0.030347811      6.8561167    0.052229825
            200      4.8194346    0.036264003      3.8502843    0.028558267      6.1175051     0.04941462
            205      4.4635524    0.036665867      3.5646293    0.028565263      5.6682593    0.050832332
            210      3.9297618    0.032504798      3.1339692    0.025717313      4.9983401    0.044717192
            215       3.559637    0.031131464      2.8390928    0.024558406       4.523184    0.042779364
            220      3.1803234    0.029617639      2.5275616    0.023244102      4.0605196    0.040237564
            225       2.907117    0.028344917      2.3147837     0.02243101      3.7010051    0.039466804
            230       2.686181    0.026946964      2.1334691    0.021136055      3.4287947    0.036709815
            235      2.3784861    0.025313463      1.8924485    0.019975235      3.0263492    0.035073137
            240      2.1237666    0.024420772      1.6889467    0.019038354      2.7033057    0.033712187
            245       1.992535    0.024367396      1.5823692    0.018934649      2.5392918    0.034062744
            250      1.8401813    0.023367713      1.4584871    0.018099111      2.3515973    0.032217895
            255      1.6223911    0.020851431       1.293041    0.016530959      2.0559741     0.02897718
            260       1.501573    0.022196374      1.1871381    0.016852437      1.9231294    0.031323863
