#       pt_lep1        central        num_err    min (scale)        num_err    max (scale)        num_err
            275      0.8490953    0.015328584     0.67757016    0.012010519      1.0756731     0.02113819
            280      0.7870934    0.015373958     0.62205361    0.011810606      1.0097456    0.021255642
            285     0.72008729      0.0143649     0.57397151    0.011396306     0.91281734    0.020474143
            290     0.67416254     0.01391699     0.53257449    0.010753464     0.86473283    0.019058078
            295     0.61903037    0.013159051       0.492034    0.010337895     0.78775477     0.01818849
            300     0.56537832    0.013117098     0.44642716    0.010032012     0.72582802    0.018264214
            305     0.52536515    0.012287592     0.41630131   0.0095167945      0.6721204    0.016958278
            310     0.48839081    0.012226195     0.39197816   0.0098272113     0.61268473     0.01828602
            315      0.4393284    0.011009027      0.3472434   0.0085028758     0.56394715    0.015140232
            320     0.42752977     0.01086932     0.33698059   0.0084382036     0.54983159    0.014802458
            325     0.40417178    0.010739135       0.319014   0.0082721148     0.51861733    0.014899781
            330     0.36717029    0.012396611     0.29010732   0.0099406779     0.47185121    0.016475171
            335     0.32406176    0.010111802     0.25857584    0.007904555     0.40930915    0.014587571
            340     0.32509632   0.0097558497     0.25567763   0.0074164734     0.41937945     0.01362261
            345     0.30343622   0.0091481215     0.24152465   0.0071827302      0.3851096    0.012448529
            350     0.26318349   0.0086126865     0.20948747   0.0067492925     0.33274014    0.011834275
            355     0.25666618   0.0092161723     0.20165629   0.0069478983     0.33124463    0.012987511
            360      0.2229853   0.0077853795      0.1757425   0.0060011673     0.28644924    0.010778016
            365     0.22156906   0.0078957431     0.17518439   0.0060584209     0.28334356    0.010987012
            370     0.19689986   0.0073388766     0.15646238     0.00574895     0.24977322    0.010302185
            375     0.18580793   0.0073704498     0.14660325   0.0056686005     0.23800978    0.010384309
            380     0.18817666   0.0079311073     0.14785882   0.0059831499     0.24251605    0.011219693
            385      0.1569783   0.0068112541     0.12492316   0.0052040844     0.19876971   0.0096513902
            390     0.15524435   0.0066476116     0.12247106   0.0050926739     0.19906152   0.0092539314
            395     0.13765425   0.0062849564     0.10971192   0.0048016748     0.17423403   0.0089277687
            400     0.13227836   0.0061837149     0.10459999   0.0047282469     0.16905292   0.0085965965
            405      0.1313025   0.0063674834     0.10392742   0.0048701466     0.16720697   0.0090038633
            410     0.12173157   0.0059283484    0.095770154   0.0045315816     0.15644406   0.0083597606
            415     0.11742745   0.0057735965    0.092999479   0.0046761658     0.14951047   0.0083319276
            420     0.10698263   0.0054013569    0.083900477   0.0042123762     0.13786822   0.0073410351
            425     0.10464753   0.0054755546     0.08230311   0.0042080477     0.13468243   0.0074917566
            430    0.099974713   0.0052781357    0.079395222   0.0040560967     0.12682878   0.0074967685
            435    0.090437212   0.0050489554    0.071900685   0.0039063813      0.1143628    0.007115213
            440    0.091167444   0.0050718296    0.071714146   0.0038883752     0.11696594   0.0070863582
            445    0.080434528   0.0048472823    0.062685851   0.0036910969     0.10478803   0.0067185029
            450    0.078386655   0.0046918082    0.061902952   0.0036193774     0.10015896   0.0064775934
            455    0.065337821   0.0044432603    0.052278339   0.0033707784    0.081814296   0.0063718827
            460    0.067426279   0.0043383409    0.053151347   0.0033389638    0.086455917   0.0059626284
            465     0.06646205   0.0044751501    0.053200137   0.0034197953    0.083314543     0.00649612
            470    0.060729401   0.0041289465    0.048115253   0.0031254713    0.077266325    0.005948409
            475    0.051892384   0.0037121907    0.040728413   0.0030123984    0.066424038   0.0053307442
            480    0.048136193   0.0041497342    0.038077056   0.0030628021     0.06135703   0.0060105264
            485    0.048461477   0.0039943643    0.038004569   0.0030121873    0.062415176   0.0056110551
            490     0.04628673   0.0045232454    0.035842289   0.0032768416    0.060661153   0.0066288755
            495    0.043301642   0.0035779727    0.033920528   0.0027303799    0.055829751   0.0049260979
            500    0.043301642   0.0035779727    0.033920528   0.0027303799    0.055829751   0.0049260979
