qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (LO.22.born)           

independent    0.5            0.5            17761.671       +- 0.76310473     
independent    1              1              15558.85        +- 0.66800182     
independent    2              2              13720.565       +- 0.58927063     
