#   total-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      30437.719      52.278642      30437.719      52.278642      30437.719      52.278642
              1      30437.719      52.278642      30437.719      52.278642      30437.719      52.278642
