#         pt_b1        central        num_err    min (scale)        num_err    max (scale)        num_err
              0       646.1344      4.1356132       646.1344      4.1356132       646.1344      4.1356132
              5      2311.6986      7.3448356      2311.6986      7.3448356      2311.6986      7.3448356
             10       2184.399      6.9216643       2184.399      6.9216643       2184.399      6.9216643
             15      1608.7206      5.9383116      1608.7206      5.9383116      1608.7206      5.9383116
             20       1143.562      5.3425287       1143.562      5.3425287       1143.562      5.3425287
             25      825.11603      4.5264191      825.11603      4.5264191      825.11603      4.5264191
             30      596.29083      3.7218764      596.29083      3.7218764      596.29083      3.7218764
             35      443.58658      3.4057624      443.58658      3.4057624      443.58658      3.4057624
             40      335.62723      3.1324327      335.62723      3.1324327      335.62723      3.1324327
             45      258.90813      2.5855789      258.90813      2.5855789      258.90813      2.5855789
             50      203.57493      2.4065167      203.57493      2.4065167      203.57493      2.4065167
             55      158.22939      1.7922299      158.22939      1.7922299      158.22939      1.7922299
             60      127.22099      1.7757872      127.22099      1.7757872      127.22099      1.7757872
             65      103.78661      1.7710583      103.78661      1.7710583      103.78661      1.7710583
             70      91.381837      1.8845413      91.381837      1.8845413      91.381837      1.8845413
             75      72.407721      1.7475215      72.407721      1.7475215      72.407721      1.7475215
             80      59.986311      1.1971559      59.986311      1.1971559      59.986311      1.1971559
             85      51.688636      1.2243364      51.688636      1.2243364      51.688636      1.2243364
             90      41.213277      1.0204087      41.213277      1.0204087      41.213277      1.0204087
             95      36.808171      1.2997786      36.808171      1.2997786      36.808171      1.2997786
            100       32.80859     0.96341543       32.80859     0.96341543       32.80859     0.96341543
            105      26.398648      0.5874021      26.398648      0.5874021      26.398648      0.5874021
            110      22.846193     0.74647309      22.846193     0.74647309      22.846193     0.74647309
            115      20.711765     0.90730008      20.711765     0.90730008      20.711765     0.90730008
            120       18.80204     0.76334502       18.80204     0.76334502       18.80204     0.76334502
            125      15.478649     0.58161644      15.478649     0.58161644      15.478649     0.58161644
            130      12.837559     0.64863143      12.837559     0.64863143      12.837559     0.64863143
            135      11.371934     0.45027362      11.371934     0.45027362      11.371934     0.45027362
            140       10.01387     0.42855913       10.01387     0.42855913       10.01387     0.42855913
            145      9.4961673     0.51639334      9.4961673     0.51639334      9.4961673     0.51639334
            150      8.1570116     0.38868072      8.1570116     0.38868072      8.1570116     0.38868072
            155      7.8293397     0.49348707      7.8293397     0.49348707      7.8293397     0.49348707
            160      6.1662906     0.33745374      6.1662906     0.33745374      6.1662906     0.33745374
            165      5.8963265     0.31839783      5.8963265     0.31839783      5.8963265     0.31839783
            170      4.6259421     0.22745433      4.6259421     0.22745433      4.6259421     0.22745433
            175      4.7630768     0.28710756      4.7630768     0.28710756      4.7630768     0.28710756
            180       4.035348     0.31758267       4.035348     0.31758267       4.035348     0.31758267
            185      4.8633988     0.57909797      4.8633988     0.57909797      4.8633988     0.57909797
            190      3.8484813     0.52597632      3.8484813     0.52597632      3.8484813     0.52597632
            195      3.3009151       0.280362      3.3009151       0.280362      3.3009151       0.280362
            200      2.9550807     0.26507933      2.9550807     0.26507933      2.9550807     0.26507933
            205      2.3240619      0.1742429      2.3240619      0.1742429      2.3240619      0.1742429
            210      2.7441637     0.25882791      2.7441637     0.25882791      2.7441637     0.25882791
            215      2.1363404     0.34708908      2.1363404     0.34708908      2.1363404     0.34708908
            220      2.4767952     0.36737481      2.4767952     0.36737481      2.4767952     0.36737481
            225      1.8182186     0.18645295      1.8182186     0.18645295      1.8182186     0.18645295
            230      1.7697412     0.22027823      1.7697412     0.22027823      1.7697412     0.22027823
            235      1.6507503     0.21867603      1.6507503     0.21867603      1.6507503     0.21867603
            240      1.8430429     0.30377949      1.8430429     0.30377949      1.8430429     0.30377949
            245      1.5134495     0.17555865      1.5134495     0.17555865      1.5134495     0.17555865
            250      1.0930783     0.12148082      1.0930783     0.12148082      1.0930783     0.12148082
            255      1.1926655     0.23091192      1.1926655     0.23091192      1.1926655     0.23091192
            260      1.0258314     0.16320228      1.0258314     0.16320228      1.0258314     0.16320228
            265     0.92723051     0.10657883     0.92723051     0.10657883     0.92723051     0.10657883
            270      0.8005456    0.088558943      0.8005456    0.088558943      0.8005456    0.088558943
            275      1.2400341     0.46873564      1.2400341     0.46873564      1.2400341     0.46873564
            280      0.7230324    0.093113978      0.7230324    0.093113978      0.7230324    0.093113978
            285     0.71909341     0.09580369     0.71909341     0.09580369     0.71909341     0.09580369
            290     0.67165408      0.1287475     0.67165408      0.1287475     0.67165408      0.1287475
            295     0.49120458    0.070889601     0.49120458    0.070889601     0.49120458    0.070889601
            300      0.5058905      0.1279579      0.5058905      0.1279579      0.5058905      0.1279579
            305      0.6774314    0.099214576      0.6774314    0.099214576      0.6774314    0.099214576
            310     0.33405721    0.050852155     0.33405721    0.050852155     0.33405721    0.050852155
            315     0.91864558     0.48509692     0.91864558     0.48509692     0.91864558     0.48509692
            320     0.44670592     0.10535274     0.44670592     0.10535274     0.44670592     0.10535274
            325     0.40440175     0.13745001     0.40440175     0.13745001     0.40440175     0.13745001
            330     0.19713464     0.04671208     0.19713464     0.04671208     0.19713464     0.04671208
            335     0.22910715    0.036701517     0.22910715    0.036701517     0.22910715    0.036701517
            340     0.31550011      0.1068555     0.31550011      0.1068555     0.31550011      0.1068555
            345     0.27463698    0.055093349     0.27463698    0.055093349     0.27463698    0.055093349
            350     0.29962603    0.096667212     0.29962603    0.096667212     0.29962603    0.096667212
            355     0.34351474    0.073834818     0.34351474    0.073834818     0.34351474    0.073834818
            360     0.25663654    0.048805019     0.25663654    0.048805019     0.25663654    0.048805019
            365      0.1588124     0.03757579      0.1588124     0.03757579      0.1588124     0.03757579
            370     0.14561688    0.028320435     0.14561688    0.028320435     0.14561688    0.028320435
            375      0.2162057    0.040379855      0.2162057    0.040379855      0.2162057    0.040379855
            380     0.23180872    0.067361693     0.23180872    0.067361693     0.23180872    0.067361693
            385     0.19065922    0.045359647     0.19065922    0.045359647     0.19065922    0.045359647
            390     0.16795631    0.066837757     0.16795631    0.066837757     0.16795631    0.066837757
            395     0.13737531    0.029644414     0.13737531    0.029644414     0.13737531    0.029644414
            400     0.60051431     0.43780855     0.60051431     0.43780855     0.60051431     0.43780855
            405     0.18038693     0.04602007     0.18038693     0.04602007     0.18038693     0.04602007
            410    0.080376313    0.030660266    0.080376313    0.030660266    0.080376313    0.030660266
            415    0.097110615    0.022597521    0.097110615    0.022597521    0.097110615    0.022597521
            420    0.051991173    0.015471795    0.051991173    0.015471795    0.051991173    0.015471795
            425    0.090718547    0.021278917    0.090718547    0.021278917    0.090718547    0.021278917
            430     0.17130749    0.097685851     0.17130749    0.097685851     0.17130749    0.097685851
            435    0.079602569     0.02399235    0.079602569     0.02399235    0.079602569     0.02399235
            440    0.055641452    0.019618331    0.055641452    0.019618331    0.055641452    0.019618331
            445    0.058119442      0.0180488    0.058119442      0.0180488    0.058119442      0.0180488
            450    0.049244358    0.015901149    0.049244358    0.015901149    0.049244358    0.015901149
            455     0.21718972     0.12570155     0.21718972     0.12570155     0.21718972     0.12570155
            460     0.11554503    0.069071119     0.11554503    0.069071119     0.11554503    0.069071119
            465    0.094599442    0.022701726    0.094599442    0.022701726    0.094599442    0.022701726
            470    0.045565362    0.018487956    0.045565362    0.018487956    0.045565362    0.018487956
            475    0.047260112    0.015005027    0.047260112    0.015005027    0.047260112    0.015005027
            480    0.089663019    0.035617947    0.089663019    0.035617947    0.089663019    0.035617947
            485    0.060594862    0.030080205    0.060594862    0.030080205    0.060594862    0.030080205
            490    0.045436759    0.013752566    0.045436759    0.013752566    0.045436759    0.013752566
            495    0.023670614    0.011023341    0.023670614    0.011023341    0.023670614    0.011023341
            500    0.023670614    0.011023341    0.023670614    0.011023341    0.023670614    0.011023341
