# pt_bbZ-zoom-p        central        num_err    min (scale)        num_err    max (scale)        num_err
# tj200
              0    0.023947487    0.023946289    0.023947487    0.023946289    0.023947487    0.023946289
              1    0.081161454    0.040659193    0.081161454    0.040659193    0.081161454    0.040659193
              2    0.084143574    0.050454312    0.084143574    0.050454312    0.084143574    0.050454312
              3     0.16634134    0.064003706     0.16634134    0.064003706     0.16634134    0.064003706
              4    0.058509499    0.042643531    0.058509499    0.042643531    0.058509499    0.042643531
              5      0.2387905    0.087410796      0.2387905    0.087410796      0.2387905    0.087410796
              6     0.19751341    0.066507789     0.19751341    0.066507789     0.19751341    0.066507789
              7     0.20611062     0.06971927     0.20611062     0.06971927     0.20611062     0.06971927
              8     0.23735196    0.084865202     0.23735196    0.084865202     0.23735196    0.084865202
              9     0.19372906    0.064675317     0.19372906    0.064675317     0.19372906    0.064675317
             10     0.32272682    0.097874856     0.32272682    0.097874856     0.32272682    0.097874856
             11     0.34610056    0.095152528     0.34610056    0.095152528     0.34610056    0.095152528
             12      0.3045514     0.09198513      0.3045514     0.09198513      0.3045514     0.09198513
             13     0.34925922    0.090719362     0.34925922    0.090719362     0.34925922    0.090719362
             14     0.31404693     0.10702922     0.31404693     0.10702922     0.31404693     0.10702922
             15     0.47236537     0.12242146     0.47236537     0.12242146     0.47236537     0.12242146
             16     0.71620727     0.23971855     0.71620727     0.23971855     0.71620727     0.23971855
             17     0.45277486     0.10565428     0.45277486     0.10565428     0.45277486     0.10565428
             18     0.51555586     0.13643665     0.51555586     0.13643665     0.51555586     0.13643665
             19      1.3253994     0.52761865      1.3253994     0.52761865      1.3253994     0.52761865
             20     0.46145028     0.18829924     0.46145028     0.18829924     0.46145028     0.18829924
             21      1.0794754     0.36321908      1.0794754     0.36321908      1.0794754     0.36321908
             22     0.87057319     0.15704012     0.87057319     0.15704012     0.87057319     0.15704012
             23      1.0372738     0.38700154      1.0372738     0.38700154      1.0372738     0.38700154
             24     0.83712235     0.21852753     0.83712235     0.21852753     0.83712235     0.21852753
             25     0.76903409     0.14511334     0.76903409     0.14511334     0.76903409     0.14511334
             26     0.65083744     0.12985876     0.65083744     0.12985876     0.65083744     0.12985876
             27     0.82154302     0.15217118     0.82154302     0.15217118     0.82154302     0.15217118
             28     0.87058549     0.16961498     0.87058549     0.16961498     0.87058549     0.16961498
             29     0.74062738     0.17087348     0.74062738     0.17087348     0.74062738     0.17087348
             30      1.1349022     0.28935214      1.1349022     0.28935214      1.1349022     0.28935214
             31      1.3697805     0.21637122      1.3697805     0.21637122      1.3697805     0.21637122
             32      1.2490185     0.19490968      1.2490185     0.19490968      1.2490185     0.19490968
             33     0.81803521     0.15361048     0.81803521     0.15361048     0.81803521     0.15361048
             34       0.976757     0.15455813       0.976757     0.15455813       0.976757     0.15455813
             35     0.80460281     0.13498829     0.80460281     0.13498829     0.80460281     0.13498829
             36      1.3230592     0.23309498      1.3230592     0.23309498      1.3230592     0.23309498
             37       1.101686     0.24193678       1.101686     0.24193678       1.101686     0.24193678
             38     0.86042906     0.14702058     0.86042906     0.14702058     0.86042906     0.14702058
             39      1.3144939      0.2272439      1.3144939      0.2272439      1.3144939      0.2272439
             40      1.6743458     0.39518819      1.6743458     0.39518819      1.6743458     0.39518819
             41      1.0512788     0.16928437      1.0512788     0.16928437      1.0512788     0.16928437
             42      1.2402643     0.20204676      1.2402643     0.20204676      1.2402643     0.20204676
             43      1.4139123     0.51893057      1.4139123     0.51893057      1.4139123     0.51893057
             44      1.5885508     0.41875302      1.5885508     0.41875302      1.5885508     0.41875302
             45     0.86753911     0.17691479     0.86753911     0.17691479     0.86753911     0.17691479
             46      1.3969123     0.20968717      1.3969123     0.20968717      1.3969123     0.20968717
             47      1.2407425     0.19514708      1.2407425     0.19514708      1.2407425     0.19514708
             48      1.2426732     0.28797774      1.2426732     0.28797774      1.2426732     0.28797774
             49      1.4474117      0.3140665      1.4474117      0.3140665      1.4474117      0.3140665
             50      1.4474117      0.3140665      1.4474117      0.3140665      1.4474117      0.3140665
