#  pt_bb-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.0364432     0.37256767      3.0364432     0.37256767      3.0364432     0.37256767
              5       7.299686     0.49896097       7.299686     0.49896097       7.299686     0.49896097
             10      8.2728478     0.39517289      8.2728478     0.39517289      8.2728478     0.39517289
             15         8.7495        0.32854         8.7495        0.32854         8.7495        0.32854
             20      8.6722567      0.7349609      8.6722567      0.7349609      8.6722567      0.7349609
             25      7.3443443     0.44395985      7.3443443     0.44395985      7.3443443     0.44395985
             30      7.2015155     0.34622147      7.2015155     0.34622147      7.2015155     0.34622147
             35      6.7064457     0.40389476      6.7064457     0.40389476      6.7064457     0.40389476
             40      5.9004127     0.34190804      5.9004127     0.34190804      5.9004127     0.34190804
             45      5.6372288     0.37089899      5.6372288     0.37089899      5.6372288     0.37089899
             50      5.0888349     0.31865828      5.0888349     0.31865828      5.0888349     0.31865828
             55      5.0703987     0.38088089      5.0703987     0.38088089      5.0703987     0.38088089
             60      5.3895295     0.50594774      5.3895295     0.50594774      5.3895295     0.50594774
             65      5.3343865     0.54533055      5.3343865     0.54533055      5.3343865     0.54533055
             70      3.9994124     0.27498668      3.9994124     0.27498668      3.9994124     0.27498668
             75      3.8343418     0.22709535      3.8343418     0.22709535      3.8343418     0.22709535
             80        3.88925     0.43488792        3.88925     0.43488792        3.88925     0.43488792
             85      3.6901348     0.42382689      3.6901348     0.42382689      3.6901348     0.42382689
             90      3.6528954     0.40927486      3.6528954     0.40927486      3.6528954     0.40927486
             95      3.2250657     0.30866763      3.2250657     0.30866763      3.2250657     0.30866763
            100      3.2354398      0.5269836      3.2354398      0.5269836      3.2354398      0.5269836
            105      4.4386387      1.0751587      4.4386387      1.0751587      4.4386387      1.0751587
            110      2.5350133     0.30931943      2.5350133     0.30931943      2.5350133     0.30931943
            115      3.8631585     0.89416007      3.8631585     0.89416007      3.8631585     0.89416007
            120      2.7275592      0.2622625      2.7275592      0.2622625      2.7275592      0.2622625
            125       2.540491     0.38622689       2.540491     0.38622689       2.540491     0.38622689
            130      3.0246281     0.46966529      3.0246281     0.46966529      3.0246281     0.46966529
            135      2.2868359     0.35509168      2.2868359     0.35509168      2.2868359     0.35509168
            140      2.1862434     0.22392874      2.1862434     0.22392874      2.1862434     0.22392874
            145      3.0867954     0.66048068      3.0867954     0.66048068      3.0867954     0.66048068
            150      1.9675174     0.20149987      1.9675174     0.20149987      1.9675174     0.20149987
            155      2.4222091     0.44437211      2.4222091     0.44437211      2.4222091     0.44437211
            160      2.2168357       0.338141      2.2168357       0.338141      2.2168357       0.338141
            165       2.145207     0.30857581       2.145207     0.30857581       2.145207     0.30857581
            170      2.0378126     0.28643156      2.0378126     0.28643156      2.0378126     0.28643156
            175      2.3590542     0.58517459      2.3590542     0.58517459      2.3590542     0.58517459
            180      2.1032445      0.3710812      2.1032445      0.3710812      2.1032445      0.3710812
            185      2.0648634     0.39392678      2.0648634     0.39392678      2.0648634     0.39392678
            190       1.407801     0.16971426       1.407801     0.16971426       1.407801     0.16971426
            195      1.7372742     0.30493048      1.7372742     0.30493048      1.7372742     0.30493048
            200      1.8176576     0.51340314      1.8176576     0.51340314      1.8176576     0.51340314
            205      1.9415774     0.60907521      1.9415774     0.60907521      1.9415774     0.60907521
            210      1.1734151     0.17706424      1.1734151     0.17706424      1.1734151     0.17706424
            215       1.086075     0.10047141       1.086075     0.10047141       1.086075     0.10047141
            220      1.2082027     0.14063916      1.2082027     0.14063916      1.2082027     0.14063916
            225     0.98654917     0.10796636     0.98654917     0.10796636     0.98654917     0.10796636
            230      1.3976798     0.30015416      1.3976798     0.30015416      1.3976798     0.30015416
            235      0.9653895     0.11134099      0.9653895     0.11134099      0.9653895     0.11134099
            240      1.4363108     0.25698787      1.4363108     0.25698787      1.4363108     0.25698787
            245     0.95312236     0.13839835     0.95312236     0.13839835     0.95312236     0.13839835
            250     0.96581576     0.21784959     0.96581576     0.21784959     0.96581576     0.21784959
            255     0.71424159    0.079211606     0.71424159    0.079211606     0.71424159    0.079211606
            260      1.1093416     0.33318958      1.1093416     0.33318958      1.1093416     0.33318958
            265       0.787979     0.19826289       0.787979     0.19826289       0.787979     0.19826289
            270      1.0390117     0.30466726      1.0390117     0.30466726      1.0390117     0.30466726
            275     0.67053743    0.095934546     0.67053743    0.095934546     0.67053743    0.095934546
            280     0.63971911    0.073871526     0.63971911    0.073871526     0.63971911    0.073871526
            285     0.69358916    0.092038013     0.69358916    0.092038013     0.69358916    0.092038013
            290     0.80652671     0.19191852     0.80652671     0.19191852     0.80652671     0.19191852
            295     0.66770737     0.11319116     0.66770737     0.11319116     0.66770737     0.11319116
            300     0.64289922     0.16759187     0.64289922     0.16759187     0.64289922     0.16759187
            305     0.57809721    0.090269143     0.57809721    0.090269143     0.57809721    0.090269143
            310      1.1576809     0.49264638      1.1576809     0.49264638      1.1576809     0.49264638
            315     0.50708872     0.13350369     0.50708872     0.13350369     0.50708872     0.13350369
            320     0.32429721    0.047424853     0.32429721    0.047424853     0.32429721    0.047424853
            325     0.51425643    0.075505246     0.51425643    0.075505246     0.51425643    0.075505246
            330     0.40360648    0.083846459     0.40360648    0.083846459     0.40360648    0.083846459
            335     0.28110882    0.065685856     0.28110882    0.065685856     0.28110882    0.065685856
            340     0.45920704    0.090895395     0.45920704    0.090895395     0.45920704    0.090895395
            345     0.29515899    0.041501685     0.29515899    0.041501685     0.29515899    0.041501685
            350     0.26120905    0.042186481     0.26120905    0.042186481     0.26120905    0.042186481
