#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      475.01897      4.5773506      475.01897      4.5773506      475.01897      4.5773506
              5      1111.4274      5.7084052      1111.4274      5.7084052      1111.4274      5.7084052
             10      1291.4274      5.8614874      1291.4274      5.8614874      1291.4274      5.8614874
             15      1240.5987      5.7053015      1240.5987      5.7053015      1240.5987      5.7053015
             20       1090.583        5.08317       1090.583        5.08317       1090.583        5.08317
             25      939.65988      4.8564592      939.65988      4.8564592      939.65988      4.8564592
             30      790.57614      3.8795442      790.57614      3.8795442      790.57614      3.8795442
             35      675.63614      3.9448173      675.63614      3.9448173      675.63614      3.9448173
             40      561.94857      3.3176661      561.94857      3.3176661      561.94857      3.3176661
             45      473.09351       3.120437      473.09351       3.120437      473.09351       3.120437
             50      394.18582       2.725059      394.18582       2.725059      394.18582       2.725059
             55      335.87661      2.6654223      335.87661      2.6654223      335.87661      2.6654223
             60      281.75645      2.4766695      281.75645      2.4766695      281.75645      2.4766695
             65      239.12238      2.1833968      239.12238      2.1833968      239.12238      2.1833968
             70      199.66886      1.7845842      199.66886      1.7845842      199.66886      1.7845842
             75      174.50503      1.9971181      174.50503      1.9971181      174.50503      1.9971181
             80      150.48292      1.8939678      150.48292      1.8939678      150.48292      1.8939678
             85      127.89244      1.5589563      127.89244      1.5589563      127.89244      1.5589563
             90      108.85269      1.4310141      108.85269      1.4310141      108.85269      1.4310141
             95      94.697567      1.7516457      94.697567      1.7516457      94.697567      1.7516457
            100      83.122567      1.3415833      83.122567      1.3415833      83.122567      1.3415833
            105      71.128179       1.177591      71.128179       1.177591      71.128179       1.177591
            110      62.825917      1.5100515      62.825917      1.5100515      62.825917      1.5100515
            115      52.544906     0.93826554      52.544906     0.93826554      52.544906     0.93826554
            120      46.187628     0.93854067      46.187628     0.93854067      46.187628     0.93854067
            125      41.789588     0.93009747      41.789588     0.93009747      41.789588     0.93009747
            130      36.630292     0.93737487      36.630292     0.93737487      36.630292     0.93737487
            135      30.872676      0.7702228      30.872676      0.7702228      30.872676      0.7702228
            140      27.947914     0.86993293      27.947914     0.86993293      27.947914     0.86993293
            145      24.466259     0.63386943      24.466259     0.63386943      24.466259     0.63386943
            150       21.53341     0.50240766       21.53341     0.50240766       21.53341     0.50240766
            155      19.177956     0.53399085      19.177956     0.53399085      19.177956     0.53399085
            160      16.957078     0.53833201      16.957078     0.53833201      16.957078     0.53833201
            165      15.914838     0.49660973      15.914838     0.49660973      15.914838     0.49660973
            170      14.642387     0.97450679      14.642387     0.97450679      14.642387     0.97450679
            175      12.145806     0.56171108      12.145806     0.56171108      12.145806     0.56171108
            180      11.733785     0.51357628      11.733785     0.51357628      11.733785     0.51357628
            185      9.5389369     0.37528864      9.5389369     0.37528864      9.5389369     0.37528864
            190       9.772504      0.6595998       9.772504      0.6595998       9.772504      0.6595998
            195       7.862692     0.28401038       7.862692     0.28401038       7.862692     0.28401038
            200      7.9005015     0.65040941      7.9005015     0.65040941      7.9005015     0.65040941
            205      7.0813879     0.48982672      7.0813879     0.48982672      7.0813879     0.48982672
            210      5.9506737     0.40497922      5.9506737     0.40497922      5.9506737     0.40497922
            215      6.6031093     0.63089297      6.6031093     0.63089297      6.6031093     0.63089297
            220      4.8058459     0.23223125      4.8058459     0.23223125      4.8058459     0.23223125
            225      4.5944846     0.26123519      4.5944846     0.26123519      4.5944846     0.26123519
            230      4.4188318     0.34789459      4.4188318     0.34789459      4.4188318     0.34789459
            235      4.0267215     0.39206298      4.0267215     0.39206298      4.0267215     0.39206298
            240      2.9286408     0.14982143      2.9286408     0.14982143      2.9286408     0.14982143
            245      3.0034035     0.17688016      3.0034035     0.17688016      3.0034035     0.17688016
            250      2.8605811     0.18908489      2.8605811     0.18908489      2.8605811     0.18908489
            255      2.9671179     0.26036067      2.9671179     0.26036067      2.9671179     0.26036067
            260       2.205849     0.15416503       2.205849     0.15416503       2.205849     0.15416503
            265      2.3113777     0.21344006      2.3113777     0.21344006      2.3113777     0.21344006
            270      1.9853964     0.14013767      1.9853964     0.14013767      1.9853964     0.14013767
            275      1.9914919     0.25458552      1.9914919     0.25458552      1.9914919     0.25458552
            280       2.042464     0.33689395       2.042464     0.33689395       2.042464     0.33689395
            285      1.5885217     0.13342351      1.5885217     0.13342351      1.5885217     0.13342351
            290      1.8611855     0.36779437      1.8611855     0.36779437      1.8611855     0.36779437
            295      1.4236391     0.13616885      1.4236391     0.13616885      1.4236391     0.13616885
            300      1.2226863     0.14967122      1.2226863     0.14967122      1.2226863     0.14967122
            305      1.0159248    0.081600029      1.0159248    0.081600029      1.0159248    0.081600029
            310      1.5091206     0.34817167      1.5091206     0.34817167      1.5091206     0.34817167
            315      1.1077145      0.1999068      1.1077145      0.1999068      1.1077145      0.1999068
            320      1.0807666     0.13109802      1.0807666     0.13109802      1.0807666     0.13109802
            325     0.79668247    0.072106235     0.79668247    0.072106235     0.79668247    0.072106235
            330     0.91157643      0.0896195     0.91157643      0.0896195     0.91157643      0.0896195
            335     0.68553565    0.086669099     0.68553565    0.086669099     0.68553565    0.086669099
            340     0.59496436    0.080503905     0.59496436    0.080503905     0.59496436    0.080503905
            345     0.61452202     0.10937861     0.61452202     0.10937861     0.61452202     0.10937861
            350     0.67259609     0.10396776     0.67259609     0.10396776     0.67259609     0.10396776
            355     0.47501509    0.053343308     0.47501509    0.053343308     0.47501509    0.053343308
            360     0.49986503    0.055591649     0.49986503    0.055591649     0.49986503    0.055591649
            365     0.40841587    0.051191892     0.40841587    0.051191892     0.40841587    0.051191892
            370      0.4167419    0.072467386      0.4167419    0.072467386      0.4167419    0.072467386
            375     0.41900045    0.046437969     0.41900045    0.046437969     0.41900045    0.046437969
            380     0.37023565    0.045997348     0.37023565    0.045997348     0.37023565    0.045997348
            385     0.37268717    0.045894319     0.37268717    0.045894319     0.37268717    0.045894319
            390     0.29096581    0.043344777     0.29096581    0.043344777     0.29096581    0.043344777
            395     0.17075498    0.031842104     0.17075498    0.031842104     0.17075498    0.031842104
            400     0.27576648    0.037496331     0.27576648    0.037496331     0.27576648    0.037496331
            405     0.24227911    0.056015513     0.24227911    0.056015513     0.24227911    0.056015513
            410     0.29944246    0.041557357     0.29944246    0.041557357     0.29944246    0.041557357
