#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5     -9.1310615      9.7220905     -9.1310615      9.7220905     -9.1310615      9.7220905
           -4.4      2.2529051     0.90845769      2.2529051     0.90845769      2.2529051     0.90845769
           -4.3      2.2272178      1.3438792      2.2272178      1.3438792      2.2272178      1.3438792
           -4.2      16.922357      9.9250943      16.922357      9.9250943      16.922357      9.9250943
           -4.1      44.157212      14.045974      44.157212      14.045974      44.157212      14.045974
             -4      48.514017      11.250586      48.514017      11.250586      48.514017      11.250586
           -3.9      69.612039      8.0552978      69.612039      8.0552978      69.612039      8.0552978
           -3.8      149.16832      23.285022      149.16832      23.285022      149.16832      23.285022
           -3.7      155.94117      12.638401      155.94117      12.638401      155.94117      12.638401
           -3.6      284.55657      40.146231      284.55657      40.146231      284.55657      40.146231
           -3.5      339.83488      30.202205      339.83488      30.202205      339.83488      30.202205
           -3.4      421.03694      51.102384      421.03694      51.102384      421.03694      51.102384
           -3.3      430.88594      18.902325      430.88594      18.902325      430.88594      18.902325
           -3.2      511.52928      23.666518      511.52928      23.666518      511.52928      23.666518
           -3.1      774.34533      55.128763      774.34533      55.128763      774.34533      55.128763
             -3      798.69046      40.870498      798.69046      40.870498      798.69046      40.870498
           -2.9      871.27304        30.9775      871.27304        30.9775      871.27304        30.9775
           -2.8      947.67676      30.874254      947.67676      30.874254      947.67676      30.874254
           -2.7      1135.0026      43.078237      1135.0026      43.078237      1135.0026      43.078237
           -2.6      1217.0752      35.485035      1217.0752      35.485035      1217.0752      35.485035
           -2.5      1254.3761      35.453317      1254.3761      35.453317      1254.3761      35.453317
           -2.4      1368.6796      43.407113      1368.6796      43.407113      1368.6796      43.407113
           -2.3      1515.5398      42.053507      1515.5398      42.053507      1515.5398      42.053507
           -2.2      1557.2503      42.947828      1557.2503      42.947828      1557.2503      42.947828
           -2.1      1660.6636      61.211736      1660.6636      61.211736      1660.6636      61.211736
             -2      1617.0169      38.461254      1617.0169      38.461254      1617.0169      38.461254
           -1.9       1751.829      40.910296       1751.829      40.910296       1751.829      40.910296
           -1.8      1817.7712      43.146417      1817.7712      43.146417      1817.7712      43.146417
           -1.7      1821.1338       40.54462      1821.1338       40.54462      1821.1338       40.54462
           -1.6       1862.543      44.841163       1862.543      44.841163       1862.543      44.841163
           -1.5      1954.2924      56.186737      1954.2924      56.186737      1954.2924      56.186737
           -1.4      1993.7347      44.055518      1993.7347      44.055518      1993.7347      44.055518
           -1.3      2055.3605      48.298709      2055.3605      48.298709      2055.3605      48.298709
           -1.2      2084.9287      49.390218      2084.9287      49.390218      2084.9287      49.390218
           -1.1      2104.7038      47.305084      2104.7038      47.305084      2104.7038      47.305084
             -1      2113.0801      53.983108      2113.0801      53.983108      2113.0801      53.983108
           -0.9      2111.0173      49.044636      2111.0173      49.044636      2111.0173      49.044636
           -0.8      2133.5292      54.419293      2133.5292      54.419293      2133.5292      54.419293
           -0.7      2141.2784      40.800187      2141.2784      40.800187      2141.2784      40.800187
           -0.6       2185.306       61.24893       2185.306       61.24893       2185.306       61.24893
           -0.5       2228.142      54.297786       2228.142      54.297786       2228.142      54.297786
           -0.4      2204.4515      54.661884      2204.4515      54.661884      2204.4515      54.661884
           -0.3       2145.751      53.226865       2145.751      53.226865       2145.751      53.226865
           -0.2      2161.7544       58.96559      2161.7544       58.96559      2161.7544       58.96559
           -0.1      2210.7697      63.801258      2210.7697      63.801258      2210.7697      63.801258
              0      2225.8915      57.408257      2225.8915      57.408257      2225.8915      57.408257
            0.1      2222.8539      63.975991      2222.8539      63.975991      2222.8539      63.975991
            0.2       2191.936      59.498243       2191.936      59.498243       2191.936      59.498243
            0.3      2111.0834      49.098655      2111.0834      49.098655      2111.0834      49.098655
            0.4      2228.5736      67.455041      2228.5736      67.455041      2228.5736      67.455041
            0.5       2116.011      46.241277       2116.011      46.241277       2116.011      46.241277
            0.6      2147.7914      50.040076      2147.7914      50.040076      2147.7914      50.040076
            0.7      2111.5518      65.702128      2111.5518      65.702128      2111.5518      65.702128
