#    y_j1-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7      0.2512905     0.25127793      0.2512905     0.25127793      0.2512905     0.25127793
           -4.6     0.45864805     0.66631623     0.45864805     0.66631623     0.45864805     0.66631623
           -4.5      13.958073      4.0393731      13.958073      4.0393731      13.958073      4.0393731
           -4.4      20.980402      3.6988626      20.980402      3.6988626      20.980402      3.6988626
           -4.3      31.311296        3.31962      31.311296        3.31962      31.311296        3.31962
           -4.2       44.58834      4.8838354       44.58834      4.8838354       44.58834      4.8838354
           -4.1      66.404765      6.1126411      66.404765      6.1126411      66.404765      6.1126411
             -4      87.692263        7.25127      87.692263        7.25127      87.692263        7.25127
           -3.9      107.88928      7.4228906      107.88928      7.4228906      107.88928      7.4228906
           -3.8      165.65322      16.355633      165.65322      16.355633      165.65322      16.355633
           -3.7      201.87692      14.692273      201.87692      14.692273      201.87692      14.692273
           -3.6       231.3344      11.738274       231.3344      11.738274       231.3344      11.738274
           -3.5      317.27357      13.985062      317.27357      13.985062      317.27357      13.985062
           -3.4      347.54936      19.269528      347.54936      19.269528      347.54936      19.269528
           -3.3      437.78989      25.606671      437.78989      25.606671      437.78989      25.606671
           -3.2      504.02347      17.584987      504.02347      17.584987      504.02347      17.584987
           -3.1       586.0595      21.802541       586.0595      21.802541       586.0595      21.802541
             -3      697.51724      26.785829      697.51724      26.785829      697.51724      26.785829
           -2.9       854.9287        59.6028       854.9287        59.6028       854.9287        59.6028
           -2.8      863.30052        27.4727      863.30052        27.4727      863.30052        27.4727
           -2.7      979.92171      42.300116      979.92171      42.300116      979.92171      42.300116
           -2.6      1061.4363      31.893438      1061.4363      31.893438      1061.4363      31.893438
           -2.5      1146.2963       37.41948      1146.2963       37.41948      1146.2963       37.41948
           -2.4      1228.1931      32.996557      1228.1931      32.996557      1228.1931      32.996557
           -2.3      1357.7632      42.592337      1357.7632      42.592337      1357.7632      42.592337
           -2.2       1399.976      35.464685       1399.976      35.464685       1399.976      35.464685
           -2.1      1472.6697      42.004904      1472.6697      42.004904      1472.6697      42.004904
             -2      1607.9153      47.865582      1607.9153      47.865582      1607.9153      47.865582
           -1.9      1699.4281       46.16089      1699.4281       46.16089      1699.4281       46.16089
           -1.8      1752.3153      42.648504      1752.3153      42.648504      1752.3153      42.648504
           -1.7      1815.4037      52.972241      1815.4037      52.972241      1815.4037      52.972241
           -1.6      1957.2326      65.003915      1957.2326      65.003915      1957.2326      65.003915
           -1.5      1927.3926      43.672436      1927.3926      43.672436      1927.3926      43.672436
           -1.4      2056.4798       73.05719      2056.4798       73.05719      2056.4798       73.05719
           -1.3       2028.726       46.25646       2028.726       46.25646       2028.726       46.25646
           -1.2      2031.1867      46.174738      2031.1867      46.174738      2031.1867      46.174738
           -1.1       2089.058      39.769792       2089.058      39.769792       2089.058      39.769792
             -1      2186.6989      58.724554      2186.6989      58.724554      2186.6989      58.724554
           -0.9      2273.5081      67.618392      2273.5081      67.618392      2273.5081      67.618392
           -0.8      2285.6803      64.843372      2285.6803      64.843372      2285.6803      64.843372
           -0.7      2243.6558      59.580364      2243.6558      59.580364      2243.6558      59.580364
           -0.6      2320.8812      50.128451      2320.8812      50.128451      2320.8812      50.128451
           -0.5      2385.0823      73.513848      2385.0823      73.513848      2385.0823      73.513848
           -0.4       2285.891      50.060533       2285.891      50.060533       2285.891      50.060533
           -0.3      2328.4056      52.558697      2328.4056      52.558697      2328.4056      52.558697
           -0.2      2316.3544      54.813349      2316.3544      54.813349      2316.3544      54.813349
           -0.1      2405.7796      52.677245      2405.7796      52.677245      2405.7796      52.677245
              0      2342.2713      61.048025      2342.2713      61.048025      2342.2713      61.048025
            0.1      2293.3521      44.350376      2293.3521      44.350376      2293.3521      44.350376
            0.2      2298.7098      68.033927      2298.7098      68.033927      2298.7098      68.033927
            0.3        2369.53      54.879236        2369.53      54.879236        2369.53      54.879236
            0.4      2355.0268       64.15278      2355.0268       64.15278      2355.0268       64.15278
            0.5      2384.1541      60.367003      2384.1541      60.367003      2384.1541      60.367003
            0.6      2384.9636      85.091215      2384.9636      85.091215      2384.9636      85.091215
