#    pt_Z-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      31.661487      1.1811553      31.661487      1.1811553      31.661487      1.1811553
              5      97.120438      1.3910235      97.120438      1.3910235      97.120438      1.3910235
             10       159.9494      1.8561666       159.9494      1.8561666       159.9494      1.8561666
             15       219.8493      2.1846505       219.8493      2.1846505       219.8493      2.1846505
             20      265.69745       2.617049      265.69745       2.617049      265.69745       2.617049
             25      300.10595       2.791127      300.10595       2.791127      300.10595       2.791127
             30      325.15619      2.5999677      325.15619      2.5999677      325.15619      2.5999677
             35      324.52359      2.4095149      324.52359      2.4095149      324.52359      2.4095149
             40      310.83674      2.3557835      310.83674      2.3557835      310.83674      2.3557835
             45      293.12883      2.3219178      293.12883      2.3219178      293.12883      2.3219178
             50      267.95587      2.3504345      267.95587      2.3504345      267.95587      2.3504345
             55      239.38994       2.206924      239.38994       2.206924      239.38994       2.206924
             60      213.02996      2.2064949      213.02996      2.2064949      213.02996      2.2064949
             65       188.0391      2.0296318       188.0391      2.0296318       188.0391      2.0296318
             70      161.02662      1.5917859      161.02662      1.5917859      161.02662      1.5917859
             75      145.61561      1.9107353      145.61561      1.9107353      145.61561      1.9107353
             80      126.94296      1.7918098      126.94296      1.7918098      126.94296      1.7918098
             85      109.08271      1.4447384      109.08271      1.4447384      109.08271      1.4447384
             90      94.563059      1.3680087      94.563059      1.3680087      94.563059      1.3680087
             95      82.991774      1.6187982      82.991774      1.6187982      82.991774      1.6187982
            100      73.764586      1.2989025      73.764586      1.2989025      73.764586      1.2989025
            105      63.566685      1.1353519      63.566685      1.1353519      63.566685      1.1353519
            110      56.590258      1.4371586      56.590258      1.4371586      56.590258      1.4371586
            115      47.991136     0.90997359      47.991136     0.90997359      47.991136     0.90997359
            120      42.423577     0.91849121      42.423577     0.91849121      42.423577     0.91849121
            125      38.402112     0.90597395      38.402112     0.90597395      38.402112     0.90597395
            130      34.098035     0.92173787      34.098035     0.92173787      34.098035     0.92173787
            135      28.559672     0.75569965      28.559672     0.75569965      28.559672     0.75569965
            140      26.115898       0.856559      26.115898       0.856559      26.115898       0.856559
            145      22.900433     0.61316463      22.900433     0.61316463      22.900433     0.61316463
            150      20.244654     0.47767848      20.244654     0.47767848      20.244654     0.47767848
            155        18.3168     0.52277871        18.3168     0.52277871        18.3168     0.52277871
            160      16.293477     0.53315069      16.293477     0.53315069      16.293477     0.53315069
            165      15.012966     0.48852692      15.012966     0.48852692      15.012966     0.48852692
            170      14.000423     0.97154253      14.000423     0.97154253      14.000423     0.97154253
            175      11.685369     0.55669141      11.685369     0.55669141      11.685369     0.55669141
            180      11.621232     0.52059923      11.621232     0.52059923      11.621232     0.52059923
            185      9.3072187     0.37360184      9.3072187     0.37360184      9.3072187     0.37360184
            190      9.5378134     0.65762483      9.5378134     0.65762483      9.5378134     0.65762483
            195      7.5487418     0.27678935      7.5487418     0.27678935      7.5487418     0.27678935
            200      7.8622117     0.65150273      7.8622117     0.65150273      7.8622117     0.65150273
            205      7.0060092      0.4901793      7.0060092      0.4901793      7.0060092      0.4901793
            210      5.8291788     0.40572498      5.8291788     0.40572498      5.8291788     0.40572498
            215      6.5013271     0.63098703      6.5013271     0.63098703      6.5013271     0.63098703
            220      4.7787858     0.23620132      4.7787858     0.23620132      4.7787858     0.23620132
            225       4.643877     0.26233923       4.643877     0.26233923       4.643877     0.26233923
            230      4.4453947     0.35395953      4.4453947     0.35395953      4.4453947     0.35395953
            235      4.1660463     0.41461775      4.1660463     0.41461775      4.1660463     0.41461775
            240      3.1344667     0.18334408      3.1344667     0.18334408      3.1344667     0.18334408
            245      3.0830063     0.18798951      3.0830063     0.18798951      3.0830063     0.18798951
            250      2.9667434     0.19787803      2.9667434     0.19787803      2.9667434     0.19787803
            255      3.1382054      0.2793116      3.1382054      0.2793116      3.1382054      0.2793116
            260      2.3190967     0.15795404      2.3190967     0.15795404      2.3190967     0.15795404
