# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9              0              0              0              0              0              0
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5              0              0              0              0              0              0
           -7.4     0.22061454      0.2206035     0.22061454      0.2206035     0.22061454      0.2206035
           -7.3              0              0              0              0              0              0
           -7.2              0              0              0              0              0              0
           -7.1              0              0              0              0              0              0
             -7              0              0              0              0              0              0
           -6.9      0.1949553     0.19494555      0.1949553     0.19494555      0.1949553     0.19494555
           -6.8     0.66385474     0.38602682     0.66385474     0.38602682     0.66385474     0.38602682
           -6.7     0.21415642     0.44917168     0.21415642     0.44917168     0.21415642     0.44917168
           -6.6     0.18277653     0.18276739     0.18277653     0.18276739     0.18277653     0.18276739
           -6.5   -0.069821235     0.32558096   -0.069821235     0.32558096   -0.069821235     0.32558096
           -6.4      1.0487598     0.47262397      1.0487598     0.47262397      1.0487598     0.47262397
           -6.3       0.219419     0.21940803       0.219419     0.21940803       0.219419     0.21940803
           -6.2     0.73914527     0.43175763     0.73914527     0.43175763     0.73914527     0.43175763
           -6.1     0.57036872     0.41123546     0.57036872     0.41123546     0.57036872     0.41123546
             -6      1.0982123     0.50010519      1.0982123     0.50010519      1.0982123     0.50010519
           -5.9      1.2321229     0.51268794      1.2321229     0.51268794      1.2321229     0.51268794
           -5.8      0.8712307     0.42981996      0.8712307     0.42981996      0.8712307     0.42981996
           -5.7     0.90644694     0.46182398     0.90644694     0.46182398     0.90644694     0.46182398
           -5.6     0.42007263     0.29927919     0.42007263     0.29927919     0.42007263     0.29927919
           -5.5      4.4248268      1.5688948      4.4248268      1.5688948      4.4248268      1.5688948
           -5.4      1.1765307     0.75676384      1.1765307     0.75676384      1.1765307     0.75676384
           -5.3       2.035095     0.78219076       2.035095     0.78219076       2.035095     0.78219076
           -5.2       11.44024      8.6490261       11.44024      8.6490261       11.44024      8.6490261
           -5.1      4.9537765      2.0824523      4.9537765      2.0824523      4.9537765      2.0824523
             -5      3.7438771      1.1486845      3.7438771      1.1486845      3.7438771      1.1486845
           -4.9      6.9220503      1.9598826      6.9220503      1.9598826      6.9220503      1.9598826
           -4.8      5.2125476      1.3843352      5.2125476      1.3843352      5.2125476      1.3843352
           -4.7      5.6863688      1.3480908      5.6863688      1.3480908      5.6863688      1.3480908
           -4.6      9.7336872      3.2101689      9.7336872      3.2101689      9.7336872      3.2101689
           -4.5      28.037765      20.137602      28.037765      20.137602      28.037765      20.137602
           -4.4      8.1393465      1.6330395      8.1393465      1.6330395      8.1393465      1.6330395
           -4.3      9.2257487       1.732865      9.2257487       1.732865      9.2257487       1.732865
           -4.2      12.702006      3.3510628      12.702006      3.3510628      12.702006      3.3510628
           -4.1      20.127458      9.4633844      20.127458      9.4633844      20.127458      9.4633844
             -4      25.285464      12.192226      25.285464      12.192226      25.285464      12.192226
           -3.9       13.58919      2.1248597       13.58919      2.1248597       13.58919      2.1248597
           -3.8      17.945793      3.3940555      17.945793      3.3940555      17.945793      3.3940555
           -3.7      20.116173      3.0652945      20.116173      3.0652945      20.116173      3.0652945
           -3.6      28.716363      4.9353746      28.716363      4.9353746      28.716363      4.9353746
           -3.5      31.614917       4.459637      31.614917       4.459637      31.614917       4.459637
           -3.4      36.795118      12.491918      36.795118      12.491918      36.795118      12.491918
           -3.3      33.549352      3.8909943      33.549352      3.8909943      33.549352      3.8909943
           -3.2      31.431363      3.5783703      31.431363      3.5783703      31.431363      3.5783703
           -3.1      39.161129      4.3312446      39.161129      4.3312446      39.161129      4.3312446
             -3      50.310391      8.3038184      50.310391      8.3038184      50.310391      8.3038184
           -2.9      60.180107      10.749064      60.180107      10.749064      60.180107      10.749064
           -2.8      58.260324      6.8600353      58.260324      6.8600353      58.260324      6.8600353
           -2.7      61.963693      6.7547958      61.963693      6.7547958      61.963693      6.7547958
           -2.6       70.87778      6.3893297       70.87778      6.3893297       70.87778      6.3893297
           -2.5      88.146537        12.4323      88.146537        12.4323      88.146537        12.4323
           -2.4      112.34146      31.661719      112.34146      31.661719      112.34146      31.661719
           -2.3      85.669542      5.9640439      85.669542      5.9640439      85.669542      5.9640439
           -2.2      97.777641      7.3866256      97.777641      7.3866256      97.777641      7.3866256
           -2.1      124.19194      12.995081      124.19194      12.995081      124.19194      12.995081
             -2      104.17774      10.126433      104.17774      10.126433      104.17774      10.126433
           -1.9      123.12497      13.397925      123.12497      13.397925      123.12497      13.397925
           -1.8      181.73137      34.191871      181.73137      34.191871      181.73137      34.191871
           -1.7      151.86716      17.797395      151.86716      17.797395      151.86716      17.797395
           -1.6      161.10402      20.918241      161.10402      20.918241      161.10402      20.918241
           -1.5      165.46918      16.706446      165.46918      16.706446      165.46918      16.706446
           -1.4      141.28017      12.499661      141.28017      12.499661      141.28017      12.499661
           -1.3      171.06782      17.666541      171.06782      17.666541      171.06782      17.666541
           -1.2      200.47925      21.272288      200.47925      21.272288      200.47925      21.272288
           -1.1       202.7651      46.035276       202.7651      46.035276       202.7651      46.035276
             -1      181.26576      15.754202      181.26576      15.754202      181.26576      15.754202
           -0.9      226.84111      28.474563      226.84111      28.474563      226.84111      28.474563
           -0.8      202.46997      17.922878      202.46997      17.922878      202.46997      17.922878
           -0.7      249.94712      30.345545      249.94712      30.345545      249.94712      30.345545
           -0.6      193.04002      23.599639      193.04002      23.599639      193.04002      23.599639
