# pt_bb-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      716.73141      4.5853599      716.73141      4.5853599      716.73141      4.5853599
              5      1442.2976      5.8360267      1442.2976      5.8360267      1442.2976      5.8360267
             10      1356.5574      5.6513725      1356.5574      5.6513725      1356.5574      5.6513725
             15      1031.6364      4.8454875      1031.6364      4.8454875      1031.6364      4.8454875
             20      735.90479      4.0226349      735.90479      4.0226349      735.90479      4.0226349
             25      505.63797      3.5057856      505.63797      3.5057856      505.63797      3.5057856
             30      335.31403       2.731077      335.31403       2.731077      335.31403       2.731077
             35      214.98737      2.5189862      214.98737      2.5189862      214.98737      2.5189862
             40      133.66217      1.7650796      133.66217      1.7650796      133.66217      1.7650796
             45      77.483657      1.3272476      77.483657      1.3272476      77.483657      1.3272476
             50      43.639568      1.3905564      43.639568      1.3905564      43.639568      1.3905564
             55       24.38394     0.69424681       24.38394     0.69424681       24.38394     0.69424681
             60      15.375899     0.58668826      15.375899     0.58668826      15.375899     0.58668826
             65      11.062823      0.6017785      11.062823      0.6017785      11.062823      0.6017785
             70      6.6959082     0.31873922      6.6959082     0.31873922      6.6959082     0.31873922
             75      5.0288668     0.38134809      5.0288668     0.38134809      5.0288668     0.38134809
             80      3.2227495      0.2757202      3.2227495      0.2757202      3.2227495      0.2757202
             85      2.0993203     0.19264568      2.0993203     0.19264568      2.0993203     0.19264568
             90      1.5153622      0.1515445      1.5153622      0.1515445      1.5153622      0.1515445
             95      1.1056247     0.17212814      1.1056247     0.17212814      1.1056247     0.17212814
            100     0.82985152     0.16024225     0.82985152     0.16024225     0.82985152     0.16024225
            105     0.64685431     0.15193342     0.64685431     0.15193342     0.64685431     0.15193342
            110     0.28936738    0.056797685     0.28936738    0.056797685     0.28936738    0.056797685
            115     0.24140637    0.048350058     0.24140637    0.048350058     0.24140637    0.048350058
            120     0.14507229    0.027767515     0.14507229    0.027767515     0.14507229    0.027767515
            125    0.067074863    0.020169282    0.067074863    0.020169282    0.067074863    0.020169282
            130     0.19596939     0.10694211     0.19596939     0.10694211     0.19596939     0.10694211
            135    0.051438325    0.015625896    0.051438325    0.015625896    0.051438325    0.015625896
            140    0.051092515    0.015522109    0.051092515    0.015522109    0.051092515    0.015522109
            145    0.053626593    0.022548258    0.053626593    0.022548258    0.053626593    0.022548258
            150    0.043883018    0.015200744    0.043883018    0.015200744    0.043883018    0.015200744
            155    0.034237542    0.012126446    0.034237542    0.012126446    0.034237542    0.012126446
            160    0.076667263    0.040638345    0.076667263    0.040638345    0.076667263    0.040638345
            165     0.11594849    0.070203824     0.11594849    0.070203824     0.11594849    0.070203824
            170    0.013661341   0.0078974036    0.013661341   0.0078974036    0.013661341   0.0078974036
            175     0.02632961    0.010748481     0.02632961    0.010748481     0.02632961    0.010748481
            180    0.050410614    0.046228773    0.050410614    0.046228773    0.050410614    0.046228773
            185     0.01385028   0.0080156247     0.01385028   0.0080156247     0.01385028   0.0080156247
            190   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            195    0.022129608    0.015652239    0.022129608    0.015652239    0.022129608    0.015652239
            200              0              0              0              0              0              0
