# total-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      56127.845      72.286378      56127.845      72.286378      56127.845      72.286378
              1      56127.845      72.286378      56127.845      72.286378      56127.845      72.286378
