#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      63.902612      1.7541048      63.902612      1.7541048      63.902612      1.7541048
              5      189.58461      1.9577638      189.58461      1.9577638      189.58461      1.9577638
             10      302.02014       2.410029      302.02014       2.410029      302.02014       2.410029
             15      403.93852      2.9237453      403.93852      2.9237453      403.93852      2.9237453
             20      457.49707      3.1086183      457.49707      3.1086183      457.49707      3.1086183
             25      482.39527      3.4488969      482.39527      3.4488969      482.39527      3.4488969
             30      477.10598      2.9639541      477.10598      2.9639541      477.10598      2.9639541
             35      447.06197      2.8880176      447.06197      2.8880176      447.06197      2.8880176
             40      401.78161      2.6383894      401.78161      2.6383894      401.78161      2.6383894
             45      361.48313      2.6413743      361.48313      2.6413743      361.48313      2.6413743
             50      316.21377       2.500994      316.21377       2.500994      316.21377       2.500994
             55      275.55762      2.3287134      275.55762      2.3287134      275.55762      2.3287134
             60      239.13997      2.3020777      239.13997      2.3020777      239.13997      2.3020777
             65      207.35862      2.0839812      207.35862      2.0839812      207.35862      2.0839812
             70      175.23664      1.6514236      175.23664      1.6514236      175.23664      1.6514236
             75      156.69056      1.9440598      156.69056      1.9440598      156.69056      1.9440598
             80      136.44407      1.8208452      136.44407      1.8208452      136.44407      1.8208452
             85      116.32416      1.5013986      116.32416      1.5013986      116.32416      1.5013986
             90      100.28011      1.3947141      100.28011      1.3947141      100.28011      1.3947141
             95      87.576993      1.6364634      87.576993      1.6364634      87.576993      1.6364634
            100      77.561638      1.3127363      77.561638      1.3127363      77.561638      1.3127363
            105      66.510593      1.1525452      66.510593      1.1525452      66.510593      1.1525452
            110      58.979711      1.4471949      58.979711      1.4471949      58.979711      1.4471949
            115      50.205923     0.94088418      50.205923     0.94088418      50.205923     0.94088418
            120      44.107262     0.92692551      44.107262     0.92692551      44.107262     0.92692551
            125      39.815607     0.91524708      39.815607     0.91524708      39.815607     0.91524708
            130       35.28786     0.92936879       35.28786     0.92936879       35.28786     0.92936879
            135      29.579813     0.76200851      29.579813     0.76200851      29.579813     0.76200851
            140      27.070098     0.86790253      27.070098     0.86790253      27.070098     0.86790253
            145      23.736568      0.6216468      23.736568      0.6216468      23.736568      0.6216468
            150      20.857965      0.4853388      20.857965      0.4853388      20.857965      0.4853388
            155      18.832073      0.5268042      18.832073      0.5268042      18.832073      0.5268042
            160      16.742767     0.53665964      16.742767     0.53665964      16.742767     0.53665964
            165      15.500791     0.49235196      15.500791     0.49235196      15.500791     0.49235196
            170      14.333647     0.97303182      14.333647     0.97303182      14.333647     0.97303182
            175      11.965046     0.55926147      11.965046     0.55926147      11.965046     0.55926147
            180      11.882526     0.52217766      11.882526     0.52217766      11.882526     0.52217766
            185      9.5255704     0.37612389      9.5255704     0.37612389      9.5255704     0.37612389
            190      9.7417527     0.65895948      9.7417527     0.65895948      9.7417527     0.65895948
