#    y_j1-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      4.7148659       1.668541      4.7148659       1.668541      4.7148659       1.668541
           -4.9      8.9374637      2.7811913      8.9374637      2.7811913      8.9374637      2.7811913
           -4.8       10.37595      2.4281679       10.37595      2.4281679       10.37595      2.4281679
           -4.7      18.224385      3.4840187      18.224385      3.4840187      18.224385      3.4840187
           -4.6      33.769995      12.220342      33.769995      12.220342      33.769995      12.220342
           -4.5      124.36131      8.6035226      124.36131      8.6035226      124.36131      8.6035226
           -4.4      161.02101      11.209745      161.02101      11.209745      161.02101      11.209745
           -4.3      175.14526      8.2877911      175.14526      8.2877911      175.14526      8.2877911
           -4.2       262.1407      11.888252       262.1407      11.888252       262.1407      11.888252
           -4.1      315.32471      13.756956      315.32471      13.756956      315.32471      13.756956
             -4      406.57163      18.036545      406.57163      18.036545      406.57163      18.036545
           -3.9      458.21092       16.63391      458.21092       16.63391      458.21092       16.63391
           -3.8      569.27319      21.905364      569.27319      21.905364      569.27319      21.905364
           -3.7       678.8293      23.499757       678.8293      23.499757       678.8293      23.499757
           -3.6      782.74439       24.00828      782.74439       24.00828      782.74439       24.00828
           -3.5      927.21071      23.578985      927.21071      23.578985      927.21071      23.578985
           -3.4       1006.096      26.637134       1006.096      26.637134       1006.096      26.637134
           -3.3      1167.5268      33.136296      1167.5268      33.136296      1167.5268      33.136296
           -3.2      1298.5634      27.030344      1298.5634      27.030344      1298.5634      27.030344
           -3.1       1508.949       34.81566       1508.949       34.81566       1508.949       34.81566
             -3      1666.1935      36.621176      1666.1935      36.621176      1666.1935      36.621176
           -2.9      1936.8541       64.98097      1936.8541       64.98097      1936.8541       64.98097
           -2.8      1990.1061      40.133144      1990.1061      40.133144      1990.1061      40.133144
           -2.7      2104.4674      49.446261      2104.4674      49.446261      2104.4674      49.446261
           -2.6      2323.1345      44.891524      2323.1345      44.891524      2323.1345      44.891524
           -2.5      2466.0459      46.399684      2466.0459      46.399684      2466.0459      46.399684
           -2.4      2591.2607       44.70912      2591.2607       44.70912      2591.2607       44.70912
           -2.3      2818.3398      57.691741      2818.3398      57.691741      2818.3398      57.691741
           -2.2      2933.1622      47.847052      2933.1622      47.847052      2933.1622      47.847052
           -2.1      3040.7462      54.228597      3040.7462      54.228597      3040.7462      54.228597
             -2      3269.2185      62.307531      3269.2185      62.307531      3269.2185      62.307531
           -1.9       3390.114      56.488649       3390.114      56.488649       3390.114      56.488649
           -1.8      3487.5734      55.685163      3487.5734      55.685163      3487.5734      55.685163
           -1.7      3637.2946      66.602448      3637.2946      66.602448      3637.2946      66.602448
           -1.6      3718.6737      76.309222      3718.6737      76.309222      3718.6737      76.309222
           -1.5      3860.6165      68.636743      3860.6165      68.636743      3860.6165      68.636743
           -1.4      3965.6168      80.806784      3965.6168      80.806784      3965.6168      80.806784
           -1.3      3983.4671      60.002081      3983.4671      60.002081      3983.4671      60.002081
           -1.2       4001.274      61.320764       4001.274      61.320764       4001.274      61.320764
           -1.1      4096.7899      54.344065      4096.7899      54.344065      4096.7899      54.344065
             -1      4333.0908      82.548814      4333.0908      82.548814      4333.0908      82.548814
           -0.9      4322.8463      77.069661      4322.8463      77.069661      4322.8463      77.069661
           -0.8      4405.1596      76.961652      4405.1596      76.961652      4405.1596      76.961652
           -0.7      4397.8352      79.142943      4397.8352      79.142943      4397.8352      79.142943
           -0.6      4449.7955      69.490468      4449.7955      69.490468      4449.7955      69.490468
           -0.5       4585.306      93.808093       4585.306      93.808093       4585.306      93.808093
           -0.4      4456.7438      64.044709      4456.7438      64.044709      4456.7438      64.044709
           -0.3      4593.4044      75.807696      4593.4044      75.807696      4593.4044      75.807696
           -0.2      4466.9884      69.867042      4466.9884      69.867042      4466.9884      69.867042
           -0.1      4523.0354      64.252766      4523.0354      64.252766      4523.0354      64.252766
              0      4610.8216      82.510396      4610.8216      82.510396      4610.8216      82.510396
            0.1       4464.459       60.10609       4464.459       60.10609       4464.459       60.10609
            0.2      4509.7102      87.282881      4509.7102      87.282881      4509.7102      87.282881
