#  y_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3      1.0788492     0.67299276      1.0788492     0.67299276      1.0788492     0.67299276
           -4.2       0.219419     0.21940803       0.219419     0.21940803       0.219419     0.21940803
           -4.1     0.98270391     0.62599817     0.98270391     0.62599817     0.98270391     0.62599817
             -4      10.101034       8.620501      10.101034       8.620501      10.101034       8.620501
           -3.9      3.2258548      1.6430123      3.2258548      1.6430123      3.2258548      1.6430123
           -3.8       25.41909      15.285442       25.41909      15.285442       25.41909      15.285442
           -3.7      10.234966      2.7248279      10.234966      2.7248279      10.234966      2.7248279
           -3.6      77.785767      38.163513      77.785767      38.163513      77.785767      38.163513
           -3.5      63.239296      13.363958      63.239296      13.363958      63.239296      13.363958
           -3.4      37.149919      4.8011894      37.149919      4.8011894      37.149919      4.8011894
           -3.3      71.508431      8.8114369      71.508431      8.8114369      71.508431      8.8114369
           -3.2      87.328294      10.319165      87.328294      10.319165      87.328294      10.319165
           -3.1      200.59422      48.833108      200.59422      48.833108      200.59422      48.833108
             -3      157.93644      17.018842      157.93644      17.018842      157.93644      17.018842
           -2.9       144.5553      9.1279088       144.5553      9.1279088       144.5553      9.1279088
           -2.8      196.59156      20.021128      196.59156      20.021128      196.59156      20.021128
           -2.7      274.54737      25.196621      274.54737      25.196621      274.54737      25.196621
           -2.6      291.61731       22.60973      291.61731       22.60973      291.61731       22.60973
           -2.5      319.27355      17.322479      319.27355      17.322479      319.27355      17.322479
           -2.4      352.41667      31.185028      352.41667      31.185028      352.41667      31.185028
           -2.3      412.12524      26.591546      412.12524      26.591546      412.12524      26.591546
           -2.2      452.00417      26.315633      452.00417      26.315633      452.00417      26.315633
           -2.1       452.2252      21.093499       452.2252      21.093499       452.2252      21.093499
             -2      487.88228      22.497744      487.88228      22.497744      487.88228      22.497744
           -1.9      533.58504      24.407853      533.58504      24.407853      533.58504      24.407853
           -1.8      539.44703      23.436304      539.44703      23.436304      539.44703      23.436304
           -1.7      564.20788      25.905939      564.20788      25.905939      564.20788      25.905939
           -1.6      621.89398      35.723205      621.89398      35.723205      621.89398      35.723205
           -1.5      613.32463      34.072798      613.32463      34.072798      613.32463      34.072798
           -1.4      674.53039      33.756282      674.53039      33.756282      674.53039      33.756282
           -1.3       664.5371      34.132219       664.5371      34.132219       664.5371      34.132219
           -1.2      681.56102      34.060516      681.56102      34.060516      681.56102      34.060516
           -1.1      692.57383       35.68967      692.57383       35.68967      692.57383       35.68967
             -1      645.54006      27.312778      645.54006      27.312778      645.54006      27.312778
           -0.9      693.08952      27.339696      693.08952      27.339696      693.08952      27.339696
           -0.8      743.82836      45.997975      743.82836      45.997975      743.82836      45.997975
           -0.7      722.65725      26.618475      722.65725      26.618475      722.65725      26.618475
           -0.6      725.57172      45.440101      725.57172      45.440101      725.57172      45.440101
           -0.5      725.03264      38.378716      725.03264      38.378716      725.03264      38.378716
           -0.4      784.95857        39.6876      784.95857        39.6876      784.95857        39.6876
           -0.3      730.01453      40.808477      730.01453      40.808477      730.01453      40.808477
           -0.2      720.99042      44.951337      720.99042      44.951337      720.99042      44.951337
           -0.1       774.8473       51.51427       774.8473       51.51427       774.8473       51.51427
              0      715.36873      35.810126      715.36873      35.810126      715.36873      35.810126
            0.1      798.87725      54.683186      798.87725      54.683186      798.87725      54.683186
            0.2      699.33983       34.27121      699.33983       34.27121      699.33983       34.27121
            0.3      699.10244      31.911786      699.10244      31.911786      699.10244      31.911786
            0.4      710.70388      30.972648      710.70388      30.972648      710.70388      30.972648
            0.5      723.01821      32.203321      723.01821      32.203321      723.01821      32.203321
            0.6      701.82728      33.953929      701.82728      33.953929      701.82728      33.953929
            0.7      692.54594      53.593237      692.54594      53.593237      692.54594      53.593237
            0.8      629.20758      22.942891      629.20758      22.942891      629.20758      22.942891
            0.9      694.19969      28.345904      694.19969      28.345904      694.19969      28.345904
              1      668.54493      28.154089      668.54493      28.154089      668.54493      28.154089
            1.1      706.17747      36.335301      706.17747      36.335301      706.17747      36.335301
