# pt_bbZ-zoom-m        central        num_err    min (scale)        num_err    max (scale)        num_err
# bbZ1000
              0      291.73904      6.3353396      291.73904      6.3353396      291.73904      6.3353396
              1      1169.8264      13.783831      1169.8264      13.783831      1169.8264      13.783831
              2      1726.1898      17.248063      1726.1898      17.248063      1726.1898      17.248063
              3      1914.2128      18.111083      1914.2128      18.111083      1914.2128      18.111083
              4      1966.3084      18.544101      1966.3084      18.544101      1966.3084      18.544101
              5      1917.1045      19.859371      1917.1045      19.859371      1917.1045      19.859371
              6      1780.4561      14.517891      1780.4561      14.517891      1780.4561      14.517891
              7      1724.7142      18.054131      1724.7142      18.054131      1724.7142      18.054131
              8      1591.8299      13.963562      1591.8299      13.963562      1591.8299      13.963562
              9      1538.6253      14.465645      1538.6253      14.465645      1538.6253      14.465645
             10      1461.5401       14.17898      1461.5401       14.17898      1461.5401       14.17898
             11      1372.1804      13.039548      1372.1804      13.039548      1372.1804      13.039548
             12       1301.778      12.393004       1301.778      12.393004       1301.778      12.393004
             13      1245.8964      12.230567      1245.8964      12.230567      1245.8964      12.230567
             14      1187.5991      13.666279      1187.5991      13.666279      1187.5991      13.666279
             15      1150.0553      12.412661      1150.0553      12.412661      1150.0553      12.412661
             16      1082.4399      10.523142      1082.4399      10.523142      1082.4399      10.523142
             17      994.70238      8.8091241      994.70238      8.8091241      994.70238      8.8091241
             18      972.96287        10.1738      972.96287        10.1738      972.96287        10.1738
             19       930.2617      9.2083918       930.2617      9.2083918       930.2617      9.2083918
             20      908.73223      9.5039701      908.73223      9.5039701      908.73223      9.5039701
             21       872.0683      9.3119564       872.0683      9.3119564       872.0683      9.3119564
             22      847.31277      10.687063      847.31277      10.687063      847.31277      10.687063
             23      804.85315      8.3230416      804.85315      8.3230416      804.85315      8.3230416
             24      761.99446      7.1886118      761.99446      7.1886118      761.99446      7.1886118
             25      730.41344      7.6227568      730.41344      7.6227568      730.41344      7.6227568
             26      726.96524      9.5642147      726.96524      9.5642147      726.96524      9.5642147
             27      692.46487      8.5033752      692.46487      8.5033752      692.46487      8.5033752
             28      672.76373      8.0857033      672.76373      8.0857033      672.76373      8.0857033
             29       635.0842      7.1130492       635.0842      7.1130492       635.0842      7.1130492
             30      616.60909      6.8191713      616.60909      6.8191713      616.60909      6.8191713
             31       593.7857      6.9729434       593.7857      6.9729434       593.7857      6.9729434
             32      575.79723      6.4248449      575.79723      6.4248449      575.79723      6.4248449
             33      562.59992      6.8040137      562.59992      6.8040137      562.59992      6.8040137
             34      560.12521      7.1233033      560.12521      7.1233033      560.12521      7.1233033
             35      518.23924      6.9152167      518.23924      6.9152167      518.23924      6.9152167
             36      502.06694      6.5411207      502.06694      6.5411207      502.06694      6.5411207
             37      493.52275       6.144309      493.52275       6.144309      493.52275       6.144309
             38      474.25976      5.6003704      474.25976      5.6003704      474.25976      5.6003704
             39      449.35371      5.4095068      449.35371      5.4095068      449.35371      5.4095068
             40      460.69246      7.8926941      460.69246      7.8926941      460.69246      7.8926941
             41      422.81599      5.3089751      422.81599      5.3089751      422.81599      5.3089751
             42      423.08957      6.0556141      423.08957      6.0556141      423.08957      6.0556141
             43      401.34908      5.2828293      401.34908      5.2828293      401.34908      5.2828293
             44      392.99518      5.1897429      392.99518      5.1897429      392.99518      5.1897429
             45      381.27204      4.9708596      381.27204      4.9708596      381.27204      4.9708596
             46      386.12709      6.8892673      386.12709      6.8892673      386.12709      6.8892673
             47      370.47274      7.0286841      370.47274      7.0286841      370.47274      7.0286841
             48      348.19592      4.6396974      348.19592      4.6396974      348.19592      4.6396974
             49      343.31225      4.6569559      343.31225      4.6569559      343.31225      4.6569559
             50      343.31225      4.6569559      343.31225      4.6569559      343.31225      4.6569559
