#  total-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      979.15432      15.708387      979.15432      15.708387      979.15432      15.708387
              1      979.15432      15.708387      979.15432      15.708387      979.15432      15.708387
