#   pt_Z-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.42249721     0.10409647     0.42249721     0.10409647     0.42249721     0.10409647
              5     0.82469811    0.095489054     0.82469811    0.095489054     0.82469811    0.095489054
             10      2.2173999     0.73868864      2.2173999     0.73868864      2.2173999     0.73868864
             15      1.9267447     0.14505159      1.9267447     0.14505159      1.9267447     0.14505159
             20      2.5817971      0.1688286      2.5817971      0.1688286      2.5817971      0.1688286
             25      2.9930087     0.22530062      2.9930087     0.22530062      2.9930087     0.22530062
             30      4.0375626      0.3844013      4.0375626      0.3844013      4.0375626      0.3844013
             35      3.9035686     0.29350059      3.9035686     0.29350059      3.9035686     0.29350059
             40      3.6295268     0.21390771      3.6295268     0.21390771      3.6295268     0.21390771
             45      3.7045433     0.23405637      3.7045433     0.23405637      3.7045433     0.23405637
             50      4.2986572     0.25046491      4.2986572     0.25046491      4.2986572     0.25046491
             55      4.1852049     0.23763704      4.1852049     0.23763704      4.1852049     0.23763704
             60      4.1962666     0.25877098      4.1962666     0.25877098      4.1962666     0.25877098
             65      4.7247218     0.46822188      4.7247218     0.46822188      4.7247218     0.46822188
             70      4.7494885     0.67269012      4.7494885     0.67269012      4.7494885     0.67269012
             75      4.1899111     0.28202676      4.1899111     0.28202676      4.1899111     0.28202676
             80      4.0408528     0.22296322      4.0408528     0.22296322      4.0408528     0.22296322
             85      4.0874818     0.28062339      4.0874818     0.28062339      4.0874818     0.28062339
             90      3.8417323     0.23619802      3.8417323     0.23619802      3.8417323     0.23619802
             95      4.0793544     0.32688333      4.0793544     0.32688333      4.0793544     0.32688333
            100      4.3018295     0.50409987      4.3018295     0.50409987      4.3018295     0.50409987
            105      4.2717446     0.56279961      4.2717446     0.56279961      4.2717446     0.56279961
            110      5.4219295      1.0879326      5.4219295      1.0879326      5.4219295      1.0879326
            115      4.1630635      0.4698931      4.1630635      0.4698931      4.1630635      0.4698931
            120      3.6253193     0.37877068      3.6253193     0.37877068      3.6253193     0.37877068
            125      3.9865309     0.54448724      3.9865309     0.54448724      3.9865309     0.54448724
            130      3.9446602     0.45165786      3.9446602     0.45165786      3.9446602     0.45165786
            135      3.7543438     0.54489865      3.7543438     0.54489865      3.7543438     0.54489865
            140       2.946234      0.3759942       2.946234      0.3759942       2.946234      0.3759942
            145      3.1228188     0.30397695      3.1228188     0.30397695      3.1228188     0.30397695
            150      2.7434119      0.2504131      2.7434119      0.2504131      2.7434119      0.2504131
            155       2.872775      0.1992507       2.872775      0.1992507       2.872775      0.1992507
            160      3.0417173     0.40170067      3.0417173     0.40170067      3.0417173     0.40170067
            165      2.9105997     0.32480557      2.9105997     0.32480557      2.9105997     0.32480557
            170      3.3963657     0.61010151      3.3963657     0.61010151      3.3963657     0.61010151
            175       2.865002     0.47801235       2.865002     0.47801235       2.865002     0.47801235
            180       2.883506     0.32100888       2.883506     0.32100888       2.883506     0.32100888
            185      2.6637432     0.28215066      2.6637432     0.28215066      2.6637432     0.28215066
            190      3.0293416     0.58638845      3.0293416     0.58638845      3.0293416     0.58638845
            195      2.2321002     0.13953158      2.2321002     0.13953158      2.2321002     0.13953158
            200      3.0095379     0.61568657      3.0095379     0.61568657      3.0095379     0.61568657
            205      2.9713301     0.41045665      2.9713301     0.41045665      2.9713301     0.41045665
            210      2.5984181     0.36921006      2.5984181     0.36921006      2.5984181     0.36921006
            215       3.165486     0.57062406       3.165486     0.57062406       3.165486     0.57062406
            220      2.3152866     0.19652761      2.3152866     0.19652761      2.3152866     0.19652761
            225      2.2659124     0.18525547      2.2659124     0.18525547      2.2659124     0.18525547
            230      2.4612937     0.30891162      2.4612937     0.30891162      2.4612937     0.30891162
            235      2.4516129     0.39478457      2.4516129     0.39478457      2.4516129     0.39478457
            240      1.8220291     0.13959631      1.8220291     0.13959631      1.8220291     0.13959631
            245      1.8220645     0.15449619      1.8220645     0.15449619      1.8220645     0.15449619
            250      1.8151869     0.16787691      1.8151869     0.16787691      1.8151869     0.16787691
            255      2.0888402     0.25633631      2.0888402     0.25633631      2.0888402     0.25633631
            260       1.544924     0.13389041       1.544924     0.13389041       1.544924     0.13389041
            265      1.4538947     0.19606174      1.4538947     0.19606174      1.4538947     0.19606174
            270       1.234351     0.11466755       1.234351     0.11466755       1.234351     0.11466755
            275      1.3471721     0.24506931      1.3471721     0.24506931      1.3471721     0.24506931
            280      1.8198846     0.48011115      1.8198846     0.48011115      1.8198846     0.48011115
            285      1.0205006     0.10818119      1.0205006     0.10818119      1.0205006     0.10818119
            290      1.5184814     0.36203805      1.5184814     0.36203805      1.5184814     0.36203805
            295      1.4394837     0.42831079      1.4394837     0.42831079      1.4394837     0.42831079
            300     0.90807498     0.14301155     0.90807498     0.14301155     0.90807498     0.14301155
            305     0.73132034     0.06785576     0.73132034     0.06785576     0.73132034     0.06785576
            310      1.2577558     0.34373603      1.2577558     0.34373603      1.2577558     0.34373603
            315      1.1519446     0.33024892      1.1519446     0.33024892      1.1519446     0.33024892
            320       1.071499     0.18789532       1.071499     0.18789532       1.071499     0.18789532
            325     0.64499219    0.064526816     0.64499219    0.064526816     0.64499219    0.064526816
            330     0.59947062    0.068081936     0.59947062    0.068081936     0.59947062    0.068081936
            335     0.61184101    0.084216323     0.61184101    0.084216323     0.61184101    0.084216323
            340     0.44851531    0.063699002     0.44851531    0.063699002     0.44851531    0.063699002
            345      0.5358257     0.10427063      0.5358257     0.10427063      0.5358257     0.10427063
            350     0.75470593     0.16649825     0.75470593     0.16649825     0.75470593     0.16649825
            355     0.39648883    0.049240348     0.39648883    0.049240348     0.39648883    0.049240348
            360     0.53399609     0.12572246     0.53399609     0.12572246     0.53399609     0.12572246
            365     0.53143163     0.16373693     0.53143163     0.16373693     0.53143163     0.16373693
            370     0.45955989     0.10235555     0.45955989     0.10235555     0.45955989     0.10235555
            375      0.3799133    0.045013186      0.3799133    0.045013186      0.3799133    0.045013186
            380     0.36262827    0.045764501     0.36262827    0.045764501     0.36262827    0.045764501
            385      0.3319731    0.043151873      0.3319731    0.043151873      0.3319731    0.043151873
            390     0.34598134    0.049380032     0.34598134    0.049380032     0.34598134    0.049380032
            395     0.17367196    0.030467372     0.17367196    0.030467372     0.17367196    0.030467372
            400     0.27131185    0.037310172     0.27131185    0.037310172     0.27131185    0.037310172
            405     0.23290727    0.055616631     0.23290727    0.055616631     0.23290727    0.055616631
            410     0.30149676    0.045839635     0.30149676    0.045839635     0.30149676    0.045839635
            415      0.1955733    0.041369131      0.1955733    0.041369131      0.1955733    0.041369131
            420     0.18267218    0.040416745     0.18267218    0.040416745     0.18267218    0.040416745
            425     0.22313442    0.036073779     0.22313442    0.036073779     0.22313442    0.036073779
            430     0.28267632    0.053029486     0.28267632    0.053029486     0.28267632    0.053029486
            435      0.2386152    0.038156914      0.2386152    0.038156914      0.2386152    0.038156914
            440     0.12814883    0.028746147     0.12814883    0.028746147     0.12814883    0.028746147
            445     0.19115386    0.078848705     0.19115386    0.078848705     0.19115386    0.078848705
            450     0.24179386     0.10976159     0.24179386     0.10976159     0.24179386     0.10976159
            455     0.16811531    0.064422786     0.16811531    0.064422786     0.16811531    0.064422786
            460     0.10111888    0.023036938     0.10111888    0.023036938     0.10111888    0.023036938
            465    0.096682235    0.024010869    0.096682235    0.024010869    0.096682235    0.024010869
            470     0.11881888    0.024675109     0.11881888    0.024675109     0.11881888    0.024675109
            475     0.10605039    0.027982542     0.10605039    0.027982542     0.10605039    0.027982542
            480     0.12612612     0.02487855     0.12612612     0.02487855     0.12612612     0.02487855
            485     0.14421185    0.060146188     0.14421185    0.060146188     0.14421185    0.060146188
            490    0.092745253    0.023829717    0.092745253    0.023829717    0.092745253    0.023829717
            495     0.22430145     0.16759454     0.22430145     0.16759454     0.22430145     0.16759454
            500     0.28428894     0.20677566     0.28428894     0.20677566     0.28428894     0.20677566
            505    0.073930953    0.017956205    0.073930953    0.017956205    0.073930953    0.017956205
            510    0.082319108    0.020215909    0.082319108    0.020215909    0.082319108    0.020215909
            515    0.020873855    0.012112082    0.020873855    0.012112082    0.020873855    0.012112082
            520    0.053540559    0.018418717    0.053540559    0.018418717    0.053540559    0.018418717
            525    0.054118324    0.018019842    0.054118324    0.018019842    0.054118324    0.018019842
            530    0.079059665    0.031799038    0.079059665    0.031799038    0.079059665    0.031799038
            535    0.065306593    0.017261065    0.065306593    0.017261065    0.065306593    0.017261065
            540     0.16009073    0.057537264     0.16009073    0.057537264     0.16009073    0.057537264
            545    0.074579219    0.019967278    0.074579219    0.019967278    0.074579219    0.019967278
            550    0.057076312    0.017797891    0.057076312    0.017797891    0.057076312    0.017797891
            555     0.10090212    0.036547022     0.10090212    0.036547022     0.10090212    0.036547022
            560     0.10889597    0.074703396     0.10889597    0.074703396     0.10889597    0.074703396
            565    0.046066704    0.019323321    0.046066704    0.019323321    0.046066704    0.019323321
            570    0.064801901    0.018786974    0.064801901    0.018786974    0.064801901    0.018786974
            575    0.036060336     0.01385238    0.036060336     0.01385238    0.036060336     0.01385238
            580     0.04364447    0.013882507     0.04364447    0.013882507     0.04364447    0.013882507
            585     0.52820179     0.50677004     0.52820179     0.50677004     0.52820179     0.50677004
            590    0.056246257    0.016847165    0.056246257    0.016847165    0.056246257    0.016847165
            595    0.016414078   0.0082715077    0.016414078   0.0082715077    0.016414078   0.0082715077
            600    0.042322347    0.016117431    0.042322347    0.016117431    0.042322347    0.016117431
            605    0.018374972   0.0092055607    0.018374972   0.0092055607    0.018374972   0.0092055607
            610    0.027992402    0.011570424    0.027992402    0.011570424    0.027992402    0.011570424
            615    0.039127152    0.013045555    0.039127152    0.013045555    0.039127152    0.013045555
            620    0.039502681     0.02485411    0.039502681     0.02485411    0.039502681     0.02485411
            625    0.026706704    0.010917549    0.026706704    0.010917549    0.026706704    0.010917549
            630    0.019906928    0.010066411    0.019906928    0.010066411    0.019906928    0.010066411
            635    0.017601118   0.0088011422    0.017601118   0.0088011422    0.017601118   0.0088011422
            640    0.013164805   0.0076003236    0.013164805   0.0076003236    0.013164805   0.0076003236
            645    0.013696067   0.0099473318    0.013696067   0.0099473318    0.013696067   0.0099473318
            650     0.01761028   0.0088580079     0.01761028   0.0088580079     0.01761028   0.0088580079
            655   0.0002264805   0.0051922165   0.0002264805   0.0051922165   0.0002264805   0.0051922165
            660    0.043707822    0.017950651    0.043707822    0.017950651    0.043707822    0.017950651
            665    0.015004805    0.011487147    0.015004805    0.011487147    0.015004805    0.011487147
            670    0.011640559   0.0067555521    0.011640559   0.0067555521    0.011640559   0.0067555521
            675   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            680    0.028545587    0.014394105    0.028545587    0.014394105    0.028545587    0.014394105
            685     0.02664581    0.012632225     0.02664581    0.012632225     0.02664581    0.012632225
            690    0.019399665   0.0098392756    0.019399665   0.0098392756    0.019399665   0.0098392756
            695     0.02629285    0.010733501     0.02629285    0.010733501     0.02629285    0.010733501
            700     0.01982514    0.012779079     0.01982514    0.012779079     0.01982514    0.012779079
            705   0.0085868158   0.0060729738   0.0085868158   0.0060729738   0.0085868158   0.0060729738
            710     0.18989128     0.18550726     0.18989128     0.18550726     0.18989128     0.18550726
            715   0.0066328492   0.0066325173   0.0066328492   0.0066325173   0.0066328492   0.0066325173
            720   0.0035211286   0.0039611447   0.0035211286   0.0039611447   0.0035211286   0.0039611447
            725              0              0              0              0              0              0
            730   0.0087765366   0.0062056382   0.0087765366   0.0062056382   0.0087765366   0.0062056382
            735   0.0098893859   0.0082760024   0.0098893859   0.0082760024   0.0098893859   0.0082760024
            740    0.004386592   0.0043863727    0.004386592   0.0043863727    0.004386592   0.0043863727
            745    0.015784358    0.015783569    0.015784358    0.015783569    0.015784358    0.015783569
            750   0.0081081565   0.0057524914   0.0081081565   0.0057524914   0.0081081565   0.0057524914
            755              0              0              0              0              0              0
            760   0.0074349721   0.0096841738   0.0074349721   0.0096841738   0.0074349721   0.0096841738
            765   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            770   0.0031536313   0.0031534736   0.0031536313   0.0031534736   0.0031536313   0.0031534736
            775   0.0097427931   0.0069075547   0.0097427931   0.0069075547   0.0097427931   0.0069075547
            780    0.010045363   0.0071592247    0.010045363   0.0071592247    0.010045363   0.0071592247
            785   -0.001163352   0.0054455503   -0.001163352   0.0054455503   -0.001163352   0.0054455503
            790    0.015693407   0.0096253923    0.015693407   0.0096253923    0.015693407   0.0096253923
            795   0.0088991065   0.0062929007   0.0088991065   0.0062929007   0.0088991065   0.0062929007
            800   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            805    0.013152067    0.007592977    0.013152067    0.007592977    0.013152067    0.007592977
            810   0.0080519556   0.0057163131   0.0080519556   0.0057163131   0.0080519556   0.0057163131
            815              0   0.0062056382              0   0.0062056382              0   0.0062056382
            820   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            825    0.014326593   0.0083252619    0.014326593   0.0083252619    0.014326593   0.0083252619
            830    0.013164805   0.0076003236    0.013164805   0.0076003236    0.013164805   0.0076003236
            835   0.0034145251   0.0034143544   0.0034145251   0.0034143544   0.0034145251   0.0034143544
            840   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            845              0              0              0              0              0              0
            850              0              0              0              0              0              0
            855   0.0043880446   0.0043878251   0.0043880446   0.0043878251   0.0043880446   0.0043878251
            860              0              0              0              0              0              0
            865   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            870    0.013080447    0.013079793    0.013080447    0.013079793    0.013080447    0.013079793
            875   0.0052503912   0.0052501287   0.0052503912   0.0052501287   0.0052503912   0.0052501287
            880   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            885              0              0              0              0              0              0
            890              0              0              0              0              0              0
            895              0              0              0              0              0              0
            900              0              0              0              0              0              0
            905  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489  -0.0043882683   0.0043880489
            910   0.0043875979   0.0043873785   0.0043875979   0.0043873785   0.0043875979   0.0043873785
            915   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            920              0              0              0              0              0              0
            925              0              0              0              0              0              0
            930              0              0              0              0              0              0
            935   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            940   0.0088499442   0.0062577579   0.0088499442   0.0062577579   0.0088499442   0.0062577579
