#  pt_Z-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      471.08118      4.5571548      471.08118      4.5571548      471.08118      4.5571548
              5      1101.2205      5.6799454      1101.2205      5.6799454      1101.2205      5.6799454
             10      1278.8518      5.8392784      1278.8518      5.8392784      1278.8518      5.8392784
             15      1226.8444      5.6856459      1226.8444      5.6856459      1226.8444      5.6856459
             20      1076.6427      5.0692626      1076.6427      5.0692626      1076.6427      5.0692626
             25      925.49766      4.7851571      925.49766      4.7851571      925.49766      4.7851571
             30        778.003      3.8666809        778.003      3.8666809        778.003      3.8666809
             35      663.69468      3.9220624      663.69468      3.9220624      663.69468      3.9220624
             40      549.77197      3.2562101      549.77197      3.2562101      549.77197      3.2562101
             45      462.68068      3.0940011      462.68068      3.0940011      462.68068      3.0940011
             50      385.00057      2.6916236      385.00057      2.6916236      385.00057      2.6916236
             55      328.32698      2.6560459      328.32698      2.6560459      328.32698      2.6560459
             60      274.16024      2.4555439      274.16024      2.4555439      274.16024      2.4555439
             65       232.0576      2.1402198       232.0576      2.1402198       232.0576      2.1402198
             70      193.69775      1.7663443      193.69775      1.7663443      193.69775      1.7663443
             75      168.79242      1.9820262      168.79242      1.9820262      168.79242      1.9820262
             80      145.10338       1.880637      145.10338       1.880637      145.10338       1.880637
             85      123.18842      1.5283116      123.18842      1.5283116      123.18842      1.5283116
             90      104.47955      1.3714916      104.47955      1.3714916      104.47955      1.3714916
             95      89.976446      1.5672436      89.976446      1.5672436      89.976446      1.5672436
            100      79.542486      1.3291043      79.542486      1.3291043      79.542486      1.3291043
            105      67.674039      1.0961684      67.674039      1.0961684      67.674039      1.0961684
            110       58.78672      1.3872296       58.78672      1.3872296       58.78672      1.3872296
            115      49.754848     0.91942659      49.754848     0.91942659      49.754848     0.91942659
            120       43.63396     0.90597517       43.63396     0.90597517       43.63396     0.90597517
            125      39.381602     0.91700247      39.381602     0.91700247      39.381602     0.91700247
            130      34.088565     0.90379977      34.088565     0.90379977      34.088565     0.90379977
            135      28.845835     0.75709107      28.845835     0.75709107      28.845835     0.75709107
            140      25.372708       0.755124      25.372708       0.755124      25.372708       0.755124
            145      22.281474     0.56442913      22.281474     0.56442913      22.281474     0.56442913
            150      19.979998     0.47847241      19.979998     0.47847241      19.979998     0.47847241
            155      17.727611     0.51756098      17.727611     0.51756098      17.727611     0.51756098
            160      15.429368     0.51713969      15.429368     0.51713969      15.429368     0.51713969
            165      14.281446     0.41160895      14.281446     0.41160895      14.281446     0.41160895
            170      12.863401     0.90830971      12.863401     0.90830971      12.863401     0.90830971
            175      10.722312     0.53143473      10.722312     0.53143473      10.722312     0.53143473
            180      10.459971     0.49280445      10.459971     0.49280445      10.459971     0.49280445
            185      8.4233828     0.35352211      8.4233828     0.35352211      8.4233828     0.35352211
            190      8.1026818     0.38102402      8.1026818     0.38102402      8.1026818     0.38102402
            195      6.9404042     0.25556471      6.9404042     0.25556471      6.9404042     0.25556471
