# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 30
             -8       3.190257      1.1289474       3.190257      1.1289474       3.190257      1.1289474
           -7.9      2.8302123     0.91201717      2.8302123     0.91201717      2.8302123     0.91201717
           -7.8      8.2702459      2.1731624      8.2702459      2.1731624      8.2702459      2.1731624
           -7.7      2.8734637       1.275919      2.8734637       1.275919      2.8734637       1.275919
           -7.6      6.6709664      1.6450402      6.6709664      1.6450402      6.6709664      1.6450402
           -7.5       6.495352      1.9518285       6.495352      1.9518285       6.495352      1.9518285
           -7.4      12.028648      2.3134141      12.028648      2.3134141      12.028648      2.3134141
           -7.3      16.548989      2.6181545      16.548989      2.6181545      16.548989      2.6181545
           -7.2      14.683626      3.1946589      14.683626      3.1946589      14.683626      3.1946589
           -7.1      15.496687      2.3466108      15.496687      2.3466108      15.496687      2.3466108
             -7      30.569112      11.398449      30.569112      11.398449      30.569112      11.398449
           -6.9      14.957033       2.208133      14.957033       2.208133      14.957033       2.208133
           -6.8      21.144838      2.6369989      21.144838      2.6369989      21.144838      2.6369989
           -6.7      31.127983      3.8882845      31.127983      3.8882845      31.127983      3.8882845
           -6.6      29.135737      3.5938922      29.135737      3.5938922      29.135737      3.5938922
           -6.5      35.268762      4.0397929      35.268762      4.0397929      35.268762      4.0397929
           -6.4      42.452894      4.8049445      42.452894      4.8049445      42.452894      4.8049445
           -6.3      52.140827      6.9471052      52.140827      6.9471052      52.140827      6.9471052
           -6.2      49.881807      4.2277012      49.881807      4.2277012      49.881807      4.2277012
           -6.1      61.694408      5.0385933      61.694408      5.0385933      61.694408      5.0385933
             -6      67.427752       5.883032      67.427752       5.883032      67.427752       5.883032
           -5.9      82.321067      5.7201636      82.321067      5.7201636      82.321067      5.7201636
           -5.8      96.709723      6.3963982      96.709723      6.3963982      96.709723      6.3963982
           -5.7      104.01301      8.0160365      104.01301      8.0160365      104.01301      8.0160365
           -5.6      121.12489      8.8240886      121.12489      8.8240886      121.12489      8.8240886
           -5.5      141.83437       11.58593      141.83437       11.58593      141.83437       11.58593
           -5.4      142.15358      13.896897      142.15358      13.896897      142.15358      13.896897
           -5.3      177.87747      17.794927      177.87747      17.794927      177.87747      17.794927
           -5.2      197.16982      13.432102      197.16982      13.432102      197.16982      13.432102
           -5.1      180.89315      8.7926541      180.89315      8.7926541      180.89315      8.7926541
             -5      226.65041      10.349479      226.65041      10.349479      226.65041      10.349479
           -4.9      277.93972      17.521477      277.93972      17.521477      277.93972      17.521477
           -4.8      283.59521      12.953099      283.59521      12.953099      283.59521      12.953099
           -4.7      347.22275      21.261179      347.22275      21.261179      347.22275      21.261179
           -4.6      392.38681      26.295961      392.38681      26.295961      392.38681      26.295961
           -4.5      416.35417      25.397921      416.35417      25.397921      416.35417      25.397921
           -4.4      436.13859      16.472201      436.13859      16.472201      436.13859      16.472201
           -4.3      492.20624      19.465841      492.20624      19.465841      492.20624      19.465841
           -4.2      555.93094      25.502057      555.93094      25.502057      555.93094      25.502057
           -4.1      581.81142      29.217975      581.81142      29.217975      581.81142      29.217975
