#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8              0              0              0              0              0              0
           -4.7              0              0              0              0              0              0
           -4.6              0              0              0              0              0              0
           -4.5              0              0              0              0              0              0
           -4.4              0              0              0              0              0              0
           -4.3     0.21941342     0.21940245     0.21941342     0.21940245     0.21941342     0.21940245
           -4.2       0.219419     0.21940803       0.219419     0.21940803       0.219419     0.21940803
           -4.1              0              0              0              0              0              0
             -4      8.8060112      8.5889655      8.8060112      8.5889655      8.8060112      8.5889655
           -3.9              0              0              0              0              0              0
           -3.8     0.21941342     0.21940245     0.21941342     0.21940245     0.21941342     0.21940245
           -3.7     0.21941342     0.21940245     0.21941342     0.21940245     0.21941342     0.21940245
           -3.6      1.1345587     0.50847115      1.1345587     0.50847115      1.1345587     0.50847115
           -3.5      1.7530615      1.0281652      1.7530615      1.0281652      1.7530615      1.0281652
           -3.4      3.4325978      1.2459165      3.4325978      1.2459165      3.4325978      1.2459165
           -3.3      12.048983       3.952149      12.048983       3.952149      12.048983       3.952149
           -3.2      14.309357      6.5615361      14.309357      6.5615361      14.309357      6.5615361
           -3.1       38.91847      13.105482       38.91847      13.105482       38.91847      13.105482
             -3      21.072062      4.2471453      21.072062      4.2471453      21.072062      4.2471453
           -2.9      23.348559      3.6588557      23.348559      3.6588557      23.348559      3.6588557
           -2.8      28.626073      3.6093063      28.626073      3.6093063      28.626073      3.6093063
           -2.7      63.160291      17.329453      63.160291      17.329453      63.160291      17.329453
           -2.6      56.385991      10.737702      56.385991      10.737702      56.385991      10.737702
           -2.5      71.767554      8.1802098      71.767554      8.1802098      71.767554      8.1802098
           -2.4      68.053621      7.1680952      68.053621      7.1680952      68.053621      7.1680952
           -2.3      79.748509      6.4546321      79.748509      6.4546321      79.748509      6.4546321
           -2.2      99.213868      8.9318809      99.213868      8.9318809      99.213868      8.9318809
           -2.1         115.95      12.729082         115.95      12.729082         115.95      12.729082
             -2      132.38896      16.320326      132.38896      16.320326      132.38896      16.320326
           -1.9      147.66972      15.804639      147.66972      15.804639      147.66972      15.804639
           -1.8      149.26363      16.204639      149.26363      16.204639      149.26363      16.204639
           -1.7      174.17796      18.671259      174.17796      18.671259      174.17796      18.671259
           -1.6       188.0807      22.792803       188.0807      22.792803       188.0807      22.792803
           -1.5      209.34204      30.663879      209.34204      30.663879      209.34204      30.663879
           -1.4      209.91805      18.569295      209.91805      18.569295      209.91805      18.569295
           -1.3      220.68195      28.525166      220.68195      28.525166      220.68195      28.525166
           -1.2      199.81904      15.217423      199.81904      15.217423      199.81904      15.217423
           -1.1      248.29712      27.835963      248.29712      27.835963      248.29712      27.835963
             -1       193.0078      11.185375       193.0078      11.185375       193.0078      11.185375
           -0.9      229.11413      18.309936      229.11413      18.309936      229.11413      18.309936
           -0.8      239.60841       24.72776      239.60841       24.72776      239.60841       24.72776
           -0.7      227.16305      13.503902      227.16305      13.503902      227.16305      13.503902
           -0.6      223.18216      19.550502      223.18216      19.550502      223.18216      19.550502
           -0.5      253.68969      30.949492      253.68969      30.949492      253.68969      30.949492
           -0.4      243.60113      25.427865      243.60113      25.427865      243.60113      25.427865
           -0.3       236.5395      21.034294       236.5395      21.034294       236.5395      21.034294
           -0.2      218.78144      19.520559      218.78144      19.520559      218.78144      19.520559
           -0.1      255.41721      18.566663      255.41721      18.566663      255.41721      18.566663
              0      257.97063      31.730745      257.97063      31.730745      257.97063      31.730745
            0.1      294.74462      46.823479      294.74462      46.823479      294.74462      46.823479
            0.2      246.65058      29.323229      246.65058      29.323229      246.65058      29.323229
            0.3      219.98193       15.55545      219.98193       15.55545      219.98193       15.55545
            0.4      229.68926      17.032115      229.68926      17.032115      229.68926      17.032115
            0.5      217.50907      22.390489      217.50907      22.390489      217.50907      22.390489
            0.6      256.77195      28.272019      256.77195      28.272019      256.77195      28.272019
            0.7      230.01503      46.638736      230.01503      46.638736      230.01503      46.638736
            0.8       201.1406      16.712234       201.1406      16.712234       201.1406      16.712234
            0.9      232.91032      21.248254      232.91032      21.248254      232.91032      21.248254
              1      219.05717      21.406382      219.05717      21.406382      219.05717      21.406382
            1.1       189.6826      13.642745       189.6826      13.642745       189.6826      13.642745
