#  pt_Z-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      446.69344      4.4566939      446.69344      4.4566939      446.69344      4.4566939
              5      1037.1651      5.5743502      1037.1651      5.5743502      1037.1651      5.5743502
             10      1196.0531      5.6519855      1196.0531      5.6519855      1196.0531      5.6519855
             15      1136.5009      5.4072772      1136.5009      5.4072772      1136.5009      5.4072772
             20      988.24152      4.8483835      988.24152      4.8483835      988.24152      4.8483835
             25      839.92496      4.4756401      839.92496      4.4756401      839.92496      4.4756401
             30      697.34877       3.552307      697.34877       3.552307      697.34877       3.552307
             35      586.24716       3.569037      586.24716       3.569037      586.24716       3.569037
             40      480.10554      2.9165309      480.10554      2.9165309      480.10554      2.9165309
             45      400.08747      2.7692276      400.08747      2.7692276      400.08747      2.7692276
             50      327.62992      2.3966175      327.62992      2.3966175      327.62992      2.3966175
             55      274.37178      2.2833467      274.37178      2.2833467      274.37178      2.2833467
             60      225.86913       2.082793      225.86913       2.082793      225.86913       2.082793
             65      187.97484      1.9288661      187.97484      1.9288661      187.97484      1.9288661
             70      154.29459      1.5215996      154.29459      1.5215996      154.29459      1.5215996
             75      132.36425      1.7657531      132.36425      1.7657531      132.36425      1.7657531
             80      111.29066      1.6062535      111.29066      1.6062535      111.29066      1.6062535
             85      90.524047      1.1113787      90.524047      1.1113787      90.524047      1.1113787
             90      76.424506      1.1538758      76.424506      1.1538758      76.424506      1.1538758
             95      62.668684       1.236629      62.668684       1.236629      62.668684       1.236629
            100      53.385771     0.81594752      53.385771     0.81594752      53.385771     0.81594752
            105      45.211049     0.87666162      45.211049     0.87666162      45.211049     0.87666162
            110      37.271318     0.73401215      37.271318     0.73401215      37.271318     0.73401215
            115      31.160076     0.69259191      31.160076     0.69259191      31.160076     0.69259191
            120      26.088806     0.57813648      26.088806     0.57813648      26.088806     0.57813648
            125       23.04886     0.56432163       23.04886     0.56432163       23.04886     0.56432163
            130      20.013911     0.62220148      20.013911     0.62220148      20.013911     0.62220148
            135      16.134979     0.37706387      16.134979     0.37706387      16.134979     0.37706387
            140      14.151143     0.56657707      14.151143     0.56657707      14.151143     0.56657707
            145        12.0713     0.36324761        12.0713     0.36324761        12.0713     0.36324761
            150      10.855679     0.33097993      10.855679     0.33097993      10.855679     0.33097993
            155      9.5383036       0.398454      9.5383036       0.398454      9.5383036       0.398454
            160      7.7115819     0.24492999      7.7115819     0.24492999      7.7115819     0.24492999
            165       6.897064      0.2240267       6.897064      0.2240267       6.897064      0.2240267
