# total-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      57324.436      72.982989      57324.436      72.982989      57324.436      72.982989
              1      57324.436      72.982989      57324.436      72.982989      57324.436      72.982989
