#    y_j1-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      18.590751      2.9749496      18.590751      2.9749496      18.590751      2.9749496
           -4.9      31.757168       4.511232      31.757168       4.511232      31.757168       4.511232
           -4.8      42.452011      4.8524445      42.452011      4.8524445      42.452011      4.8524445
           -4.7      57.996128       6.123773      57.996128       6.123773      57.996128       6.123773
           -4.6      84.737278      13.364098      84.737278      13.364098      84.737278      13.364098
           -4.5      270.27033       16.70712      270.27033       16.70712      270.27033       16.70712
           -4.4      319.54295      14.556887      319.54295      14.556887      319.54295      14.556887
           -4.3      364.35683      12.959531      364.35683      12.959531      364.35683      12.959531
           -4.2      480.43906      15.927785      480.43906      15.927785      480.43906      15.927785
           -4.1      545.42794       18.19226      545.42794       18.19226      545.42794       18.19226
             -4      668.29573      23.978147      668.29573      23.978147      668.29573      23.978147
           -3.9      770.74458      30.635869      770.74458      30.635869      770.74458      30.635869
           -3.8      906.47376      27.004485      906.47376      27.004485      906.47376      27.004485
           -3.7      1057.8402      35.082928      1057.8402      35.082928      1057.8402      35.082928
           -3.6      1175.1232      31.514801      1175.1232      31.514801      1175.1232      31.514801
           -3.5      1350.9529      29.339843      1350.9529      29.339843      1350.9529      29.339843
           -3.4      1463.8673      31.027654      1463.8673      31.027654      1463.8673      31.027654
           -3.3      1684.1659      37.802519      1684.1659      37.802519      1684.1659      37.802519
           -3.2      1852.7291      32.218403      1852.7291      32.218403      1852.7291      32.218403
           -3.1      2054.3974      40.304816      2054.3974      40.304816      2054.3974      40.304816
             -3      2330.8187      42.557285      2330.8187      42.557285      2330.8187      42.557285
           -2.9       2606.627      68.398272       2606.627      68.398272       2606.627      68.398272
           -2.8      2739.3832      59.465481      2739.3832      59.465481      2739.3832      59.465481
           -2.7      2913.5627      55.757135      2913.5627      55.757135      2913.5627      55.757135
           -2.6      3142.0727      53.159494      3142.0727      53.159494      3142.0727      53.159494
           -2.5      3306.2706      52.151832      3306.2706      52.151832      3306.2706      52.151832
           -2.4      3481.4917      52.590399      3481.4917      52.590399      3481.4917      52.590399
           -2.3      3701.4912      62.172139      3701.4912      62.172139      3701.4912      62.172139
           -2.2      3804.9992       52.66337      3804.9992       52.66337      3804.9992       52.66337
           -2.1      3949.5001      59.189798      3949.5001      59.189798      3949.5001      59.189798
             -2      4267.2955      75.099759      4267.2955      75.099759      4267.2955      75.099759
           -1.9       4455.336      76.063861       4455.336      76.063861       4455.336      76.063861
           -1.8      4502.9624      60.703166      4502.9624      60.703166      4502.9624      60.703166
           -1.7       4664.624      71.789179       4664.624      71.789179       4664.624      71.789179
           -1.6      4814.1235      91.389577      4814.1235      91.389577      4814.1235      91.389577
           -1.5      4939.2985      73.531134      4939.2985      73.531134      4939.2985      73.531134
           -1.4      5088.6449      86.160953      5088.6449      86.160953      5088.6449      86.160953
           -1.3      5115.1353      65.323307      5115.1353      65.323307      5115.1353      65.323307
           -1.2      5121.8447      66.607689      5121.8447      66.607689      5121.8447      66.607689
           -1.1      5306.8631      62.894666      5306.8631      62.894666      5306.8631      62.894666
             -1      5546.1436      88.285748      5546.1436      88.285748      5546.1436      88.285748
           -0.9       5465.622      80.812171       5465.622      80.812171       5465.622      80.812171
           -0.8       5656.844      89.768571       5656.844      89.768571       5656.844      89.768571
           -0.7      5564.7497      82.984191      5564.7497      82.984191      5564.7497      82.984191
           -0.6      5686.0549      81.032748      5686.0549      81.032748      5686.0549      81.032748
           -0.5      5819.5213       98.34637      5819.5213       98.34637      5819.5213       98.34637
           -0.4      5667.4125      68.491704      5667.4125      68.491704      5667.4125      68.491704
           -0.3       5825.245      80.487874       5825.245      80.487874       5825.245      80.487874
           -0.2      5711.3293      76.185999      5711.3293      76.185999      5711.3293      76.185999
           -0.1      5814.4083      73.500219      5814.4083      73.500219      5814.4083      73.500219
              0      5875.3554      88.132808      5875.3554      88.132808      5875.3554      88.132808
            0.1      5688.2714      67.212895      5688.2714      67.212895      5688.2714      67.212895
            0.2       5765.452       92.80391       5765.452       92.80391       5765.452       92.80391
            0.3      5739.1752      74.499699      5739.1752      74.499699      5739.1752      74.499699
            0.4      5697.2793      82.041657      5697.2793      82.041657      5697.2793      82.041657
            0.5      5815.8955      79.570092      5815.8955      79.570092      5815.8955      79.570092
            0.6      5708.0193      98.026354      5708.0193      98.026354      5708.0193      98.026354
            0.7      5593.3619      78.828131      5593.3619      78.828131      5593.3619      78.828131
            0.8      5489.4825       71.12707      5489.4825       71.12707      5489.4825       71.12707
            0.9      5338.4589      71.087014      5338.4589      71.087014      5338.4589      71.087014
              1      5317.0813       83.71641      5317.0813       83.71641      5317.0813       83.71641
            1.1      5221.2798      69.900577      5221.2798      69.900577      5221.2798      69.900577
            1.2      5147.3214      72.190715      5147.3214      72.190715      5147.3214      72.190715
            1.3      5054.0112       66.63679      5054.0112       66.63679      5054.0112       66.63679
            1.4      4874.4697      67.413846      4874.4697      67.413846      4874.4697      67.413846
            1.5      4798.9447      73.776296      4798.9447      73.776296      4798.9447      73.776296
            1.6      4665.3966      76.329662      4665.3966      76.329662      4665.3966      76.329662
            1.7      4429.4947      54.644144      4429.4947      54.644144      4429.4947      54.644144
            1.8      4399.6981      78.615247      4399.6981      78.615247      4399.6981      78.615247
            1.9      4163.2476      57.201838      4163.2476      57.201838      4163.2476      57.201838
              2      3993.7325      53.457935      3993.7325      53.457935      3993.7325      53.457935
            2.1      3849.6568      58.086209      3849.6568      58.086209      3849.6568      58.086209
            2.2      3649.7426      54.780908      3649.7426      54.780908      3649.7426      54.780908
            2.3      3433.3472      50.289532      3433.3472      50.289532      3433.3472      50.289532
            2.4      3262.3421      50.657599      3262.3421      50.657599      3262.3421      50.657599
            2.5      3128.9787      55.420517      3128.9787      55.420517      3128.9787      55.420517
            2.6      2982.3523      62.029436      2982.3523      62.029436      2982.3523      62.029436
            2.7      2677.1897      61.448568      2677.1897      61.448568      2677.1897      61.448568
            2.8      2520.1971      47.646989      2520.1971      47.646989      2520.1971      47.646989
            2.9       2328.935      40.038113       2328.935      40.038113       2328.935      40.038113
              3      2088.7281      39.500117      2088.7281      39.500117      2088.7281      39.500117
            3.1      1988.0458      60.243833      1988.0458      60.243833      1988.0458      60.243833
            3.2       1706.526      39.634848       1706.526      39.634848       1706.526      39.634848
            3.3      1524.3366      33.307556      1524.3366      33.307556      1524.3366      33.307556
            3.4      1374.7078      36.081711      1374.7078      36.081711      1374.7078      36.081711
            3.5      1176.8198       33.82368      1176.8198       33.82368      1176.8198       33.82368
            3.6      1062.8254      31.786223      1062.8254      31.786223      1062.8254      31.786223
            3.7      897.16986      22.889736      897.16986      22.889736      897.16986      22.889736
            3.8      811.54863      29.932648      811.54863      29.932648      811.54863      29.932648
            3.9      647.46724      22.996409      647.46724      22.996409      647.46724      22.996409
              4      573.85683      17.760675      573.85683      17.760675      573.85683      17.760675
            4.1      493.06216      19.592534      493.06216      19.592534      493.06216      19.592534
            4.2      377.03975      14.320881      377.03975      14.320881      377.03975      14.320881
            4.3       292.9636      13.225839       292.9636      13.225839       292.9636      13.225839
            4.4      236.70243      11.460988      236.70243      11.460988      236.70243      11.460988
            4.5       68.30544      6.3291178       68.30544      6.3291178       68.30544      6.3291178
            4.6      49.648436      4.8488469      49.648436      4.8488469      49.648436      4.8488469
            4.7      38.945689      4.4007167      38.945689      4.4007167      38.945689      4.4007167
            4.8      32.455025      5.4534664      32.455025      5.4534664      32.455025      5.4534664
            4.9       23.25619      4.1562988       23.25619      4.1562988       23.25619      4.1562988
              5       23.25619      4.1562988       23.25619      4.1562988       23.25619      4.1562988
