#pt_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1363.5903      6.7629099      1363.5903      6.7629099      1363.5903      6.7629099
              5      1608.3708      7.0307883      1608.3708      7.0307883      1608.3708      7.0307883
             10       1196.688      5.5651913       1196.688      5.5651913       1196.688      5.5651913
             15      911.04455      4.2519011      911.04455      4.2519011      911.04455      4.2519011
             20      730.59495      3.6956969      730.59495      3.6956969      730.59495      3.6956969
             25      591.09456      3.3121729      591.09456      3.3121729      591.09456      3.3121729
             30      488.14949      2.7296011      488.14949      2.7296011      488.14949      2.7296011
             35      402.81629      2.4770317      402.81629      2.4770317      402.81629      2.4770317
             40      343.27283      2.4411539      343.27283      2.4411539      343.27283      2.4411539
             45       293.9084      2.1632071       293.9084      2.1632071       293.9084      2.1632071
             50      249.53941      2.0756395      249.53941      2.0756395      249.53941      2.0756395
             55      214.13317      1.7423107      214.13317      1.7423107      214.13317      1.7423107
             60      184.58432      1.7962519      184.58432      1.7962519      184.58432      1.7962519
             65       159.6221      1.9563602       159.6221      1.9563602       159.6221      1.9563602
             70      136.56661      1.4749235      136.56661      1.4749235      136.56661      1.4749235
             75      121.51395      1.5436956      121.51395      1.5436956      121.51395      1.5436956
             80       105.7613      1.4490631       105.7613      1.4490631       105.7613      1.4490631
             85       91.06487      1.5281714       91.06487      1.5281714       91.06487      1.5281714
             90      78.570368      1.1428928      78.570368      1.1428928      78.570368      1.1428928
             95       66.78953      1.0724397       66.78953      1.0724397       66.78953      1.0724397
            100      59.386095      1.0899023      59.386095      1.0899023      59.386095      1.0899023
            105      53.449793      1.2512229      53.449793      1.2512229      53.449793      1.2512229
            110      44.860036     0.92430625      44.860036     0.92430625      44.860036     0.92430625
            115      40.787196      1.2319484      40.787196      1.2319484      40.787196      1.2319484
            120      34.074564     0.85999055      34.074564     0.85999055      34.074564     0.85999055
            125      30.605869      1.0218944      30.605869      1.0218944      30.605869      1.0218944
            130      27.050626      1.0889883      27.050626      1.0889883      27.050626      1.0889883
            135      22.548008     0.82261581      22.548008     0.82261581      22.548008     0.82261581
            140      18.922786     0.59815999      18.922786     0.59815999      18.922786     0.59815999
            145      17.985955     0.72326005      17.985955     0.72326005      17.985955     0.72326005
            150      15.183874     0.55812329      15.183874     0.55812329      15.183874     0.55812329
            155      13.034695     0.58732442      13.034695     0.58732442      13.034695     0.58732442
            160      11.842343     0.68648512      11.842343     0.68648512      11.842343     0.68648512
            165      10.877668     0.56422095      10.877668     0.56422095      10.877668     0.56422095
            170      9.6631986     0.66773994      9.6631986     0.66773994      9.6631986     0.66773994
            175      8.3346288     0.61437412      8.3346288     0.61437412      8.3346288     0.61437412
            180      6.7020889     0.28713124      6.7020889     0.28713124      6.7020889     0.28713124
            185      6.6005072      0.9606972      6.6005072      0.9606972      6.6005072      0.9606972
            190      5.3198771     0.27102974      5.3198771     0.27102974      5.3198771     0.27102974
            195      4.4373844     0.23068709      4.4373844     0.23068709      4.4373844     0.23068709
            200      4.1997565     0.27874025      4.1997565     0.27874025      4.1997565     0.27874025
            205      3.5398396     0.21342114      3.5398396     0.21342114      3.5398396     0.21342114
            210       2.794275     0.14352919       2.794275     0.14352919       2.794275     0.14352919
            215      2.4709421     0.15381776      2.4709421     0.15381776      2.4709421     0.15381776
            220      2.2673777     0.11877006      2.2673777     0.11877006      2.2673777     0.11877006
            225      2.1760528      0.1235064      2.1760528      0.1235064      2.1760528      0.1235064
            230      1.7476693     0.10992424      1.7476693     0.10992424      1.7476693     0.10992424
            235      1.8152127     0.11502124      1.8152127     0.11502124      1.8152127     0.11502124
            240       1.434927    0.095484773       1.434927    0.095484773       1.434927    0.095484773
            245      1.7944262     0.37750457      1.7944262     0.37750457      1.7944262     0.37750457
            250      1.4874751     0.11942012      1.4874751     0.11942012      1.4874751     0.11942012
            255      1.1396478    0.078113891      1.1396478    0.078113891      1.1396478    0.078113891
            260      1.3220278     0.17131454      1.3220278     0.17131454      1.3220278     0.17131454
            265      1.2167732     0.26672795      1.2167732     0.26672795      1.2167732     0.26672795
            270     0.76056326    0.066322552     0.76056326    0.066322552     0.76056326    0.066322552
            275      0.8088827     0.10725641      0.8088827     0.10725641      0.8088827     0.10725641
            280      1.0998979     0.24328349      1.0998979     0.24328349      1.0998979     0.24328349
            285     0.70978393    0.079569181     0.70978393    0.079569181     0.70978393    0.079569181
            290     0.56728739    0.071211771     0.56728739    0.071211771     0.56728739    0.071211771
            295     0.53372985    0.063831646     0.53372985    0.063831646     0.53372985    0.063831646
            300     0.65700817    0.090922408     0.65700817    0.090922408     0.65700817    0.090922408
            305     0.50441074    0.076667265     0.50441074    0.076667265     0.50441074    0.076667265
            310     0.40035063    0.044660118     0.40035063    0.044660118     0.40035063    0.044660118
            315     0.37531756    0.043765028     0.37531756    0.043765028     0.37531756    0.043765028
            320     0.33239353    0.043646642     0.33239353    0.043646642     0.33239353    0.043646642
            325     0.28535509    0.040917424     0.28535509    0.040917424     0.28535509    0.040917424
            330     0.28678515    0.036551687     0.28678515    0.036551687     0.28678515    0.036551687
            335     0.26360448    0.036947814     0.26360448    0.036947814     0.26360448    0.036947814
            340     0.17350548    0.032999664     0.17350548    0.032999664     0.17350548    0.032999664
            345     0.16635732    0.031502212     0.16635732    0.031502212     0.16635732    0.031502212
            350     0.25779442    0.072705349     0.25779442    0.072705349     0.25779442    0.072705349
            355     0.20436962    0.033923719     0.20436962    0.033923719     0.20436962    0.033923719
            360     0.17934515    0.032873495     0.17934515    0.032873495     0.17934515    0.032873495
            365     0.14386861     0.02506579     0.14386861     0.02506579     0.14386861     0.02506579
            370     0.15368861     0.02599471     0.15368861     0.02599471     0.15368861     0.02599471
            375     0.18364291    0.032310096     0.18364291    0.032310096     0.18364291    0.032310096
            380     0.12523721    0.025311074     0.12523721    0.025311074     0.12523721    0.025311074
            385    0.083363019    0.020105406    0.083363019    0.020105406    0.083363019    0.020105406
            390    0.099525366    0.023123579    0.099525366    0.023123579    0.099525366    0.023123579
            395     0.12262693    0.024793283     0.12262693    0.024793283     0.12262693    0.024793283
            400    0.096703802    0.023114554    0.096703802    0.023114554    0.096703802    0.023114554
            405    0.093277656     0.02040177    0.093277656     0.02040177    0.093277656     0.02040177
            410    0.059211845    0.019698231    0.059211845    0.019698231    0.059211845    0.019698231
            415    0.096297992    0.022254783    0.096297992    0.022254783    0.096297992    0.022254783
            420    0.057381677    0.017086087    0.057381677    0.017086087    0.057381677    0.017086087
            425    0.017553185   0.0087761536    0.017553185   0.0087761536    0.017553185   0.0087761536
            430    0.046027487    0.015882037    0.046027487    0.015882037    0.046027487    0.015882037
            435    0.064442347    0.018885204    0.064442347    0.018885204    0.064442347    0.018885204
            440    0.033636538    0.015682354    0.033636538    0.015682354    0.033636538    0.015682354
            445    0.091944472    0.020953329    0.091944472    0.020953329    0.091944472    0.020953329
            450    0.032500671    0.014414183    0.032500671    0.014414183    0.032500671    0.014414183
            455    0.054090727    0.015639528    0.054090727    0.015639528    0.054090727    0.015639528
            460    0.030717878    0.011609686    0.030717878    0.011609686    0.030717878    0.011609686
            465    0.043888828    0.013878187    0.043888828    0.013878187    0.043888828    0.013878187
            470    0.046106482    0.020240252    0.046106482    0.020240252    0.046106482    0.020240252
            475    0.018215755    0.012660741    0.018215755    0.012660741    0.018215755    0.012660741
            480    0.022449721     0.01181137    0.022449721     0.01181137    0.022449721     0.01181137
            485    0.027140447    0.012704792    0.027140447    0.012704792    0.027140447    0.012704792
            490    0.018244246   0.0091412834    0.018244246   0.0091412834    0.018244246   0.0091412834
            495    0.046349721    0.023554208    0.046349721    0.023554208    0.046349721    0.023554208
            500    0.021941342   0.0098119756    0.021941342   0.0098119756    0.021941342   0.0098119756
            505    0.013258101   0.0076545644    0.013258101   0.0076545644    0.013258101   0.0076545644
            510    0.032816873    0.014010816    0.032816873    0.014010816    0.032816873    0.014010816
            515    0.013236425    0.007641922    0.013236425    0.007641922    0.013236425    0.007641922
            520   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
            525    0.018303352   0.0091742729    0.018303352   0.0091742729    0.018303352   0.0091742729
            530    0.033910727    0.013216961    0.033910727    0.013216961    0.033910727    0.013216961
            535    0.022411509     0.01196904    0.022411509     0.01196904    0.022411509     0.01196904
            540  1.1195531e-07    0.010748347  1.1195531e-07    0.010748347  1.1195531e-07    0.010748347
            545     0.02191866   0.0098018916     0.02191866   0.0098018916     0.02191866   0.0098018916
            550    0.013164805   0.0076003236    0.013164805   0.0076003236    0.013164805   0.0076003236
            555              0              0              0              0              0              0
            560   0.0087765366   0.0062056382   0.0087765366   0.0062056382   0.0087765366   0.0062056382
            565   0.0043882683   0.0043880489   0.0043882683   0.0043880489   0.0043882683   0.0043880489
