#   y_bbZ-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5              0              0              0              0              0              0
           -4.9              0              0              0              0              0              0
           -4.8     0.62846368     0.44453794     0.62846368     0.44453794     0.62846368     0.44453794
           -4.7      3.5379497      1.5445755      3.5379497      1.5445755      3.5379497      1.5445755
           -4.6      7.2745157      2.1388232      7.2745157      2.1388232      7.2745157      2.1388232
           -4.5      8.0349842      10.344672      8.0349842      10.344672      8.0349842      10.344672
           -4.4      37.117871      4.8376965      37.117871      4.8376965      37.117871      4.8376965
           -4.3      101.37789      13.242228      101.37789      13.242228      101.37789      13.242228
           -4.2      159.33254      14.549909      159.33254      14.549909      159.33254      14.549909
           -4.1      239.80338       19.07004      239.80338       19.07004      239.80338       19.07004
             -4      367.82409      20.187579      367.82409      20.187579      367.82409      20.187579
           -3.9      485.35313       21.83304      485.35313       21.83304      485.35313       21.83304
           -3.8      692.44416      29.770089      692.44416      29.770089      692.44416      29.770089
           -3.7      899.24036      25.624313      899.24036      25.624313      899.24036      25.624313
           -3.6      1157.5154      48.320081      1157.5154      48.320081      1157.5154      48.320081
           -3.5      1381.8846      38.981441      1381.8846      38.981441      1381.8846      38.981441
           -3.4      1592.2914      58.509651      1592.2914      58.509651      1592.2914      58.509651
           -3.3      1777.1186      33.418347      1777.1186      33.418347      1777.1186      33.418347
           -3.2      2049.0451      37.684117      2049.0451      37.684117      2049.0451      37.684117
           -3.1      2471.7634      64.090196      2471.7634      64.090196      2471.7634      64.090196
             -3      2685.1911      54.794699      2685.1911      54.794699      2685.1911      54.794699
           -2.9      2846.2173      46.717951      2846.2173      46.717951      2846.2173      46.717951
           -2.8      3081.3782      46.512802      3081.3782      46.512802      3081.3782      46.512802
           -2.7      3457.0882      61.612507      3457.0882      61.612507      3457.0882      61.612507
           -2.6      3580.3724       53.91762      3580.3724       53.91762      3580.3724       53.91762
           -2.5      3740.2572      65.969845      3740.2572      65.969845      3740.2572      65.969845
           -2.4       3883.773      57.938333       3883.773      57.938333       3883.773      57.938333
           -2.3      4207.2913       74.06151      4207.2913       74.06151      4207.2913       74.06151
           -2.2      4277.1948       72.46483      4277.1948       72.46483      4277.1948       72.46483
           -2.1      4438.4374      76.151126      4438.4374      76.151126      4438.4374      76.151126
             -2      4533.8727      61.861864      4533.8727      61.861864      4533.8727      61.861864
           -1.9      4689.2954      74.077202      4689.2954      74.077202      4689.2954      74.077202
           -1.8      4747.5259      72.914189      4747.5259      72.914189      4747.5259      72.914189
           -1.7      4739.8519      64.388243      4739.8519      64.388243      4739.8519      64.388243
           -1.6      4849.6611      62.117162      4849.6611      62.117162      4849.6611      62.117162
           -1.5      4970.8421      73.425789      4970.8421      73.425789      4970.8421      73.425789
           -1.4      5074.3534       68.88963      5074.3534       68.88963      5074.3534       68.88963
           -1.3      5138.4218      68.029829      5138.4218      68.029829      5138.4218      68.029829
           -1.2      5210.5448      69.668206      5210.5448      69.668206      5210.5448      69.668206
           -1.1      5203.8275      66.865264      5203.8275      66.865264      5203.8275      66.865264
             -1      5170.4598      69.798281      5170.4598      69.798281      5170.4598      69.798281
           -0.9      5198.3256      69.002404      5198.3256      69.002404      5198.3256      69.002404
           -0.8       5319.343      78.547563       5319.343      78.547563       5319.343      78.547563
           -0.7      5288.5133      64.809356      5288.5133      64.809356      5288.5133      64.809356
           -0.6      5301.2674      77.492077      5301.2674      77.492077      5301.2674      77.492077
           -0.5      5584.7487      108.82614      5584.7487      108.82614      5584.7487      108.82614
           -0.4      5476.9572      76.463642      5476.9572      76.463642      5476.9572      76.463642
           -0.3      5338.3432      70.860147      5338.3432      70.860147      5338.3432      70.860147
           -0.2      5401.5533      81.443469      5401.5533      81.443469      5401.5533      81.443469
           -0.1       5397.225      78.798965       5397.225      78.798965       5397.225      78.798965
              0      5431.4197      76.601487      5431.4197      76.601487      5431.4197      76.601487
            0.1      5364.0903      78.103354      5364.0903      78.103354      5364.0903      78.103354
            0.2       5345.201      79.962695       5345.201      79.962695       5345.201      79.962695
            0.3      5335.0556      77.922782      5335.0556      77.922782      5335.0556      77.922782
            0.4      5345.5227      81.217627      5345.5227      81.217627      5345.5227      81.217627
            0.5      5384.8677      80.205608      5384.8677      80.205608      5384.8677      80.205608
