#  m_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22              0              0              0              0              0              0
             23              0              0              0              0              0              0
             24              0              0              0              0              0              0
             25              0              0              0              0              0              0
             26              0              0              0              0              0              0
             27              0              0              0              0              0              0
             28              0              0              0              0              0              0
             29              0              0              0              0              0              0
             30              0              0              0              0              0              0
             31              0              0              0              0              0              0
             32              0              0              0              0              0              0
             33              0              0              0              0              0              0
             34              0              0              0              0              0              0
             35              0              0              0              0              0              0
             36              0              0              0              0              0              0
             37              0              0              0              0              0              0
             38              0              0              0              0              0              0
             39              0              0              0              0              0              0
             40              0              0              0              0              0              0
             41              0              0              0              0              0              0
             42              0              0              0              0              0              0
             43              0              0              0              0              0              0
             44              0              0              0              0              0              0
             45              0              0              0              0              0              0
             46              0              0              0              0              0              0
             47              0              0              0              0              0              0
             48              0              0              0              0              0              0
             49              0              0              0              0              0              0
             50    0.021943575    0.021942478    0.021943575    0.021942478    0.021943575    0.021942478
             51              0              0              0              0              0              0
             52              0              0              0              0              0              0
             53              0              0              0              0              0              0
             54              0              0              0              0              0              0
             55              0              0              0              0              0              0
             56              0              0              0              0              0              0
             57              0              0              0              0              0              0
             58              0              0              0              0              0              0
             59              0              0              0              0              0              0
             60              0              0              0              0              0              0
             61              0              0              0              0              0              0
             62              0              0              0              0              0              0
             63              0              0              0              0              0              0
             64      0.0219419    0.021940803      0.0219419    0.021940803      0.0219419    0.021940803
             65              0              0              0              0              0              0
             66              0              0              0              0              0              0
             67              0              0              0              0              0              0
             68              0              0              0              0              0              0
             69              0              0              0              0              0              0
             70              0              0              0              0              0              0
             71              0              0              0              0              0              0
             72              0              0              0              0              0              0
             73              0              0              0              0              0              0
             74              0              0              0              0              0              0
             75   -0.021943017     0.02194192   -0.021943017     0.02194192   -0.021943017     0.02194192
             76              0              0              0              0              0              0
             77              0              0              0              0              0              0
             78      0.0219419    0.021940803      0.0219419    0.021940803      0.0219419    0.021940803
             79              0              0              0              0              0              0
             80    0.043884358    0.031029376    0.043884358    0.031029376    0.043884358    0.031029376
             81    0.044213409    0.031262907    0.044213409    0.031262907    0.044213409    0.031262907
             82              0              0              0              0              0              0
             83              0              0              0              0              0              0
             84              0              0              0              0              0              0
             85    0.043883242    0.031028586    0.043883242    0.031028586    0.043883242    0.031028586
             86      0.0219419    0.021940803      0.0219419    0.021940803      0.0219419    0.021940803
             87    0.043883242    0.031028586    0.043883242    0.031028586    0.043883242    0.031028586
             88    0.071792739    0.041736756    0.071792739    0.041736756    0.071792739    0.041736756
             89    0.042992738    0.030405465    0.042992738    0.030405465    0.042992738    0.030405465
             90    0.018838548    0.018837606    0.018838548    0.018837606    0.018838548    0.018837606
             91     0.15353017    0.058026076     0.15353017    0.058026076     0.15353017    0.058026076
             92     0.26661229    0.076993898     0.26661229    0.076993898     0.26661229    0.076993898
             93     0.40540336    0.096031522     0.40540336    0.096031522     0.40540336    0.096031522
             94     0.48051397     0.11071179     0.48051397     0.11071179     0.48051397     0.11071179
             95     0.87364804     0.37797104     0.87364804     0.37797104     0.87364804     0.37797104
             96     0.45561342     0.11338711     0.45561342     0.11338711     0.45561342     0.11338711
             97     0.71297767     0.13014071     0.71297767     0.13014071     0.71297767     0.13014071
             98     0.68033242     0.13318566     0.68033242     0.13318566     0.68033242     0.13318566
             99     0.79952292     0.14863437     0.79952292     0.14863437     0.79952292     0.14863437
            100     0.99353466     0.16626619     0.99353466     0.16626619     0.99353466     0.16626619
            101      1.2261587     0.17205606      1.2261587     0.17205606      1.2261587     0.17205606
            102      1.3689157      0.1862323      1.3689157      0.1862323      1.3689157      0.1862323
            103      1.0021967     0.16230218      1.0021967     0.16230218      1.0021967     0.16230218
            104      1.5530509     0.21729138      1.5530509     0.21729138      1.5530509     0.21729138
            105      1.7527654     0.37399419      1.7527654     0.37399419      1.7527654     0.37399419
            106       1.384628     0.19077068       1.384628     0.19077068       1.384628     0.19077068
            107      2.7144699     0.73084213      2.7144699     0.73084213      2.7144699     0.73084213
            108      1.3100883     0.17994313      1.3100883     0.17994313      1.3100883     0.17994313
            109      2.8948179     0.90018821      2.8948179     0.90018821      2.8948179     0.90018821
            110      1.7765598      0.2223618      1.7765598      0.2223618      1.7765598      0.2223618
            111      1.8578324     0.27168821      1.8578324     0.27168821      1.8578324     0.27168821
            112      2.0923654     0.23991256      2.0923654     0.23991256      2.0923654     0.23991256
            113       2.013547     0.25422542       2.013547     0.25422542       2.013547     0.25422542
            114      2.3770799     0.43190909      2.3770799     0.43190909      2.3770799     0.43190909
            115      1.6603632     0.20748189      1.6603632     0.20748189      1.6603632     0.20748189
            116      2.9171079     0.43171052      2.9171079     0.43171052      2.9171079     0.43171052
            117      2.5616297     0.36716233      2.5616297     0.36716233      2.5616297     0.36716233
            118      2.6344906     0.46318617      2.6344906     0.46318617      2.6344906     0.46318617
            119      2.8462509     0.30853299      2.8462509     0.30853299      2.8462509     0.30853299
            120      2.1978157     0.25513633      2.1978157     0.25513633      2.1978157     0.25513633
            121      2.2612068     0.26516055      2.2612068     0.26516055      2.2612068     0.26516055
