#pt_Z-CMS-2bjet        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.2952074     0.10016943      1.2952074     0.10016943      1.2952074     0.10016943
             10       3.517717     0.16629158       3.517717     0.16629158       3.517717     0.16629158
             20      5.4953764     0.17609969      5.4953764     0.17609969      5.4953764     0.17609969
             40      4.5266165     0.13310816      4.5266165     0.13310816      4.5266165     0.13310816
             60      4.1079383     0.14517797      4.1079383     0.14517797      4.1079383     0.14517797
             80      3.0934694     0.10366525      3.0934694     0.10366525      3.0934694     0.10366525
            100      2.0979346     0.11726166      2.0979346     0.11726166      2.0979346     0.11726166
            150     0.95375046    0.060935888     0.95375046    0.060935888     0.95375046    0.060935888
            200     0.95375046    0.060935888     0.95375046    0.060935888     0.95375046    0.060935888
